job_id,customer_id,visit_date,visit_status,customer_feedback
JOB00000487,CUST00000487,2026-07-19,Completed,Good
JOB00000488,CUST00000488,2026-07-22,Completed,Good
JOB00000489,CUST00000489,2026-07-23,Completed,Excellent
JOB00000490,CUST00000490,2026-07-21,Completed,Excellent
JOB00000491,CUST00000491,2026-07-21,Completed,Excellent
JOB00000492,CUST00000492,2026-07-19,Completed,Average
JOB00000493,CUST00000493,2026-07-16,Completed,Average
JOB00000494,CUST00000494,2026-07-19,Completed,Good
JOB00000495,CUST00000495,2026-07-17,Completed,Average
JOB00000496,CUST00000496,2026-07-20,Completed,Average
JOB00000497,CUST00000497,2026-07-26,Completed,Average
JOB00000498,CUST00000498,2026-07-19,Completed,Excellent
JOB00000499,CUST00000499,2026-07-26,Completed,Excellent
JOB00000500,CUST00000500,2026-07-23,Completed,Excellent
JOB00000501,CUST00000501,2026-07-21,Completed,Average
JOB00000502,CUST00000502,2026-07-21,Completed,Good
JOB00000503,CUST00000503,2026-07-16,Completed,Good
JOB00000504,CUST00000504,2026-07-20,Completed,Good
JOB00000505,CUST00000505,2026-07-23,Completed,Good
JOB00000506,CUST00000506,2026-07-22,Completed,Average
JOB00000507,CUST00000507,2026-07-25,Completed,Excellent
JOB00000508,CUST00000508,2026-07-21,Completed,Average
JOB00000509,CUST00000509,2026-07-21,Completed,Good
JOB00000510,CUST00000510,2026-07-18,Completed,Excellent
JOB00000511,CUST00000511,2026-07-22,Completed,Good
JOB00000512,CUST00000512,2026-07-22,Completed,Excellent
JOB00000513,CUST00000513,2026-07-17,Completed,Excellent
JOB00000514,CUST00000514,2026-07-21,Completed,Average
JOB00000515,CUST00000515,2026-07-16,Completed,Excellent
JOB00000516,CUST00000516,2026-07-23,Completed,Excellent
JOB00000517,CUST00000517,2026-07-21,Completed,Good
JOB00000518,CUST00000518,2026-07-15,Completed,Good
JOB00000519,CUST00000519,2026-07-18,Completed,Good
JOB00000520,CUST00000520,2026-07-15,Completed,Average
JOB00000521,CUST00000521,2026-07-23,Completed,Average
JOB00000522,CUST00000522,2026-07-23,Completed,Average
JOB00000523,CUST00000523,2026-07-23,Completed,Excellent
JOB00000524,CUST00000524,2026-07-23,Completed,Good
JOB00000525,CUST00000525,2026-07-19,Completed,Good
JOB00000526,CUST00000526,2026-07-18,Completed,Good
JOB00000527,CUST00000527,2026-07-20,Completed,Average
JOB00000528,CUST00000528,2026-07-18,Completed,Excellent
JOB00000529,CUST00000529,2026-07-25,Completed,Good
JOB00000530,CUST00000530,2026-07-16,Completed,Good
JOB00000531,CUST00000531,2026-07-21,Completed,Excellent
JOB00000532,CUST00000532,2026-07-18,Completed,Average
JOB00000533,CUST00000533,2026-07-21,Completed,Excellent
JOB00000534,CUST00000534,2026-07-22,Completed,Average
JOB00000535,CUST00000535,2026-07-19,Completed,Average
JOB00000536,CUST00000536,2026-07-22,Completed,Average
JOB00000537,CUST00000537,2026-07-22,Completed,Good
JOB00000538,CUST00000538,2026-07-17,Completed,Good
JOB00000539,CUST00000539,2026-07-16,Completed,Excellent
JOB00000540,CUST00000540,2026-07-17,Completed,Average
JOB00000541,CUST00000541,2026-07-21,Completed,Average
JOB00000542,CUST00000542,2026-07-24,Completed,Good
JOB00000543,CUST00000543,2026-07-18,Completed,Excellent
JOB00000544,CUST00000544,2026-07-19,Completed,Good
JOB00000545,CUST00000545,2026-07-24,Completed,Good
JOB00000546,CUST00000546,2026-07-17,Completed,Average
JOB00000547,CUST00000547,2026-07-26,Completed,Excellent
JOB00000548,CUST00000548,2026-07-20,Completed,Average
JOB00000549,CUST00000549,2026-07-19,Completed,Excellent
JOB00000550,CUST00000550,2026-07-17,Completed,Good
JOB00000551,CUST00000551,2026-07-20,Completed,Excellent
JOB00000552,CUST00000552,2026-07-17,Completed,Good
JOB00000553,CUST00000553,2026-07-19,Completed,Excellent
JOB00000554,CUST00000554,2026-07-20,Completed,Good
JOB00000555,CUST00000555,2026-07-21,Completed,Excellent
JOB00000556,CUST00000556,2026-07-22,Completed,Good
JOB00000557,CUST00000557,2026-07-20,Completed,Average
JOB00000558,CUST00000558,2026-07-19,Completed,Average
JOB00000559,CUST00000559,2026-07-15,Completed,Average
JOB00000560,CUST00000560,2026-07-23,Completed,Excellent
JOB00000561,CUST00000561,2026-07-21,Completed,Average
JOB00000562,CUST00000562,2026-07-21,Completed,Average
JOB00000563,CUST00000563,2026-07-16,Completed,Average
JOB00000564,CUST00000564,2026-07-20,Completed,Excellent
JOB00000565,CUST00000565,2026-07-20,Completed,Excellent
JOB00000566,CUST00000566,2026-07-15,Completed,Good
JOB00000567,CUST00000567,2026-07-23,Completed,Excellent
JOB00000568,CUST00000568,2026-07-19,Completed,Good
JOB00000569,CUST00000569,2026-07-21,Completed,Excellent
JOB00000570,CUST00000570,2026-07-17,Completed,Average
JOB00000571,CUST00000571,2026-07-21,Completed,Average
JOB00000572,CUST00000572,2026-07-19,Completed,Average
JOB00000573,CUST00000573,2026-07-20,Completed,Average
JOB00000574,CUST00000574,2026-07-18,Completed,Good
JOB00000575,CUST00000575,2026-07-17,Completed,Good
JOB00000576,CUST00000576,2026-07-15,Completed,Good
JOB00000577,CUST00000577,2026-07-23,Completed,Good
JOB00000578,CUST00000578,2026-07-18,Completed,Average
JOB00000579,CUST00000579,2026-07-17,Completed,Excellent
JOB00000580,CUST00000580,2026-07-21,Completed,Good
JOB00000581,CUST00000581,2026-07-23,Completed,Average
JOB00000582,CUST00000582,2026-07-24,Completed,Good
JOB00000583,CUST00000583,2026-07-20,Completed,Average
JOB00000584,CUST00000584,2026-07-19,Completed,Excellent
JOB00000585,CUST00000585,2026-07-23,Completed,Average
JOB00000586,CUST00000586,2026-07-17,Completed,Average
JOB00000587,CUST00000587,2026-07-18,Completed,Excellent
JOB00000588,CUST00000588,2026-07-18,Completed,Excellent
JOB00000589,CUST00000589,2026-07-21,Completed,Excellent
JOB00000590,CUST00000590,2026-07-18,Completed,Excellent
JOB00000591,CUST00000591,2026-07-20,Completed,Average
JOB00000592,CUST00000592,2026-07-18,Completed,Average
JOB00000593,CUST00000593,2026-07-18,Completed,Average
JOB00000594,CUST00000594,2026-07-18,Completed,Average
JOB00000595,CUST00000595,2026-07-15,Completed,Excellent
JOB00000596,CUST00000596,2026-07-20,Completed,Average
JOB00000597,CUST00000597,2026-07-14,Completed,Average
JOB00000598,CUST00000598,2026-07-21,Completed,Excellent
JOB00000599,CUST00000599,2026-07-22,Completed,Excellent
JOB00000600,CUST00000600,2026-07-18,Completed,Average
JOB00000601,CUST00000601,2026-07-20,Completed,Excellent
JOB00000602,CUST00000602,2026-07-21,Completed,Average
JOB00000603,CUST00000603,2026-07-15,Completed,Good
JOB00000604,CUST00000604,2026-07-19,Completed,Excellent
JOB00000605,CUST00000605,2026-07-25,Completed,Excellent
JOB00000606,CUST00000606,2026-07-20,Completed,Excellent
JOB00000607,CUST00000607,2026-07-14,Completed,Average
JOB00000608,CUST00000608,2026-07-14,Completed,Good
JOB00000609,CUST00000609,2026-07-18,Completed,Average
JOB00000610,CUST00000610,2026-07-23,Completed,Excellent
JOB00000611,CUST00000611,2026-07-22,Completed,Good
JOB00000612,CUST00000612,2026-07-19,Completed,Average
JOB00000613,CUST00000613,2026-07-20,Completed,Average
JOB00000614,CUST00000614,2026-07-20,Completed,Average
JOB00000615,CUST00000615,2026-07-15,Completed,Average
JOB00000616,CUST00000616,2026-07-18,Completed,Average
JOB00000617,CUST00000617,2026-07-25,Completed,Good
JOB00000618,CUST00000618,2026-07-20,Completed,Good
JOB00000619,CUST00000619,2026-07-21,Completed,Good
JOB00000620,CUST00000620,2026-07-17,Completed,Average
JOB00000621,CUST00000621,2026-07-20,Completed,Good
JOB00000622,CUST00000622,2026-07-23,Completed,Excellent
JOB00000623,CUST00000623,2026-07-24,Completed,Excellent
JOB00000624,CUST00000624,2026-07-18,Completed,Good
JOB00000625,CUST00000625,2026-07-19,Completed,Excellent
JOB00000626,CUST00000626,2026-07-21,Completed,Average
JOB00000627,CUST00000627,2026-07-20,Completed,Average
JOB00000628,CUST00000628,2026-07-19,Completed,Average
JOB00000629,CUST00000629,2026-07-15,Completed,Excellent
JOB00000630,CUST00000630,2026-07-24,Completed,Excellent
JOB00000631,CUST00000631,2026-07-23,Completed,Good
JOB00000632,CUST00000632,2026-07-19,Completed,Excellent
JOB00000633,CUST00000633,2026-07-17,Completed,Average
JOB00000634,CUST00000634,2026-07-20,Completed,Average
JOB00000635,CUST00000635,2026-07-22,Completed,Good
JOB00000636,CUST00000636,2026-07-15,Completed,Average
JOB00000637,CUST00000637,2026-07-19,Completed,Good
JOB00000638,CUST00000638,2026-07-15,Completed,Excellent
JOB00000639,CUST00000639,2026-07-14,Completed,Average
JOB00000640,CUST00000640,2026-07-16,Completed,Average
JOB00000641,CUST00000641,2026-07-19,Completed,Good
JOB00000642,CUST00000642,2026-07-19,Completed,Average
JOB00000643,CUST00000643,2026-07-19,Completed,Good
JOB00000644,CUST00000644,2026-07-25,Completed,Average
JOB00000645,CUST00000645,2026-07-19,Completed,Good
JOB00000646,CUST00000646,2026-07-18,Completed,Excellent
JOB00000647,CUST00000647,2026-07-19,Completed,Average
JOB00000648,CUST00000648,2026-07-24,Completed,Average
JOB00000649,CUST00000649,2026-07-21,Completed,Excellent
JOB00000650,CUST00000650,2026-07-22,Completed,Average
JOB00000651,CUST00000651,2026-07-19,Completed,Excellent
JOB00000652,CUST00000652,2026-07-14,Completed,Average
JOB00000653,CUST00000653,2026-07-21,Completed,Average
JOB00000654,CUST00000654,2026-07-18,Completed,Excellent
JOB00000655,CUST00000655,2026-07-17,Completed,Good
JOB00000656,CUST00000656,2026-07-22,Completed,Average
JOB00000657,CUST00000657,2026-07-20,Completed,Good
JOB00000658,CUST00000658,2026-07-15,Completed,Excellent
JOB00000659,CUST00000659,2026-07-19,Completed,Good
JOB00000660,CUST00000660,2026-07-19,Completed,Good
JOB00000661,CUST00000661,2026-07-19,Completed,Average
JOB00000662,CUST00000662,2026-07-18,Completed,Average
JOB00000663,CUST00000663,2026-07-23,Completed,Excellent
JOB00000664,CUST00000664,2026-07-17,Completed,Average
JOB00000665,CUST00000665,2026-07-14,Completed,Excellent
JOB00000666,CUST00000666,2026-07-18,Completed,Average
JOB00000667,CUST00000667,2026-07-19,Completed,Excellent
JOB00000668,CUST00000668,2026-07-23,Completed,Excellent
JOB00000669,CUST00000669,2026-07-23,Completed,Average
JOB00000670,CUST00000670,2026-07-22,Completed,Average
JOB00000671,CUST00000671,2026-07-25,Completed,Excellent
JOB00000672,CUST00000672,2026-07-21,Completed,Good
JOB00000673,CUST00000673,2026-07-19,Completed,Excellent
JOB00000674,CUST00000674,2026-07-24,Completed,Good
JOB00000675,CUST00000675,2026-07-19,Completed,Excellent
JOB00000676,CUST00000676,2026-07-20,Completed,Good
JOB00000677,CUST00000677,2026-07-16,Completed,Good
JOB00000678,CUST00000678,2026-07-23,Completed,Good
JOB00000679,CUST00000679,2026-07-17,Completed,Average
JOB00000680,CUST00000680,2026-07-22,Completed,Excellent
JOB00000681,CUST00000681,2026-07-19,Completed,Good
JOB00000682,CUST00000682,2026-07-21,Completed,Good
JOB00000683,CUST00000683,2026-07-23,Completed,Good
JOB00000684,CUST00000684,2026-07-22,Completed,Good
JOB00000685,CUST00000685,2026-07-20,Completed,Average
JOB00000686,CUST00000686,2026-07-22,Completed,Average
JOB00000687,CUST00000687,2026-07-17,Completed,Good
JOB00000688,CUST00000688,2026-07-21,Completed,Good
JOB00000689,CUST00000689,2026-07-17,Completed,Excellent
JOB00000690,CUST00000690,2026-07-19,Completed,Average
JOB00000691,CUST00000691,2026-07-19,Completed,Good
JOB00000692,CUST00000692,2026-07-15,Completed,Good
JOB00000693,CUST00000693,2026-07-21,Completed,Excellent
JOB00000694,CUST00000694,2026-07-17,Completed,Good
JOB00000695,CUST00000695,2026-07-22,Completed,Good
JOB00000696,CUST00000696,2026-07-25,Completed,Good
JOB00000697,CUST00000697,2026-07-19,Completed,Excellent
JOB00000698,CUST00000698,2026-07-13,Completed,Good
JOB00000699,CUST00000699,2026-07-18,Completed,Excellent
JOB00000700,CUST00000700,2026-07-21,Completed,Average
JOB00000701,CUST00000701,2026-07-20,Completed,Average
JOB00000702,CUST00000702,2026-07-15,Completed,Average
JOB00000703,CUST00000703,2026-07-13,Completed,Average
JOB00000704,CUST00000704,2026-07-21,Completed,Excellent
JOB00000705,CUST00000705,2026-07-19,Completed,Good
JOB00000706,CUST00000706,2026-07-20,Completed,Good
JOB00000707,CUST00000707,2026-07-19,Completed,Average
JOB00000708,CUST00000708,2026-07-21,Completed,Good
JOB00000709,CUST00000709,2026-07-18,Completed,Good
JOB00000710,CUST00000710,2026-07-16,Completed,Good
JOB00000711,CUST00000711,2026-07-25,Completed,Excellent
JOB00000712,CUST00000712,2026-07-18,Completed,Average
JOB00000713,CUST00000713,2026-07-17,Completed,Excellent
JOB00000714,CUST00000714,2026-07-15,Completed,Excellent
JOB00000715,CUST00000715,2026-07-23,Completed,Excellent
JOB00000716,CUST00000716,2026-07-15,Completed,Good
JOB00000717,CUST00000717,2026-07-18,Completed,Good
JOB00000718,CUST00000718,2026-07-20,Completed,Average
JOB00000719,CUST00000719,2026-07-19,Completed,Good
JOB00000720,CUST00000720,2026-07-19,Completed,Good
JOB00000721,CUST00000721,2026-07-24,Completed,Average
JOB00000722,CUST00000722,2026-07-20,Completed,Excellent
JOB00000723,CUST00000723,2026-07-20,Completed,Good
JOB00000724,CUST00000724,2026-07-21,Completed,Average
JOB00000725,CUST00000725,2026-07-20,Completed,Good
JOB00000726,CUST00000726,2026-07-20,Completed,Average
JOB00000727,CUST00000727,2026-07-18,Completed,Good
JOB00000728,CUST00000728,2026-07-19,Completed,Excellent
JOB00000729,CUST00000729,2026-07-21,Completed,Excellent
JOB00000730,CUST00000730,2026-07-16,Completed,Excellent
JOB00000731,CUST00000731,2026-07-20,Completed,Average
JOB00000732,CUST00000732,2026-07-22,Completed,Good
JOB00000733,CUST00000733,2026-07-15,Completed,Average
JOB00000734,CUST00000734,2026-07-23,Completed,Excellent
JOB00000735,CUST00000735,2026-07-15,Completed,Excellent
JOB00000736,CUST00000736,2026-07-15,Completed,Excellent
JOB00000737,CUST00000737,2026-07-21,Completed,Good
JOB00000738,CUST00000738,2026-07-14,Completed,Good
JOB00000739,CUST00000739,2026-07-23,Completed,Excellent
JOB00000740,CUST00000740,2026-07-21,Completed,Good
JOB00000741,CUST00000741,2026-07-17,Completed,Average
JOB00000742,CUST00000742,2026-07-20,Completed,Good
JOB00000743,CUST00000743,2026-07-16,Completed,Excellent
JOB00000744,CUST00000744,2026-07-18,Completed,Good
JOB00000745,CUST00000745,2026-07-19,Completed,Average
JOB00000746,CUST00000746,2026-07-22,Completed,Excellent
JOB00000747,CUST00000747,2026-07-20,Completed,Excellent
JOB00000748,CUST00000748,2026-07-19,Completed,Excellent
JOB00000749,CUST00000749,2026-07-23,Completed,Excellent
JOB00000750,CUST00000750,2026-07-22,Completed,Good
JOB00000751,CUST00000751,2026-07-20,Completed,Good
JOB00000752,CUST00000752,2026-07-20,Completed,Excellent
JOB00000753,CUST00000753,2026-07-20,Completed,Excellent
JOB00000754,CUST00000754,2026-07-20,Completed,Excellent
JOB00000755,CUST00000755,2026-07-17,Completed,Good
JOB00000756,CUST00000756,2026-07-23,Completed,Average
JOB00000757,CUST00000757,2026-07-24,Completed,Excellent
JOB00000758,CUST00000758,2026-07-15,Completed,Good
JOB00000759,CUST00000759,2026-07-25,Completed,Good
JOB00000760,CUST00000760,2026-07-16,Completed,Excellent
JOB00000761,CUST00000761,2026-07-19,Completed,Average
JOB00000762,CUST00000762,2026-07-17,Completed,Average
JOB00000763,CUST00000763,2026-07-22,Completed,Excellent
JOB00000764,CUST00000764,2026-07-20,Completed,Excellent
JOB00000765,CUST00000765,2026-07-18,Completed,Excellent
JOB00000766,CUST00000766,2026-07-19,Completed,Good
JOB00000767,CUST00000767,2026-07-18,Completed,Excellent
JOB00000768,CUST00000768,2026-07-16,Completed,Excellent
JOB00000769,CUST00000769,2026-07-23,Completed,Excellent
JOB00000770,CUST00000770,2026-07-18,Completed,Excellent
JOB00000771,CUST00000771,2026-07-21,Completed,Average
JOB00000772,CUST00000772,2026-07-19,Completed,Average
JOB00000773,CUST00000773,2026-07-17,Completed,Average
JOB00000774,CUST00000774,2026-07-15,Completed,Excellent
JOB00000775,CUST00000775,2026-07-18,Completed,Good
JOB00000776,CUST00000776,2026-07-14,Completed,Excellent
JOB00000777,CUST00000777,2026-07-17,Completed,Good
JOB00000778,CUST00000778,2026-07-19,Completed,Good
JOB00000779,CUST00000779,2026-07-20,Completed,Average
JOB00000780,CUST00000780,2026-07-14,Completed,Excellent
JOB00000781,CUST00000781,2026-07-15,Completed,Good
JOB00000782,CUST00000782,2026-07-21,Completed,Good
JOB00000783,CUST00000783,2026-07-19,Completed,Excellent
JOB00000784,CUST00000784,2026-07-18,Completed,Average
JOB00000785,CUST00000785,2026-07-20,Completed,Good
JOB00000786,CUST00000786,2026-07-21,Completed,Average
JOB00000787,CUST00000787,2026-07-17,Completed,Good
JOB00000788,CUST00000788,2026-07-14,Completed,Good
JOB00000789,CUST00000789,2026-07-23,Completed,Good
JOB00000790,CUST00000790,2026-07-20,Completed,Average
JOB00000791,CUST00000791,2026-07-15,Completed,Good
JOB00000792,CUST00000792,2026-07-19,Completed,Average
JOB00000793,CUST00000793,2026-07-15,Completed,Good
JOB00000794,CUST00000794,2026-07-23,Completed,Good
JOB00000795,CUST00000795,2026-07-21,Completed,Good
JOB00000796,CUST00000796,2026-07-23,Completed,Good
JOB00000797,CUST00000797,2026-07-22,Completed,Excellent
JOB00000798,CUST00000798,2026-07-19,Completed,Good
JOB00000799,CUST00000799,2026-07-15,Completed,Good
JOB00000800,CUST00000800,2026-07-21,Completed,Excellent
JOB00000801,CUST00000801,2026-07-19,Completed,Good
JOB00000802,CUST00000802,2026-07-24,Completed,Average
JOB00000803,CUST00000803,2026-07-23,Completed,Good
JOB00000804,CUST00000804,2026-07-21,Completed,Excellent
JOB00000805,CUST00000805,2026-07-15,Completed,Excellent
JOB00000806,CUST00000806,2026-07-16,Completed,Excellent
JOB00000807,CUST00000807,2026-07-23,Completed,Good
JOB00000808,CUST00000808,2026-07-22,Completed,Excellent
JOB00000809,CUST00000809,2026-07-20,Completed,Good
JOB00000810,CUST00000810,2026-07-22,Completed,Excellent
JOB00000811,CUST00000811,2026-07-19,Completed,Good
JOB00000812,CUST00000812,2026-07-21,Completed,Average
JOB00000813,CUST00000813,2026-07-16,Completed,Average
JOB00000814,CUST00000814,2026-07-22,Completed,Excellent
JOB00000815,CUST00000815,2026-07-19,Completed,Good
JOB00000816,CUST00000816,2026-07-24,Completed,Good
JOB00000817,CUST00000817,2026-07-21,Completed,Average
JOB00000818,CUST00000818,2026-07-17,Completed,Good
JOB00000819,CUST00000819,2026-07-18,Completed,Average
JOB00000820,CUST00000820,2026-07-20,Completed,Average
JOB00000821,CUST00000821,2026-07-23,Completed,Excellent
JOB00000822,CUST00000822,2026-07-22,Completed,Good
JOB00000823,CUST00000823,2026-07-22,Completed,Excellent
JOB00000824,CUST00000824,2026-07-18,Completed,Excellent
JOB00000825,CUST00000825,2026-07-19,Completed,Good
JOB00000826,CUST00000826,2026-07-24,Completed,Good
JOB00000827,CUST00000827,2026-07-20,Completed,Good
JOB00000828,CUST00000828,2026-07-21,Completed,Good
JOB00000829,CUST00000829,2026-07-19,Completed,Good
JOB00000830,CUST00000830,2026-07-20,Completed,Good
JOB00000831,CUST00000831,2026-07-17,Completed,Average
JOB00000832,CUST00000832,2026-07-25,Completed,Good
JOB00000833,CUST00000833,2026-07-20,Completed,Good
JOB00000834,CUST00000834,2026-07-16,Completed,Good
JOB00000835,CUST00000835,2026-07-25,Completed,Good
JOB00000836,CUST00000836,2026-07-21,Completed,Average
JOB00000837,CUST00000837,2026-07-26,Completed,Good
JOB00000838,CUST00000838,2026-07-20,Completed,Good
JOB00000839,CUST00000839,2026-07-21,Completed,Excellent
