job_id,customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
JOB00046433,CUST00050329,2026-07-11,Emergency,Part_Q11,F69,System error occurred due to component failure
JOB00046434,CUST00050330,2026-07-13,Emergency,Part_F8,F82,System error occurred due to component failure
JOB00046435,CUST00050331,2026-07-10,Emergency,Part_L3,F82,System error occurred due to component failure
JOB00046436,CUST00050332,2026-07-14,Emergency,Part_Y1,F27,System error occurred due to component failure
JOB00046437,CUST00050333,2026-07-15,Emergency,Part_F8,F59,System error occurred due to component failure
JOB00046438,CUST00050334,2026-07-14,Emergency,Part_M10,F30,System error occurred due to component failure
JOB00046439,CUST00050335,2026-07-09,Emergency,Part_Y1,F11,System error occurred due to component failure
JOB00046440,CUST00050336,2026-07-09,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00046441,CUST00050337,2026-07-09,Emergency,Part_F8,F78,System error occurred due to component failure
JOB00046442,CUST00050338,2026-07-12,Emergency,Part_F8,F30,System error occurred due to component failure
JOB00046443,CUST00050339,2026-07-10,Emergency,Part_L3,F82,System error occurred due to component failure
JOB00046444,CUST00050340,2026-07-09,Emergency,Part_Y7,F78,System error occurred due to component failure
JOB00046445,CUST00050341,2026-07-12,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00046446,CUST00050342,2026-07-11,Emergency,Part_Y1,F44,System error occurred due to component failure
JOB00046447,CUST00050343,2026-07-11,Emergency,Part_Q11,F73,System error occurred due to component failure
JOB00046448,CUST00050344,2026-07-09,Emergency,Part_Q11,F73,System error occurred due to component failure
JOB00046449,CUST00050345,2026-07-15,Emergency,Part_R16,F59,System error occurred due to component failure
JOB00046450,CUST00050346,2026-07-09,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00046451,CUST00050347,2026-07-12,Emergency,Part_F8,F78,System error occurred due to component failure
JOB00046452,CUST00050348,2026-07-11,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00046453,CUST00050349,2026-07-11,Emergency,Part_Y7,F82,System error occurred due to component failure
JOB00046454,CUST00050350,2026-07-15,Emergency,Part_Z17,F59,System error occurred due to component failure
JOB00046455,CUST00050351,2026-07-14,Emergency,Part_U2,F44,System error occurred due to component failure
JOB00046456,CUST00050352,2026-07-11,Emergency,Part_Y7,F11,System error occurred due to component failure
JOB00046457,CUST00050353,2026-07-09,Emergency,Part_U2,F78,System error occurred due to component failure
JOB00046458,CUST00050354,2026-07-10,Emergency,Part_U2,F59,System error occurred due to component failure
JOB00046459,CUST00050355,2026-07-14,Emergency,Part_Z17,F16,System error occurred due to component failure
JOB00046460,CUST00050356,2026-07-11,Emergency,Part_A13,F92,System error occurred due to component failure
JOB00046461,CUST00050357,2026-07-13,Emergency,Part_Q15,F59,System error occurred due to component failure
JOB00046462,CUST00050358,2026-07-13,Emergency,Part_Q11,F73,System error occurred due to component failure
JOB00046463,CUST00050359,2026-07-14,Emergency,Part_C12,F16,System error occurred due to component failure
JOB00046464,CUST00050360,2026-07-10,Emergency,Part_D18,F44,System error occurred due to component failure
JOB00046465,CUST00050361,2026-07-09,Emergency,Part_F0,F27,System error occurred due to component failure
JOB00046466,CUST00050362,2026-07-11,Emergency,Part_F0,F53,System error occurred due to component failure
JOB00046467,CUST00050363,2026-07-12,Emergency,Part_Q11,F30,System error occurred due to component failure
JOB00046468,CUST00050364,2026-07-15,Emergency,Part_C14,F59,System error occurred due to component failure
JOB00046469,CUST00050365,2026-07-10,Emergency,Part_Q15,F11,System error occurred due to component failure
JOB00046470,CUST00050366,2026-07-12,Emergency,Part_Q15,F27,System error occurred due to component failure
JOB00046471,CUST00050367,2026-07-15,Emergency,Part_L3,F69,System error occurred due to component failure
JOB00046472,CUST00050368,2026-07-13,Emergency,Part_N19,F16,System error occurred due to component failure
JOB00046473,CUST00050369,2026-07-12,Emergency,Part_X6,F11,System error occurred due to component failure
JOB00046474,CUST00050370,2026-07-10,Emergency,Part_M10,F59,System error occurred due to component failure
JOB00046475,CUST00050371,2026-07-10,Emergency,Part_F0,F73,System error occurred due to component failure
JOB00046476,CUST00050372,2026-07-14,Emergency,Part_F0,F11,System error occurred due to component failure
JOB00046477,CUST00050373,2026-07-09,Emergency,Part_C12,F78,System error occurred due to component failure
JOB00046478,CUST00050374,2026-07-13,Emergency,Part_L3,F82,System error occurred due to component failure
JOB00046479,CUST00050375,2026-07-10,Emergency,Part_Y1,F92,System error occurred due to component failure
JOB00046480,CUST00050376,2026-07-15,Emergency,Part_R9,F78,System error occurred due to component failure
JOB00046481,CUST00050377,2026-07-13,Emergency,Part_A13,F30,System error occurred due to component failure
JOB00046482,CUST00050378,2026-07-15,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00046483,CUST00050379,2026-07-11,Emergency,Part_A13,F78,System error occurred due to component failure
JOB00046484,CUST00050380,2026-07-10,Emergency,Part_A13,F53,System error occurred due to component failure
JOB00046485,CUST00050381,2026-07-12,Emergency,Part_F8,F64,System error occurred due to component failure
JOB00046486,CUST00050382,2026-07-09,Emergency,Part_C12,F27,System error occurred due to component failure
JOB00046487,CUST00050383,2026-07-14,Emergency,Part_R9,F64,System error occurred due to component failure
JOB00046488,CUST00050384,2026-07-10,Emergency,Part_M10,F16,System error occurred due to component failure
JOB00046489,CUST00050385,2026-07-12,Emergency,Part_Z17,F30,System error occurred due to component failure
JOB00046490,CUST00050386,2026-07-12,Emergency,Part_A13,F69,System error occurred due to component failure
JOB00046491,CUST00050387,2026-07-13,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00046492,CUST00050388,2026-07-15,Emergency,Part_C12,F73,System error occurred due to component failure
JOB00046493,CUST00050389,2026-07-11,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00046494,CUST00050390,2026-07-13,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00046495,CUST00050391,2026-07-11,Emergency,Part_Y7,F82,System error occurred due to component failure
JOB00046496,CUST00050392,2026-07-13,Emergency,Part_Y7,F78,System error occurred due to component failure
JOB00046497,CUST00050393,2026-07-12,Emergency,Part_X6,F11,System error occurred due to component failure
JOB00046498,CUST00050394,2026-07-10,Emergency,Part_D18,F64,System error occurred due to component failure
JOB00046499,CUST00050395,2026-07-14,Emergency,Part_F0,F16,System error occurred due to component failure
JOB00046500,CUST00050396,2026-07-10,Emergency,Part_Q11,F53,System error occurred due to component failure
JOB00046501,CUST00050397,2026-07-12,Emergency,Part_U2,F11,System error occurred due to component failure
JOB00046502,CUST00050398,2026-07-10,Emergency,Part_P4,F69,System error occurred due to component failure
JOB00046503,CUST00050399,2026-07-10,Emergency,Part_F8,F53,System error occurred due to component failure
JOB00046504,CUST00050400,2026-07-12,Emergency,Part_Y1,F78,System error occurred due to component failure
JOB00046505,CUST00050401,2026-07-12,Emergency,Part_A13,F59,System error occurred due to component failure
JOB00046506,CUST00050402,2026-07-09,Emergency,Part_Y7,F30,System error occurred due to component failure
JOB00046507,CUST00050403,2026-07-12,Emergency,Part_Y7,F27,System error occurred due to component failure
JOB00046508,CUST00050404,2026-07-12,Emergency,Part_Z17,F69,System error occurred due to component failure
JOB00046509,CUST00050405,2026-07-15,Emergency,Part_N19,F44,System error occurred due to component failure
JOB00046510,CUST00050406,2026-07-12,Emergency,Part_Q11,F92,System error occurred due to component failure
JOB00046511,CUST00050407,2026-07-15,Emergency,Part_Q11,F44,System error occurred due to component failure
JOB00046512,CUST00050408,2026-07-13,Emergency,Part_Y7,F11,System error occurred due to component failure
JOB00046513,CUST00050409,2026-07-11,Emergency,Part_Y7,F78,System error occurred due to component failure
JOB00046514,CUST00050410,2026-07-14,Emergency,Part_F0,F44,System error occurred due to component failure
JOB00046515,CUST00050411,2026-07-10,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00046516,CUST00050412,2026-07-10,Emergency,Part_M10,F78,System error occurred due to component failure
JOB00046517,CUST00050413,2026-07-10,Emergency,Part_U2,F82,System error occurred due to component failure
JOB00046518,CUST00050414,2026-07-14,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00046519,CUST00050415,2026-07-12,Emergency,Part_F8,F53,System error occurred due to component failure
JOB00046520,CUST00050416,2026-07-14,Emergency,Part_C12,F69,System error occurred due to component failure
JOB00046521,CUST00050417,2026-07-14,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00046522,CUST00050418,2026-07-09,Emergency,Part_F8,F16,System error occurred due to component failure
JOB00046523,CUST00050419,2026-07-13,Emergency,Part_U2,F16,System error occurred due to component failure
JOB00046524,CUST00050420,2026-07-10,Emergency,Part_D18,F78,System error occurred due to component failure
JOB00046525,CUST00050421,2026-07-13,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00046526,CUST00050422,2026-07-14,Emergency,Part_Q11,F16,System error occurred due to component failure
JOB00046527,CUST00050423,2026-07-15,Emergency,Part_X6,F44,System error occurred due to component failure
JOB00046528,CUST00050424,2026-07-10,Emergency,Part_M10,F69,System error occurred due to component failure
JOB00046529,CUST00050425,2026-07-11,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00046530,CUST00050426,2026-07-11,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00046531,CUST00050427,2026-07-12,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00046532,CUST00050428,2026-07-10,Emergency,Part_Q11,F92,System error occurred due to component failure
JOB00046533,CUST00050429,2026-07-15,Emergency,Part_A13,F16,System error occurred due to component failure
JOB00046534,CUST00050430,2026-07-15,Emergency,Part_Q15,F53,System error occurred due to component failure
JOB00046535,CUST00050431,2026-07-11,Emergency,Part_H5,F27,System error occurred due to component failure
JOB00046536,CUST00050432,2026-07-15,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00046537,CUST00050433,2026-07-14,Emergency,Part_R16,F78,System error occurred due to component failure
JOB00046538,CUST00050434,2026-07-15,Emergency,Part_N19,F82,System error occurred due to component failure
JOB00046539,CUST00050435,2026-07-12,Emergency,Part_Q15,F69,System error occurred due to component failure
JOB00046540,CUST00050436,2026-07-12,Emergency,Part_C12,F82,System error occurred due to component failure
JOB00046541,CUST00050437,2026-07-13,Emergency,Part_Q11,F78,System error occurred due to component failure
JOB00046542,CUST00050438,2026-07-10,Emergency,Part_D18,F69,System error occurred due to component failure
JOB00046543,CUST00050439,2026-07-15,Emergency,Part_N19,F44,System error occurred due to component failure
JOB00046544,CUST00050440,2026-07-10,Emergency,Part_N19,F92,System error occurred due to component failure
JOB00046545,CUST00050441,2026-07-12,Emergency,Part_D18,F59,System error occurred due to component failure
JOB00046546,CUST00050442,2026-07-15,Emergency,Part_C12,F16,System error occurred due to component failure
JOB00046547,CUST00050443,2026-07-10,Emergency,Part_F8,F73,System error occurred due to component failure
JOB00046548,CUST00050444,2026-07-15,Emergency,Part_M10,F30,System error occurred due to component failure
JOB00046549,CUST00050445,2026-07-11,Emergency,Part_D18,F73,System error occurred due to component failure
JOB00046550,CUST00050446,2026-07-13,Emergency,Part_N19,F82,System error occurred due to component failure
JOB00046551,CUST00050447,2026-07-14,Emergency,Part_H5,F30,System error occurred due to component failure
JOB00046552,CUST00050448,2026-07-15,Emergency,Part_C12,F64,System error occurred due to component failure
JOB00046553,CUST00050449,2026-07-15,Emergency,Part_X6,F82,System error occurred due to component failure
JOB00046554,CUST00050450,2026-07-12,Emergency,Part_H5,F59,System error occurred due to component failure
JOB00046555,CUST00050451,2026-07-13,Emergency,Part_R9,F27,System error occurred due to component failure
JOB00046556,CUST00050452,2026-07-11,Emergency,Part_Z17,F73,System error occurred due to component failure
JOB00046557,CUST00050453,2026-07-11,Emergency,Part_H5,F78,System error occurred due to component failure
