pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC3845,CUST00192605,B,41,62
PC2666,CUST00090908,F,91,88
PC6585,CUST00123902,G,6,52
PC5494,CUST00182837,B,28,64
PC6083,CUST00219285,F,67,86
PC3617,CUST00124035,E,8,81
PC1009,CUST00124668,A,20,80
PC7227,CUST00028902,A,30,98
PC5771,CUST00072920,A,41,65
PC8494,CUST00236617,E,14,68
PC8457,CUST00258332,G,59,98
PC4148,CUST00042927,F,53,59
PC3202,CUST00262619,D,55,77
PC2240,CUST00017799,G,15,86
PC8719,CUST00092615,G,90,98
PC4956,CUST00102555,E,94,96
PC6690,CUST00170280,B,52,81
PC8055,CUST00043132,A,57,73
PC5502,CUST00208962,D,12,61
PC9230,CUST00081496,G,55,67
PC1567,CUST00155890,B,49,78
PC6272,CUST00182640,D,40,89
PC2495,CUST00216441,G,86,92
PC1148,CUST00190193,G,15,84
PC6940,CUST00125917,G,57,76
PC4522,CUST00256026,B,63,75
PC9449,CUST00262951,A,64,78
PC4432,CUST00083287,C,43,90
PC7494,CUST00110569,B,3,96
PC1240,CUST00189355,F,26,85
PC8623,CUST00177679,D,10,65
PC3555,CUST00247782,D,46,92
PC7714,CUST00060182,D,6,87
PC8327,CUST00051172,F,54,57
PC4130,CUST00006836,E,21,85
PC1898,CUST00254740,B,60,84
PC1731,CUST00185966,C,18,94
PC9265,CUST00214586,E,71,66
PC2424,CUST00176813,A,74,81
PC3331,CUST00218905,A,34,58
PC4859,CUST00240579,A,6,59
PC5341,CUST00168474,G,72,79
PC5120,CUST00221146,G,95,56
PC9078,CUST00217187,A,55,95
PC4733,CUST00260458,F,40,51
PC2605,CUST00056130,B,12,66
PC1984,CUST00067973,B,51,78
PC1593,CUST00101223,E,71,53
PC6542,CUST00144663,A,21,55
PC2288,CUST00202991,D,53,80
PC4087,CUST00030726,E,67,59
PC5807,CUST00004949,E,5,79
PC8273,CUST00032867,E,49,68
PC3758,CUST00045283,C,56,98
PC7587,CUST00101028,F,82,56
PC5785,CUST00018531,C,58,75
PC1430,CUST00075593,C,98,54
PC6680,CUST00089604,G,64,89
PC9556,CUST00209878,E,14,86
PC7819,CUST00022144,C,91,84
PC2038,CUST00249867,D,62,90
PC9262,CUST00167921,B,23,53
PC4273,CUST00262249,B,97,75
PC6896,CUST00158241,C,70,68
PC9862,CUST00107796,G,8,55
PC3610,CUST00014454,A,66,68
PC3939,CUST00015686,A,53,59
PC5543,CUST00036092,A,90,94
PC4137,CUST00048862,C,92,71
PC3839,CUST00100753,C,32,88
PC3191,CUST00127613,C,42,89
PC7490,CUST00008776,B,26,92
PC9828,CUST00059347,G,83,90
PC2896,CUST00123719,A,6,83
PC8128,CUST00207148,B,63,55
PC2719,CUST00204968,C,96,56
PC6307,CUST00239303,D,64,55
PC6791,CUST00261458,B,56,95
PC9591,CUST00026344,B,41,54
PC3693,CUST00137577,G,9,66
PC9660,CUST00196176,F,57,91
PC9342,CUST00091948,G,95,95
PC3730,CUST00097284,C,10,52
PC4042,CUST00016233,G,21,63
PC4673,CUST00236031,E,25,71
PC9153,CUST00004645,B,79,88
PC5406,CUST00251738,C,34,74
PC5814,CUST00020859,E,1,78
PC4831,CUST00010125,A,15,55
PC9529,CUST00267868,G,10,50
PC4606,CUST00255518,C,67,55
PC2741,CUST00075436,G,66,50
PC5640,CUST00109287,E,27,59
PC7867,CUST00190757,G,76,87
PC3998,CUST00118975,E,73,94
PC3601,CUST00133338,C,36,91
PC6560,CUST00020525,A,38,69
PC4300,CUST00073734,A,19,93
PC3004,CUST00061931,D,88,60
PC6498,CUST00009470,E,16,77
PC4341,CUST00113168,A,56,60
PC3943,CUST00123714,C,89,74
PC8673,CUST00118686,D,34,78
PC1460,CUST00086119,G,23,82
PC8109,CUST00029024,B,91,61
PC5559,CUST00079580,C,62,76
PC5011,CUST00102458,E,86,94
PC5777,CUST00181793,G,76,66
PC8555,CUST00132882,B,22,53
PC9939,CUST00217689,B,82,88
PC1597,CUST00124437,E,78,59
PC2969,CUST00197968,C,94,95
PC7996,CUST00262963,B,15,66
PC2697,CUST00226171,E,19,68
PC1698,CUST00088140,E,21,66
PC1872,CUST00242077,F,48,58
PC3955,CUST00195495,E,6,71
PC4602,CUST00016082,E,46,81
PC1811,CUST00193027,D,93,55
PC9911,CUST00180300,G,33,70
PC2871,CUST00101509,A,91,73
PC6354,CUST00131072,C,90,53
PC2451,CUST00035374,C,37,86
PC4854,CUST00020869,E,23,62
PC2902,CUST00075124,G,87,83
PC3761,CUST00093116,F,34,84
PC4294,CUST00101895,G,46,98
PC6598,CUST00018762,C,69,88
PC6004,CUST00221129,D,36,80
PC8574,CUST00264419,C,69,55
PC9633,CUST00128329,A,17,70
PC6940,CUST00143174,C,99,82
PC2607,CUST00236915,E,3,60
PC6619,CUST00208269,C,21,60
PC9656,CUST00232628,G,35,62
PC1461,CUST00073374,G,88,86
PC2771,CUST00090177,B,20,88
PC6651,CUST00144353,D,55,68
PC5346,CUST00235653,D,41,69
PC6843,CUST00218552,A,61,95
PC4787,CUST00052641,G,90,98
PC2046,CUST00075375,F,67,51
PC1658,CUST00168522,A,62,78
PC8374,CUST00233915,G,77,76
PC1661,CUST00119878,G,63,73
PC5217,CUST00014618,G,84,62
PC9465,CUST00158689,A,59,82
PC6836,CUST00160450,E,59,78
PC9741,CUST00197497,G,7,74
PC4644,CUST00093279,B,32,54
PC7606,CUST00053437,E,1,69
PC4150,CUST00101229,A,29,67
PC1004,CUST00148558,A,23,77
PC7547,CUST00249180,F,15,93
PC6354,CUST00161024,E,41,60
PC5888,CUST00102212,F,18,93
PC1117,CUST00101552,F,40,56
PC6754,CUST00113901,G,57,88
PC5108,CUST00192579,G,27,73
PC1949,CUST00014818,C,44,55
PC1825,CUST00123151,D,2,80
PC2165,CUST00070427,C,73,82
PC1731,CUST00213727,D,10,93
PC9070,CUST00151869,F,56,50
PC8337,CUST00128489,C,51,68
PC2299,CUST00156810,G,51,84
PC7197,CUST00074380,C,29,52
PC4855,CUST00192439,D,22,88
PC4411,CUST00219605,F,3,81
PC3224,CUST00184489,E,47,89
PC9476,CUST00123870,E,94,68
PC1202,CUST00177121,C,79,91
PC4981,CUST00230788,C,79,92
PC3925,CUST00191688,E,87,71
PC7736,CUST00160487,F,40,85
PC8511,CUST00271341,A,54,70
PC1134,CUST00032801,E,7,62
PC2469,CUST00138978,G,75,74
PC5289,CUST00221296,B,25,84
PC8702,CUST00113023,D,12,95
PC4811,CUST00030134,E,7,74
PC1990,CUST00123990,C,83,57
PC1223,CUST00012002,B,87,85
PC4198,CUST00026257,E,30,85
PC7680,CUST00038496,F,35,78
PC5052,CUST00054081,F,91,60
PC8046,CUST00120331,A,53,81
PC7369,CUST00181227,B,64,63
PC2253,CUST00129316,G,60,90
PC8999,CUST00220854,A,25,90
PC9303,CUST00204478,B,44,90
PC7390,CUST00244053,B,50,80
PC8282,CUST00040297,F,89,59
PC7601,CUST00210779,F,46,67
PC2149,CUST00113260,B,60,55
PC2962,CUST00130238,C,23,78
PC2049,CUST00196736,F,42,58
PC1417,CUST00086100,G,58,83
PC5696,CUST00154387,B,28,93
PC7909,CUST00024050,G,9,68
PC6765,CUST00084442,C,81,86
PC3434,CUST00198086,D,60,63
PC3547,CUST00265290,A,61,78
PC5510,CUST00087380,B,66,61
PC5607,CUST00027336,B,88,54
PC6698,CUST00067813,F,31,86
PC7048,CUST00146696,A,14,67
PC6428,CUST00223120,B,1,78
PC7198,CUST00072339,A,61,64
PC3942,CUST00268634,C,50,51
PC5880,CUST00007517,A,45,94
PC8032,CUST00120964,D,82,52
PC1308,CUST00019758,G,74,52
PC3934,CUST00050030,A,48,52
PC7261,CUST00065330,E,99,96
PC3525,CUST00038786,C,11,70
PC3270,CUST00086233,C,3,78
PC1271,CUST00148704,A,36,70
PC9536,CUST00002396,F,78,61
PC9473,CUST00103795,E,39,92
PC3555,CUST00068055,E,38,74
PC3246,CUST00003208,D,73,58
PC3595,CUST00087262,G,53,73
PC6038,CUST00074070,E,17,68
PC2437,CUST00087525,C,45,81
PC3517,CUST00154996,A,34,51
PC5838,CUST00196721,E,65,97
PC3713,CUST00035305,G,37,82
PC3311,CUST00266066,E,52,52
PC5983,CUST00261450,G,61,92
PC5197,CUST00153366,A,1,78
PC6117,CUST00073992,C,70,99
PC8354,CUST00240301,E,54,87
PC1434,CUST00185301,C,80,54
PC8542,CUST00008988,C,55,78
PC2178,CUST00021180,C,89,56
PC1088,CUST00235493,G,14,72
PC8473,CUST00160378,E,75,50
PC2936,CUST00243988,F,97,70
PC7154,CUST00117006,E,95,78
PC7503,CUST00226344,E,64,77
PC5163,CUST00002184,C,37,52
PC8843,CUST00261008,E,6,57
PC5605,CUST00194773,B,85,77
PC8295,CUST00054437,G,45,79
PC2714,CUST00226861,G,83,51
PC4119,CUST00022571,B,50,55
PC1978,CUST00264869,B,29,83
PC8204,CUST00037186,B,33,99
PC9738,CUST00225577,E,2,62
PC3160,CUST00148278,A,67,53
PC2156,CUST00232718,F,81,94
PC9817,CUST00227027,F,74,90
PC7899,CUST00211386,C,91,88
PC4737,CUST00089651,E,94,87
PC6189,CUST00194397,F,77,51
PC4666,CUST00070694,D,35,65
PC7534,CUST00251322,G,57,65
PC3461,CUST00089428,G,35,81
PC4293,CUST00196598,F,51,52
PC8948,CUST00094225,G,84,60
PC1901,CUST00186880,F,31,61
PC6235,CUST00027525,A,31,78
PC7764,CUST00213556,E,81,70
PC8668,CUST00053653,A,28,68
PC7067,CUST00185376,A,12,67
PC2979,CUST00196599,E,72,99
PC6453,CUST00068183,B,80,66
PC3745,CUST00028776,F,45,61
PC3900,CUST00191646,G,88,66
PC5325,CUST00245045,B,80,78
PC1025,CUST00007718,C,64,59
PC5449,CUST00203148,B,87,65
PC8144,CUST00272036,A,51,82
PC8429,CUST00175909,G,86,56
PC6046,CUST00269045,A,69,55
PC4972,CUST00010944,C,82,85
PC7792,CUST00106965,C,42,71
PC9026,CUST00181167,A,51,74
PC3472,CUST00169031,D,11,86
PC3537,CUST00042568,B,54,96
PC9916,CUST00086244,F,28,76
PC9433,CUST00235166,G,39,94
PC9482,CUST00189946,C,33,51
PC3581,CUST00092519,D,46,58
PC8340,CUST00187505,A,86,81
PC3065,CUST00222857,C,39,62
PC4678,CUST00242316,E,76,90
PC9080,CUST00068302,F,80,91
PC6070,CUST00163018,E,87,57
PC6965,CUST00150204,A,61,90
PC9564,CUST00017087,D,91,65
PC5255,CUST00159190,B,4,82
PC5520,CUST00237183,G,30,70
PC8577,CUST00265247,C,94,80
PC3126,CUST00133160,F,19,53
PC1278,CUST00150412,G,81,94
PC6996,CUST00114477,D,78,72
PC9796,CUST00077769,D,28,83
PC2414,CUST00038871,F,54,57
PC4895,CUST00160003,D,43,92
PC7734,CUST00243331,B,77,70
PC3345,CUST00014014,F,74,67
PC6224,CUST00139416,A,86,80
PC8003,CUST00122801,C,39,58
PC9826,CUST00213695,G,86,71
PC3933,CUST00189155,F,34,69
PC2603,CUST00195127,C,10,91
PC9865,CUST00111790,A,61,76
PC2951,CUST00215631,G,90,53
PC5527,CUST00214392,F,83,59
PC1456,CUST00229064,G,12,82
PC2607,CUST00162963,A,73,69
PC7939,CUST00016012,D,59,88
PC9481,CUST00143050,A,47,95
PC9309,CUST00252714,A,22,87
PC6855,CUST00190111,G,60,73
PC6032,CUST00200027,B,28,54
PC2809,CUST00006182,G,20,77
PC1528,CUST00192600,C,84,62
PC4120,CUST00051511,F,51,65
PC8475,CUST00129562,D,4,51
PC6397,CUST00068583,D,55,92
PC1334,CUST00081007,A,4,85
PC5711,CUST00144539,C,23,62
PC4244,CUST00176293,G,19,53
PC6602,CUST00228858,D,42,71
PC9944,CUST00020844,D,30,52
PC1812,CUST00000082,A,27,72
PC6114,CUST00009434,F,55,73
PC6183,CUST00207513,A,75,50
PC7607,CUST00205854,C,73,88
PC6709,CUST00048025,E,66,75
PC2095,CUST00016247,B,4,69
PC8198,CUST00173925,F,39,95
PC7411,CUST00070892,C,99,98
PC3374,CUST00240776,G,14,84
PC7645,CUST00146057,D,56,51
PC6310,CUST00196151,F,2,87
PC1774,CUST00028869,B,80,74
PC5675,CUST00103098,G,37,91
PC2451,CUST00021374,A,95,84
PC8300,CUST00225556,A,45,80
PC6437,CUST00238413,F,31,97
PC9364,CUST00264555,A,88,97
PC6967,CUST00005023,C,18,98
PC8760,CUST00191580,D,24,85
PC6502,CUST00022257,B,68,99
PC2099,CUST00054476,D,57,66
PC7188,CUST00096515,C,68,86
PC2729,CUST00150797,A,60,56
PC8243,CUST00171096,G,6,93
PC7346,CUST00027413,G,2,92
PC1591,CUST00138118,G,60,80
PC1278,CUST00093805,F,28,59
PC2081,CUST00053697,D,29,78
PC7874,CUST00137525,B,60,72
PC2787,CUST00203614,D,18,87
PC9481,CUST00006596,D,83,96
PC6650,CUST00049165,F,12,70
PC1524,CUST00086800,B,40,97
PC4736,CUST00144509,E,28,83
PC1882,CUST00085590,A,4,97
PC4753,CUST00040090,A,36,94
PC1338,CUST00056012,C,50,56
PC1677,CUST00040092,E,38,58
PC4202,CUST00089914,G,60,71
PC9410,CUST00000204,A,44,64
PC3129,CUST00141388,D,32,50
PC3865,CUST00142129,D,77,60
PC1035,CUST00206134,G,38,77
PC6983,CUST00049593,F,60,99
PC4742,CUST00136776,E,52,98
PC6614,CUST00026228,B,91,85
PC3131,CUST00251065,D,75,91
PC7984,CUST00215080,F,7,78
PC1702,CUST00224359,E,16,65
PC4240,CUST00119612,E,48,62
PC1978,CUST00185654,A,70,77
PC7230,CUST00135248,D,58,61
PC4891,CUST00066579,C,31,54
PC7601,CUST00093957,A,78,51
PC2123,CUST00161501,F,82,67
PC9277,CUST00129507,G,64,50
PC5444,CUST00215067,D,94,55
PC1232,CUST00051813,A,5,73
PC5344,CUST00089636,D,14,99
PC3963,CUST00116231,E,95,67
PC1839,CUST00126820,G,11,81
PC7953,CUST00013275,F,40,56
PC6924,CUST00223774,G,82,98
PC2289,CUST00227932,A,31,92
PC5363,CUST00099910,A,48,93
PC2430,CUST00185958,F,86,62
PC1887,CUST00168665,F,14,71
PC5602,CUST00240428,C,11,52
PC8389,CUST00038219,B,48,70
PC9973,CUST00196011,D,52,74
PC2364,CUST00049006,D,75,66
PC3362,CUST00060749,F,12,99
PC6034,CUST00075625,B,14,72
PC7258,CUST00062074,G,11,79
PC3687,CUST00030056,B,65,86
PC4791,CUST00028662,E,16,80
PC7784,CUST00094660,D,34,63
PC3215,CUST00210376,C,20,54
PC6823,CUST00207713,D,72,99
PC1322,CUST00227242,F,87,50
PC6129,CUST00230606,C,98,73
PC3302,CUST00032426,F,34,57
PC7292,CUST00052053,F,51,83
PC3468,CUST00196198,B,36,65
PC5144,CUST00146009,C,64,88
PC5284,CUST00271029,G,43,50
PC2006,CUST00107738,G,99,58
PC6686,CUST00213588,E,39,71
PC8111,CUST00085658,D,92,51
PC9169,CUST00029735,A,34,67
PC9650,CUST00012542,F,6,98
PC7066,CUST00009487,D,60,60
PC9218,CUST00143033,A,88,84
PC7118,CUST00117770,F,18,57
PC2192,CUST00167155,A,69,80
PC8324,CUST00115603,E,78,93
PC5504,CUST00158188,G,7,90
PC4823,CUST00178106,B,50,81
PC6269,CUST00180771,B,68,72
PC8618,CUST00246393,F,24,80
PC8261,CUST00253890,B,89,96
PC7418,CUST00166184,E,13,55
PC1200,CUST00059976,C,72,90
PC5466,CUST00271969,G,83,59
PC4395,CUST00135374,F,10,94
PC8087,CUST00113233,G,48,69
PC6633,CUST00113602,F,79,53
PC2979,CUST00228566,D,80,60
PC6726,CUST00028403,C,86,97
PC6052,CUST00084762,D,87,80
PC2679,CUST00249663,F,73,89
PC7550,CUST00133111,D,13,72
PC1515,CUST00203668,B,18,63
PC9845,CUST00024956,C,82,83
PC1714,CUST00066421,F,73,78
PC9199,CUST00109489,E,77,84
PC6874,CUST00139849,C,73,52
PC5245,CUST00132005,D,70,56
PC4879,CUST00264066,F,92,53
PC8950,CUST00181267,C,62,71
PC6226,CUST00269234,A,49,64
PC7419,CUST00246557,D,36,50
PC7409,CUST00249181,F,36,98
PC6670,CUST00022649,C,55,78
PC7104,CUST00007917,G,11,83
PC2093,CUST00259843,F,7,89
PC3105,CUST00113327,F,44,58
PC8746,CUST00042847,C,46,94
PC3979,CUST00095552,D,32,68
PC7698,CUST00008542,A,58,77
PC7679,CUST00082385,E,56,83
PC4677,CUST00216111,B,42,61
PC9700,CUST00234122,E,95,57
PC2329,CUST00209734,G,90,52
PC3589,CUST00235544,A,23,92
PC7074,CUST00003287,B,99,53
PC8312,CUST00039223,A,79,54
PC5064,CUST00089295,E,55,98
PC9897,CUST00236329,E,50,87
PC5883,CUST00221151,A,53,56
PC2276,CUST00192427,E,71,59
PC2882,CUST00198446,A,13,70
PC6783,CUST00234226,F,23,93
PC1498,CUST00140648,B,21,51
PC6618,CUST00189951,C,75,98
PC7019,CUST00269881,C,2,63
PC4342,CUST00117662,G,56,74
PC5170,CUST00149367,E,23,54
PC5957,CUST00090191,F,28,94
PC5878,CUST00049188,B,66,51
PC2904,CUST00050082,E,99,71
PC5497,CUST00251908,G,87,75
PC2061,CUST00010960,B,34,63
PC2706,CUST00223135,G,66,91
PC4708,CUST00005472,G,82,90
PC7072,CUST00030700,G,33,83
PC8466,CUST00112503,E,49,86
PC2803,CUST00246331,D,99,73
PC6039,CUST00014119,C,50,79
PC7504,CUST00127080,B,74,66
PC7917,CUST00157321,A,86,68
PC1513,CUST00127314,A,1,53
PC6885,CUST00042581,D,65,71
PC2028,CUST00002862,B,49,89
PC2506,CUST00125622,D,53,70
PC5139,CUST00186427,A,70,90
PC8510,CUST00197769,E,31,70
PC8797,CUST00151996,C,38,82
PC4913,CUST00093447,C,70,79
PC6743,CUST00116490,A,24,83
PC5601,CUST00231371,C,46,59
PC2654,CUST00037362,A,9,63
PC8537,CUST00038498,G,59,79
PC6645,CUST00118013,D,59,79
PC1495,CUST00161504,E,21,75
PC5096,CUST00011699,D,93,58
PC2404,CUST00223602,B,17,53
PC6215,CUST00124878,B,85,62
PC8127,CUST00132859,C,66,52
PC7262,CUST00017526,C,53,62
PC6398,CUST00128763,E,61,87
PC2958,CUST00003171,B,31,81
PC2982,CUST00007415,G,34,53
PC8685,CUST00123398,G,44,54
PC1284,CUST00160491,C,31,95
PC4239,CUST00059968,G,87,80
PC4650,CUST00258433,F,84,60
PC6826,CUST00026841,F,93,59
PC4759,CUST00248239,F,96,82
PC5925,CUST00073153,F,45,81
PC1756,CUST00042064,F,75,59
PC1003,CUST00184188,C,26,62
PC6786,CUST00238039,C,56,97
PC4757,CUST00189776,D,72,76
PC3814,CUST00112514,D,94,92
PC1696,CUST00026098,A,53,80
PC3629,CUST00077668,C,25,81
PC6709,CUST00084927,A,68,92
PC3771,CUST00141138,B,55,54
PC6500,CUST00158831,F,34,92
PC2748,CUST00239514,F,15,63
PC4942,CUST00072783,D,14,99
PC2751,CUST00098534,D,87,93
PC2999,CUST00125832,D,42,92
PC6404,CUST00115304,D,58,94
PC8537,CUST00145056,B,47,85
PC1196,CUST00115157,G,58,94
PC3534,CUST00193875,G,54,86
PC1458,CUST00043347,C,70,59
PC5668,CUST00163064,G,90,98
PC6342,CUST00160088,E,56,67
PC1431,CUST00231666,F,67,90
PC8275,CUST00130037,C,68,94
PC1241,CUST00072956,B,71,74
PC8941,CUST00175142,B,42,60
PC7579,CUST00042637,D,85,62
PC4110,CUST00218692,G,42,68
PC7616,CUST00075033,E,85,83
PC4391,CUST00161983,B,39,99
PC7273,CUST00182195,A,88,74
PC9757,CUST00114516,G,8,68
PC6626,CUST00078116,C,47,89
PC9268,CUST00184768,F,83,91
PC1630,CUST00254605,C,22,89
PC5345,CUST00048666,B,24,89
PC4102,CUST00097975,B,82,60
PC2248,CUST00008915,G,93,78
PC6421,CUST00102903,C,41,98
PC8378,CUST00196757,D,4,50
PC8537,CUST00154282,F,72,63
PC5136,CUST00224267,B,80,57
PC2363,CUST00122121,B,59,91
PC4698,CUST00213639,D,81,84
PC8884,CUST00094603,B,50,51
PC1281,CUST00011937,B,61,72
PC2395,CUST00013617,G,62,86
PC7210,CUST00134296,B,7,86
PC8432,CUST00004790,G,91,85
PC5131,CUST00074511,F,34,62
PC2184,CUST00078809,C,17,52
PC7410,CUST00189788,D,30,59
PC9581,CUST00031604,F,55,58
PC4736,CUST00025296,F,43,52
PC7315,CUST00105187,E,76,82
PC5803,CUST00116331,B,73,76
PC5657,CUST00248016,D,28,87
PC5906,CUST00186800,G,10,88
PC9557,CUST00124325,D,51,50
PC6899,CUST00008140,G,96,79
PC9444,CUST00128840,E,14,53
PC6516,CUST00158435,G,37,75
PC6461,CUST00065517,A,79,66
PC4628,CUST00121496,A,10,89
PC7395,CUST00213477,C,47,65
PC4643,CUST00154107,E,72,83
PC1270,CUST00222403,E,69,55
PC3143,CUST00049420,D,83,79
PC2213,CUST00185047,A,77,57
PC3715,CUST00260451,E,26,93
PC1499,CUST00039924,C,77,83
PC1002,CUST00001899,A,51,57
PC9262,CUST00010348,D,86,64
PC2613,CUST00109675,B,95,55
PC5476,CUST00168586,D,80,96
PC8322,CUST00240693,A,16,85
PC1588,CUST00174112,D,19,75
PC5638,CUST00201573,D,26,63
PC3827,CUST00259829,G,67,55
PC2961,CUST00261012,B,60,58
PC2222,CUST00153600,A,19,53
PC5283,CUST00172104,D,27,57
PC2906,CUST00081299,F,60,73
PC6652,CUST00161312,E,26,95
PC8875,CUST00059757,G,98,76
PC6842,CUST00125395,E,45,97
PC5869,CUST00193962,B,45,57
PC4252,CUST00202370,F,20,85
PC5274,CUST00050178,F,93,64
PC9498,CUST00194723,F,58,96
PC7956,CUST00066864,A,3,72
PC6223,CUST00263249,F,67,82
PC4620,CUST00065237,C,51,77
PC8195,CUST00246667,C,93,66
PC2438,CUST00176130,G,50,64
PC6588,CUST00271602,D,54,94
PC7344,CUST00043462,G,30,78
PC1375,CUST00071004,B,46,66
PC4981,CUST00227765,E,43,54
PC6202,CUST00216378,E,73,83
PC6109,CUST00173664,A,54,85
PC2966,CUST00005072,D,41,78
PC9688,CUST00114832,A,34,95
PC5866,CUST00182738,B,15,57
PC3842,CUST00224546,G,8,62
PC7614,CUST00245804,D,54,72
PC1620,CUST00129238,D,69,70
PC7993,CUST00258458,G,89,88
PC3491,CUST00042617,G,25,93
PC9989,CUST00036798,G,72,56
PC7397,CUST00141404,D,60,66
PC8837,CUST00212903,A,7,74
PC8089,CUST00084084,C,29,75
PC3567,CUST00211518,D,31,71
PC4457,CUST00225532,B,72,91
PC5929,CUST00019969,A,69,69
PC2189,CUST00199234,D,49,60
PC4387,CUST00096795,D,21,74
PC3762,CUST00140371,B,95,70
PC8103,CUST00147809,G,68,86
PC7347,CUST00033693,G,16,92
PC1155,CUST00222918,E,24,79
PC5895,CUST00126390,E,9,86
PC9488,CUST00076901,A,84,81
PC5152,CUST00142437,G,75,86
PC1901,CUST00262706,D,50,52
PC5702,CUST00068233,D,59,83
PC1382,CUST00136332,A,19,84
PC5109,CUST00029328,B,83,94
PC2161,CUST00251270,G,5,84
PC5169,CUST00205708,B,56,73
PC6672,CUST00033767,B,72,65
PC8233,CUST00053711,B,19,57
PC7395,CUST00126360,B,14,51
PC2293,CUST00147776,E,71,80
PC3300,CUST00037068,A,74,78
PC8162,CUST00179619,D,97,76
PC4776,CUST00213492,B,8,54
PC3330,CUST00015196,B,40,71
PC4603,CUST00268680,G,94,86
PC2284,CUST00018956,B,19,97
PC7475,CUST00180874,B,14,58
PC3988,CUST00147241,E,76,58
PC3652,CUST00249926,F,76,80
PC1648,CUST00093286,B,28,87
PC9882,CUST00182678,B,87,69
PC7213,CUST00220559,F,79,91
PC4940,CUST00139473,C,69,85
PC2334,CUST00157393,A,62,97
PC1588,CUST00078295,G,43,92
PC7772,CUST00059836,B,50,79
PC4408,CUST00115283,F,40,69
PC9809,CUST00100941,D,69,55
PC5210,CUST00116307,A,67,94
PC8021,CUST00123106,E,58,69
PC8328,CUST00061311,C,69,58
PC6048,CUST00102150,G,19,78
PC8748,CUST00228449,F,17,60
PC3269,CUST00006586,B,93,79
PC3792,CUST00024845,A,87,56
PC9236,CUST00006018,C,95,66
PC5494,CUST00050837,B,83,88
PC3669,CUST00136038,B,39,82
PC9571,CUST00234581,F,39,74
PC8438,CUST00203043,C,60,97
PC8792,CUST00034516,D,21,89
PC9246,CUST00247554,C,78,69
PC2166,CUST00044174,B,17,99
PC3465,CUST00112120,B,65,77
PC7324,CUST00206476,B,95,92
PC1974,CUST00240296,C,82,77
PC1522,CUST00119068,B,59,54
PC3277,CUST00089090,D,88,58
PC5092,CUST00091887,F,64,63
PC5624,CUST00123734,F,47,87
PC2874,CUST00005394,D,24,64
PC4898,CUST00027698,C,54,78
PC4784,CUST00123854,D,43,88
PC4128,CUST00080029,F,62,84
PC7736,CUST00242723,F,98,58
PC2453,CUST00251437,G,60,66
PC4895,CUST00132418,E,80,73
PC9917,CUST00120222,A,92,92
PC1565,CUST00186622,C,29,76
PC7379,CUST00013677,E,71,87
PC9953,CUST00186101,G,11,91
PC8235,CUST00084398,E,42,90
PC3492,CUST00054475,B,35,61
PC8589,CUST00167181,C,84,92
PC4120,CUST00125280,A,89,75
PC4948,CUST00045899,A,13,59
PC6849,CUST00078917,D,62,71
PC1553,CUST00198349,G,47,74
PC9392,CUST00257049,C,85,91
PC9249,CUST00088231,F,56,70
PC5028,CUST00104165,C,16,59
PC4604,CUST00204477,B,63,95
PC3796,CUST00220408,B,86,81
PC4763,CUST00116300,B,4,55
PC4186,CUST00000726,B,20,82
PC1220,CUST00105478,E,80,78
PC1844,CUST00238264,B,46,67
PC9063,CUST00251827,B,81,93
PC1558,CUST00088175,A,14,56
PC1543,CUST00093921,C,26,71
PC5118,CUST00011751,B,16,50
PC4128,CUST00032553,B,62,63
PC9862,CUST00069285,C,57,80
PC2145,CUST00137837,A,95,53
PC1783,CUST00219562,C,96,60
PC5076,CUST00267722,G,29,63
PC9161,CUST00018445,E,65,56
PC6836,CUST00204989,F,3,80
PC4028,CUST00235969,F,93,90
PC9958,CUST00195581,F,37,89
PC6624,CUST00130880,F,84,64
PC5006,CUST00125851,B,27,92
PC9517,CUST00071170,B,11,73
PC2438,CUST00208839,C,6,92
PC6012,CUST00192052,E,89,53
PC7516,CUST00239697,B,54,81
PC5569,CUST00012619,G,41,57
PC2180,CUST00225003,C,69,96
PC2809,CUST00094796,A,68,58
PC8761,CUST00101868,E,23,84
PC4530,CUST00001641,A,8,92
PC1757,CUST00109826,B,59,97
PC8619,CUST00239822,D,44,55
PC7350,CUST00081012,D,95,64
PC4255,CUST00131442,D,88,81
PC2644,CUST00103324,D,69,63
PC6943,CUST00174974,D,72,51
PC3971,CUST00022716,A,59,53
PC1255,CUST00108486,A,61,62
PC7757,CUST00188188,E,64,55
PC9714,CUST00262330,G,68,57
PC1761,CUST00124574,D,29,63
PC1949,CUST00072159,A,26,51
PC3740,CUST00139622,E,15,82
PC2263,CUST00158555,B,24,73
PC2540,CUST00002828,A,81,97
PC1815,CUST00092041,F,82,64
PC5036,CUST00234715,B,31,55
PC4292,CUST00196908,D,93,96
PC1957,CUST00259716,A,73,67
PC4690,CUST00164415,C,43,59
PC1680,CUST00200093,C,1,71
PC5321,CUST00168449,G,95,67
PC3775,CUST00055919,D,51,90
PC4898,CUST00182563,A,73,82
PC7792,CUST00172460,F,57,91
PC3344,CUST00266169,G,53,82
PC1099,CUST00182040,C,41,96
PC7166,CUST00061040,D,77,79
PC7099,CUST00268927,D,81,65
PC2922,CUST00143434,F,38,56
PC9006,CUST00244302,G,81,80
PC1574,CUST00181190,B,58,72
