customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00259008,Terraced,1,4,Yes,Company Provided,2007-01-16
CUST00019817,Semi-Detached,3,4,No,Company Provided,1982-02-28
CUST00045341,Bungalow,3,6,Yes,Solar,1970-07-30
CUST00079613,Flat,3,3,No,Solar,1981-12-26
CUST00193258,Detached,3,4,Yes,Solar,1998-07-30
CUST00106924,Semi-Detached,2,5,No,Solar,2015-12-24
CUST00146407,Flat,1,3,No,Solar,1979-01-08
CUST00141065,Terraced,1,6,No,Grid + Solar,2004-10-15
CUST00162268,Bungalow,1,6,Yes,Company Provided,2017-01-20
CUST00142393,Bungalow,3,2,Yes,Grid + Solar,1994-12-23
CUST00103095,Semi-Detached,3,4,Yes,Solar,2003-11-01
CUST00197297,Detached,2,4,Yes,Grid + Solar,1992-09-05
CUST00208006,Detached,3,4,No,Company Provided,2002-03-15
CUST00116783,Bungalow,3,6,Yes,Grid + Solar,2017-03-10
CUST00251991,Bungalow,3,7,Yes,Solar,1995-04-21
CUST00138261,Semi-Detached,3,5,No,Company Provided,2007-05-03
CUST00041385,Terraced,1,5,No,Solar,2004-07-25
CUST00240320,Terraced,1,3,No,Company Provided,1970-02-04
CUST00171486,Bungalow,1,2,No,Company Provided,2016-04-16
CUST00252484,Terraced,3,3,Yes,Grid + Solar,1976-09-04
CUST00205395,Bungalow,3,4,No,Solar,1979-12-24
CUST00170911,Bungalow,3,3,Yes,Company Provided,1986-12-30
CUST00062080,Bungalow,3,7,Yes,Company Provided,2016-08-05
CUST00187082,Bungalow,2,4,Yes,Grid + Solar,1985-05-30
CUST00026081,Flat,2,7,No,Company Provided,2003-07-23
CUST00200966,Terraced,2,6,No,Company Provided,1996-11-23
CUST00119849,Semi-Detached,3,6,Yes,Solar,2015-07-23
CUST00200065,Terraced,2,6,Yes,Solar,2004-06-11
CUST00127110,Bungalow,3,7,Yes,Grid + Solar,2018-04-10
CUST00209373,Detached,3,3,Yes,Solar,1994-10-14
CUST00004325,Flat,3,3,Yes,Company Provided,2018-05-01
CUST00113303,Bungalow,1,5,Yes,Solar,2016-10-21
CUST00032512,Flat,2,3,Yes,Solar,1991-08-13
CUST00079787,Detached,3,7,No,Solar,1994-03-17
CUST00126520,Flat,2,7,Yes,Grid + Solar,2001-07-17
CUST00009619,Flat,1,4,No,Solar,1995-09-08
CUST00131801,Bungalow,3,5,Yes,Company Provided,2005-07-15
CUST00088474,Flat,2,4,No,Solar,2006-01-29
CUST00056675,Bungalow,2,7,No,Company Provided,2000-02-16
CUST00110508,Flat,2,3,Yes,Grid + Solar,2019-06-15
CUST00218176,Terraced,2,3,Yes,Solar,1993-07-19
CUST00013063,Flat,3,7,No,Company Provided,2019-03-23
CUST00082406,Detached,1,3,No,Grid + Solar,1997-08-15
CUST00238212,Detached,2,3,No,Grid + Solar,2016-12-15
CUST00120397,Terraced,2,6,Yes,Company Provided,1987-11-20
CUST00035476,Terraced,3,7,Yes,Solar,2017-02-27
CUST00173394,Detached,3,3,No,Solar,1996-01-25
CUST00209652,Bungalow,1,2,Yes,Solar,2007-09-26
CUST00176383,Terraced,2,6,Yes,Solar,1992-05-04
CUST00217619,Flat,3,5,Yes,Solar,1980-10-17
CUST00253405,Semi-Detached,1,5,No,Grid + Solar,2004-03-16
CUST00089582,Detached,3,2,Yes,Solar,1993-04-19
CUST00224726,Bungalow,3,2,Yes,Solar,1984-07-31
CUST00212052,Semi-Detached,2,2,Yes,Company Provided,2012-04-09
CUST00240043,Bungalow,2,3,Yes,Grid + Solar,2015-07-01
CUST00108548,Detached,3,3,Yes,Grid + Solar,2009-02-26
CUST00217386,Detached,2,4,Yes,Company Provided,1995-03-19
CUST00237407,Semi-Detached,1,4,No,Company Provided,2005-06-14
CUST00174624,Bungalow,1,6,No,Grid + Solar,2012-06-05
CUST00039894,Semi-Detached,3,5,No,Solar,2010-07-04
CUST00077279,Semi-Detached,1,7,No,Company Provided,1982-10-29
CUST00199698,Detached,1,6,Yes,Solar,2011-10-05
CUST00114937,Detached,2,3,No,Company Provided,2014-11-02
CUST00122888,Flat,3,2,No,Grid + Solar,2003-04-21
CUST00075561,Flat,2,2,No,Grid + Solar,1991-10-10
CUST00038241,Detached,1,2,No,Solar,1971-09-24
CUST00267232,Semi-Detached,3,5,Yes,Grid + Solar,2018-11-12
CUST00151266,Semi-Detached,3,3,Yes,Grid + Solar,1980-05-07
CUST00070734,Detached,2,4,No,Solar,2001-01-11
CUST00035777,Terraced,3,3,Yes,Company Provided,1979-01-28
CUST00222299,Flat,2,3,No,Grid + Solar,1989-11-10
CUST00179899,Flat,1,6,Yes,Company Provided,2009-11-06
CUST00065287,Bungalow,1,7,No,Solar,1989-05-12
CUST00173062,Semi-Detached,1,2,Yes,Company Provided,1977-02-01
CUST00086790,Semi-Detached,3,6,No,Grid + Solar,2006-12-09
CUST00104819,Semi-Detached,1,7,Yes,Solar,2000-03-26
CUST00118343,Detached,1,4,Yes,Company Provided,1988-08-22
CUST00163892,Semi-Detached,1,6,No,Grid + Solar,2019-07-10
CUST00270335,Flat,3,5,Yes,Company Provided,1984-06-12
CUST00175073,Terraced,2,7,No,Company Provided,1982-12-06
CUST00034766,Detached,3,3,Yes,Company Provided,2012-09-02
CUST00188298,Detached,1,2,No,Grid + Solar,1971-02-23
CUST00220383,Detached,2,3,Yes,Solar,2007-09-24
CUST00188678,Detached,2,3,Yes,Solar,1977-10-29
CUST00099889,Semi-Detached,2,7,No,Grid + Solar,2007-02-08
CUST00155015,Flat,3,3,No,Solar,2002-06-06
CUST00175097,Semi-Detached,1,4,Yes,Solar,1984-02-02
CUST00164501,Flat,2,4,Yes,Grid + Solar,2019-06-27
CUST00171180,Terraced,3,6,Yes,Company Provided,1981-08-09
CUST00127140,Detached,3,3,Yes,Solar,2004-10-15
CUST00026622,Semi-Detached,1,5,Yes,Solar,1991-04-23
CUST00045896,Bungalow,2,5,No,Company Provided,1970-12-14
CUST00254286,Flat,2,4,Yes,Solar,1986-05-23
CUST00059833,Detached,1,6,Yes,Solar,1973-03-24
CUST00106314,Terraced,1,5,No,Grid + Solar,1985-01-14
CUST00003446,Semi-Detached,2,5,Yes,Company Provided,2012-05-23
CUST00259299,Terraced,3,5,Yes,Solar,1990-12-14
CUST00111550,Flat,1,4,No,Solar,1975-05-24
CUST00021805,Semi-Detached,2,3,No,Grid + Solar,1983-01-10
CUST00064799,Terraced,3,2,Yes,Company Provided,1971-12-19
CUST00227584,Flat,1,3,Yes,Solar,2005-04-21
CUST00144917,Detached,3,3,No,Grid + Solar,2010-05-04
CUST00163420,Flat,1,3,No,Solar,1975-10-11
CUST00219463,Bungalow,3,3,No,Company Provided,2013-08-29
CUST00221998,Semi-Detached,3,7,Yes,Company Provided,2010-10-13
CUST00079671,Bungalow,3,2,No,Company Provided,1996-03-09
CUST00243164,Bungalow,1,6,No,Solar,2009-01-10
CUST00022393,Detached,1,3,Yes,Company Provided,2005-12-03
CUST00206265,Flat,3,3,No,Grid + Solar,2015-10-03
CUST00182286,Flat,3,6,Yes,Solar,2017-03-11
CUST00029078,Flat,2,4,Yes,Solar,2006-10-14
CUST00136474,Detached,1,5,Yes,Grid + Solar,1978-10-22
CUST00233182,Bungalow,3,4,Yes,Solar,2018-03-10
CUST00197460,Detached,2,3,No,Grid + Solar,1991-01-21
CUST00033696,Semi-Detached,1,3,No,Solar,1972-09-04
CUST00026126,Bungalow,2,4,Yes,Solar,1996-01-04
CUST00179410,Detached,1,5,No,Company Provided,1985-03-18
CUST00012564,Bungalow,2,7,Yes,Solar,1993-11-10
CUST00241472,Flat,3,3,No,Solar,2015-09-14
CUST00218281,Semi-Detached,2,4,No,Solar,2007-06-27
CUST00242564,Flat,1,2,No,Company Provided,1979-03-05
CUST00059306,Bungalow,2,4,Yes,Company Provided,1980-10-21
CUST00127929,Terraced,2,6,Yes,Grid + Solar,2010-10-05
CUST00100234,Bungalow,1,3,No,Solar,1984-11-08
CUST00153843,Terraced,2,5,No,Solar,1988-11-09
CUST00187527,Semi-Detached,3,4,Yes,Company Provided,1979-01-11
CUST00139869,Detached,2,6,Yes,Grid + Solar,2013-09-15
CUST00080245,Semi-Detached,3,2,No,Company Provided,2011-06-17
CUST00253297,Semi-Detached,3,2,No,Grid + Solar,1995-01-05
CUST00050879,Semi-Detached,3,5,Yes,Grid + Solar,1987-02-11
CUST00185079,Terraced,1,7,Yes,Solar,2010-11-13
CUST00079093,Terraced,3,2,Yes,Grid + Solar,1993-01-10
CUST00088595,Terraced,2,2,No,Solar,2000-10-13
CUST00143926,Flat,1,4,Yes,Solar,1993-01-02
CUST00045329,Bungalow,2,4,Yes,Solar,1999-01-20
CUST00200175,Flat,1,2,Yes,Solar,1977-11-02
CUST00025124,Terraced,2,4,Yes,Grid + Solar,2001-01-24
CUST00184857,Terraced,1,2,No,Grid + Solar,1975-12-19
CUST00120046,Bungalow,1,7,No,Grid + Solar,1998-05-04
CUST00114284,Detached,3,7,No,Company Provided,1984-08-03
CUST00038706,Detached,2,2,Yes,Grid + Solar,1986-04-29
CUST00102802,Flat,2,7,No,Solar,1992-08-26
CUST00070761,Terraced,3,6,Yes,Company Provided,2014-01-17
CUST00190982,Bungalow,1,3,Yes,Solar,2000-12-27
CUST00155768,Detached,2,4,No,Grid + Solar,1973-09-18
CUST00075809,Semi-Detached,1,4,Yes,Grid + Solar,1980-09-26
CUST00128418,Bungalow,3,3,No,Solar,1992-05-15
CUST00111382,Bungalow,2,3,No,Company Provided,2013-03-21
CUST00180475,Semi-Detached,1,3,No,Company Provided,1986-07-20
CUST00077230,Detached,2,7,Yes,Company Provided,2019-11-06
CUST00115439,Bungalow,1,7,No,Grid + Solar,1977-07-17
CUST00241637,Flat,2,2,No,Grid + Solar,1980-09-25
CUST00089724,Terraced,1,4,No,Company Provided,2002-02-12
CUST00199636,Bungalow,1,6,Yes,Solar,1996-08-12
CUST00246619,Flat,2,6,Yes,Company Provided,2005-09-17
CUST00042763,Semi-Detached,1,3,No,Company Provided,1978-02-04
CUST00197589,Flat,3,2,No,Company Provided,2001-07-20
CUST00100703,Detached,3,7,Yes,Company Provided,1987-09-25
CUST00262957,Detached,1,4,Yes,Solar,1994-04-10
CUST00123308,Terraced,2,2,No,Company Provided,1978-11-30
CUST00219084,Bungalow,3,2,Yes,Solar,1984-01-06
CUST00252168,Detached,2,5,Yes,Solar,2013-11-23
CUST00098812,Detached,1,3,No,Grid + Solar,2015-07-20
CUST00155360,Detached,1,7,Yes,Grid + Solar,1997-05-19
CUST00254932,Semi-Detached,2,7,Yes,Company Provided,2012-11-10
CUST00131588,Flat,1,5,No,Company Provided,1976-05-14
CUST00114604,Detached,2,4,Yes,Company Provided,2014-08-03
CUST00053890,Semi-Detached,2,5,No,Solar,1978-11-11
CUST00017209,Bungalow,1,7,No,Grid + Solar,2010-08-20
CUST00146372,Detached,2,4,Yes,Solar,2011-06-06
CUST00181807,Flat,1,2,No,Company Provided,1975-10-17
CUST00221982,Terraced,1,6,Yes,Solar,1992-07-24
CUST00189726,Terraced,2,2,No,Solar,1988-01-22
CUST00203777,Flat,3,3,Yes,Company Provided,2005-03-30
CUST00067131,Semi-Detached,1,4,Yes,Company Provided,1983-04-15
CUST00018889,Flat,1,2,Yes,Company Provided,1971-10-09
CUST00159812,Detached,3,5,No,Solar,1992-09-23
CUST00184760,Bungalow,2,3,Yes,Grid + Solar,1978-09-27
CUST00091683,Bungalow,2,7,Yes,Solar,1980-06-12
CUST00218819,Semi-Detached,2,2,Yes,Grid + Solar,2019-02-18
CUST00233904,Semi-Detached,3,3,No,Company Provided,1998-04-30
CUST00002853,Detached,3,7,Yes,Grid + Solar,1972-10-06
CUST00122609,Detached,3,5,No,Solar,2012-01-24
CUST00138817,Bungalow,2,6,Yes,Solar,2009-08-23
CUST00213871,Flat,1,7,No,Grid + Solar,1997-07-11
CUST00264114,Flat,2,2,Yes,Solar,2008-04-12
CUST00066029,Flat,3,7,No,Company Provided,1977-12-27
CUST00057825,Semi-Detached,2,6,Yes,Company Provided,1970-06-18
CUST00106584,Flat,3,2,No,Solar,1984-08-22
CUST00257142,Semi-Detached,2,4,Yes,Solar,2011-12-24
CUST00061383,Terraced,1,5,No,Company Provided,1980-04-09
CUST00030118,Flat,1,5,No,Company Provided,1999-10-27
CUST00051082,Semi-Detached,2,3,No,Company Provided,1977-06-12
CUST00210169,Semi-Detached,3,5,No,Solar,2008-12-07
CUST00138520,Detached,2,3,No,Grid + Solar,2005-03-26
CUST00055032,Detached,2,3,Yes,Grid + Solar,1973-08-26
CUST00105529,Terraced,3,7,No,Company Provided,2007-03-19
CUST00127220,Terraced,2,4,No,Solar,1972-02-05
CUST00246070,Bungalow,1,4,No,Grid + Solar,1980-05-30
CUST00233101,Semi-Detached,2,7,Yes,Solar,1998-08-30
CUST00262931,Detached,1,5,No,Grid + Solar,2004-06-09
CUST00118943,Semi-Detached,2,5,Yes,Company Provided,1981-09-18
CUST00183328,Flat,1,4,Yes,Grid + Solar,1971-10-08
CUST00245249,Terraced,2,3,No,Company Provided,2009-09-09
CUST00201748,Detached,3,7,Yes,Solar,1982-07-03
CUST00061764,Bungalow,3,6,Yes,Company Provided,1991-10-21
CUST00178712,Semi-Detached,1,4,Yes,Company Provided,1992-01-24
CUST00179357,Flat,1,3,Yes,Company Provided,2019-04-20
CUST00042817,Bungalow,3,7,No,Solar,2007-04-26
CUST00012488,Terraced,1,2,No,Company Provided,1984-01-30
CUST00156756,Flat,1,6,Yes,Grid + Solar,1990-11-20
CUST00042936,Terraced,3,2,No,Company Provided,1998-01-16
CUST00224985,Bungalow,3,7,No,Company Provided,1995-04-05
CUST00194963,Flat,1,7,No,Grid + Solar,2015-08-26
CUST00117476,Flat,2,6,No,Grid + Solar,1996-05-15
CUST00110653,Detached,2,4,Yes,Solar,1970-02-25
CUST00173082,Bungalow,2,7,No,Company Provided,1985-05-27
CUST00199664,Bungalow,1,7,Yes,Solar,2010-01-08
CUST00043982,Terraced,1,2,No,Solar,1990-11-08
CUST00263336,Detached,1,2,Yes,Solar,2017-03-04
CUST00271686,Terraced,1,5,Yes,Solar,2008-03-24
CUST00107887,Flat,2,4,No,Solar,2009-01-29
CUST00022224,Bungalow,3,3,No,Solar,1982-10-19
CUST00017849,Detached,3,7,Yes,Solar,2015-02-27
CUST00244520,Semi-Detached,1,7,No,Grid + Solar,1981-03-06
CUST00149631,Bungalow,1,5,No,Company Provided,1991-12-05
CUST00104296,Semi-Detached,2,5,No,Company Provided,2012-10-09
CUST00095622,Terraced,2,5,Yes,Solar,2011-04-23
CUST00232984,Detached,3,7,No,Grid + Solar,1999-09-30
CUST00146968,Bungalow,2,7,No,Solar,2001-12-24
CUST00248888,Flat,2,4,Yes,Grid + Solar,2005-04-14
CUST00039575,Detached,1,5,No,Company Provided,1993-05-15
CUST00157505,Detached,2,3,Yes,Grid + Solar,2019-12-08
CUST00120135,Terraced,3,3,Yes,Solar,2010-05-22
CUST00123392,Semi-Detached,1,7,Yes,Grid + Solar,2002-05-02
CUST00268273,Detached,3,5,Yes,Grid + Solar,1979-11-09
CUST00097050,Detached,1,6,No,Grid + Solar,2007-01-22
CUST00042197,Terraced,2,2,No,Solar,1999-11-12
CUST00011513,Semi-Detached,3,3,No,Grid + Solar,1994-09-02
CUST00005743,Semi-Detached,1,2,Yes,Solar,1994-08-02
CUST00202332,Bungalow,2,5,Yes,Company Provided,1996-10-07
CUST00109325,Semi-Detached,1,7,Yes,Company Provided,2014-04-01
CUST00222675,Bungalow,3,6,Yes,Grid + Solar,2001-10-04
CUST00071201,Detached,2,6,Yes,Company Provided,2001-01-27
CUST00253356,Flat,3,4,Yes,Company Provided,1994-07-30
CUST00142231,Semi-Detached,1,6,No,Company Provided,1985-04-20
CUST00027819,Semi-Detached,3,5,No,Grid + Solar,2010-08-24
CUST00269935,Terraced,3,4,Yes,Solar,1972-03-15
CUST00266476,Flat,3,7,No,Grid + Solar,1972-01-10
CUST00105296,Detached,1,6,No,Grid + Solar,1987-11-29
CUST00088669,Bungalow,2,3,Yes,Grid + Solar,2000-12-11
CUST00171516,Flat,2,2,No,Grid + Solar,2005-01-12
CUST00254110,Terraced,1,7,Yes,Grid + Solar,1979-12-10
CUST00259835,Bungalow,1,7,No,Solar,2008-11-09
CUST00265102,Flat,1,5,Yes,Company Provided,1985-09-26
CUST00005331,Detached,3,4,No,Grid + Solar,2002-12-27
CUST00076551,Semi-Detached,2,6,Yes,Solar,1995-03-12
CUST00131417,Bungalow,1,6,No,Company Provided,1992-11-14
CUST00251235,Semi-Detached,1,7,Yes,Grid + Solar,2015-06-16
CUST00195511,Detached,1,2,No,Company Provided,2014-07-31
CUST00197284,Bungalow,1,5,Yes,Company Provided,1993-12-24
CUST00176943,Terraced,2,4,Yes,Grid + Solar,1983-06-19
CUST00131642,Detached,1,3,Yes,Company Provided,1993-03-07
CUST00108919,Detached,3,2,No,Grid + Solar,1996-12-10
CUST00022816,Terraced,2,4,Yes,Grid + Solar,1985-12-22
CUST00100389,Semi-Detached,1,4,No,Solar,2002-08-18
CUST00098746,Terraced,1,5,No,Grid + Solar,1981-10-16
CUST00177019,Bungalow,3,7,Yes,Solar,2009-01-28
CUST00126597,Detached,3,4,No,Grid + Solar,2002-05-15
CUST00041289,Detached,1,4,Yes,Solar,1997-03-31
CUST00192421,Semi-Detached,2,5,Yes,Grid + Solar,1977-04-30
CUST00248307,Detached,2,4,No,Company Provided,1985-09-01
CUST00187468,Detached,2,3,Yes,Grid + Solar,2009-06-08
CUST00000210,Flat,2,3,Yes,Solar,1990-02-27
CUST00260235,Flat,2,6,Yes,Company Provided,2009-11-16
CUST00199531,Detached,1,3,Yes,Company Provided,1970-07-12
CUST00133968,Bungalow,3,2,No,Company Provided,1990-12-05
CUST00199355,Bungalow,2,3,No,Grid + Solar,1975-04-27
CUST00241097,Detached,1,6,No,Company Provided,2002-03-01
CUST00255985,Terraced,2,3,Yes,Grid + Solar,1986-07-19
CUST00080167,Flat,1,2,No,Company Provided,1998-06-10
CUST00212157,Semi-Detached,3,5,Yes,Solar,2014-02-20
CUST00035383,Terraced,3,6,No,Solar,2003-11-12
CUST00079599,Semi-Detached,2,3,No,Solar,1979-05-06
CUST00155657,Detached,1,7,No,Company Provided,1986-06-21
CUST00271943,Flat,3,3,No,Solar,2015-05-05
CUST00034838,Bungalow,2,4,No,Company Provided,1992-12-17
CUST00008805,Flat,1,2,No,Solar,1975-01-07
CUST00019339,Bungalow,2,5,Yes,Solar,1989-08-21
CUST00033231,Terraced,2,3,Yes,Solar,1995-11-01
CUST00140081,Terraced,2,4,Yes,Solar,2015-05-10
CUST00127761,Flat,2,4,No,Company Provided,2000-11-17
CUST00179078,Bungalow,3,3,Yes,Solar,1980-12-17
CUST00192049,Terraced,1,7,No,Solar,1982-06-21
CUST00259971,Flat,3,4,No,Grid + Solar,1974-07-18
CUST00186046,Terraced,3,4,No,Grid + Solar,1987-06-28
CUST00066528,Flat,1,4,Yes,Company Provided,1977-09-04
CUST00008245,Detached,2,3,No,Company Provided,2013-09-11
CUST00154797,Detached,1,5,No,Company Provided,1988-05-03
CUST00018138,Detached,2,2,Yes,Grid + Solar,1975-03-01
CUST00139042,Flat,3,4,Yes,Grid + Solar,1990-04-22
CUST00106989,Terraced,1,5,Yes,Grid + Solar,2011-11-02
CUST00168892,Flat,3,2,No,Grid + Solar,1995-10-27
CUST00258230,Terraced,2,3,Yes,Company Provided,1986-01-18
CUST00127643,Terraced,3,3,Yes,Company Provided,2017-03-22
CUST00049282,Bungalow,1,2,Yes,Solar,1996-05-26
CUST00172502,Terraced,3,3,No,Grid + Solar,1991-04-26
CUST00032730,Semi-Detached,2,6,Yes,Company Provided,1971-11-18
CUST00180080,Terraced,1,4,Yes,Solar,2004-08-13
CUST00156853,Terraced,3,4,No,Company Provided,1982-10-10
CUST00244921,Bungalow,1,4,Yes,Grid + Solar,2004-07-03
CUST00263584,Bungalow,2,4,No,Solar,2019-07-30
CUST00271455,Flat,2,4,No,Company Provided,1971-05-23
CUST00194002,Semi-Detached,2,2,Yes,Company Provided,1995-05-28
CUST00189322,Terraced,3,2,Yes,Company Provided,1987-12-25
CUST00111223,Detached,3,3,Yes,Company Provided,1978-02-16
CUST00255250,Bungalow,3,3,No,Company Provided,2013-10-18
CUST00156531,Bungalow,3,5,Yes,Solar,1985-10-09
CUST00122277,Terraced,2,3,No,Solar,1979-11-11
CUST00118408,Detached,1,3,Yes,Company Provided,2013-07-29
CUST00097287,Terraced,2,5,No,Solar,1981-09-10
CUST00232893,Detached,1,4,No,Grid + Solar,2003-04-11
CUST00251894,Semi-Detached,1,6,No,Grid + Solar,1986-10-26
CUST00045451,Bungalow,2,5,No,Grid + Solar,1976-10-26
CUST00148700,Bungalow,3,3,Yes,Grid + Solar,2004-07-26
CUST00062016,Detached,3,4,No,Grid + Solar,1972-07-29
CUST00073137,Terraced,2,2,No,Solar,2000-04-26
CUST00041813,Bungalow,1,3,Yes,Grid + Solar,1974-04-13
CUST00183490,Bungalow,1,2,No,Grid + Solar,1993-02-03
CUST00026185,Bungalow,3,7,No,Company Provided,2005-11-13
CUST00240070,Terraced,1,7,Yes,Company Provided,1996-09-07
CUST00057676,Detached,2,3,Yes,Solar,2015-01-28
CUST00075672,Detached,3,7,No,Company Provided,1991-02-25
CUST00166552,Flat,1,7,No,Company Provided,1976-12-16
CUST00231906,Semi-Detached,1,4,Yes,Grid + Solar,2001-12-27
CUST00163791,Flat,1,5,No,Company Provided,1977-08-31
CUST00111786,Flat,3,7,No,Grid + Solar,2006-02-15
CUST00004872,Terraced,3,6,No,Grid + Solar,1996-01-30
CUST00243661,Flat,1,2,No,Company Provided,2001-05-24
CUST00243900,Terraced,1,3,No,Solar,2003-12-03
CUST00204323,Flat,1,2,Yes,Company Provided,1981-10-15
CUST00037762,Terraced,1,2,Yes,Solar,2016-11-08
CUST00119025,Bungalow,1,5,No,Grid + Solar,2001-09-15
CUST00259662,Bungalow,1,2,No,Solar,1980-05-29
CUST00192605,Detached,2,5,Yes,Grid + Solar,2008-09-25
CUST00090908,Flat,1,7,No,Grid + Solar,1991-03-20
CUST00123902,Bungalow,1,7,Yes,Solar,1970-04-16
CUST00182837,Bungalow,1,4,Yes,Solar,1977-06-03
CUST00219285,Terraced,3,5,No,Grid + Solar,1985-01-09
CUST00124035,Flat,2,3,No,Solar,1993-05-14
CUST00124668,Semi-Detached,2,5,Yes,Grid + Solar,1990-04-28
CUST00028902,Terraced,1,3,No,Company Provided,2011-01-17
CUST00072920,Semi-Detached,2,4,No,Grid + Solar,1987-01-03
CUST00236617,Flat,1,5,No,Solar,1976-05-22
CUST00258332,Semi-Detached,2,4,Yes,Solar,1993-04-18
CUST00042927,Semi-Detached,3,6,No,Solar,1979-02-23
CUST00262619,Flat,1,4,No,Solar,2011-08-25
CUST00017799,Terraced,3,7,Yes,Solar,1983-04-21
CUST00092615,Bungalow,2,5,Yes,Grid + Solar,1971-07-04
CUST00102555,Detached,3,3,No,Grid + Solar,2012-08-16
CUST00170280,Detached,1,2,No,Solar,1994-07-08
CUST00043132,Detached,2,4,Yes,Company Provided,2011-12-14
CUST00208962,Bungalow,2,2,Yes,Company Provided,2013-07-06
CUST00081496,Flat,1,6,No,Company Provided,1997-07-02
CUST00155890,Terraced,1,3,Yes,Company Provided,2011-07-09
CUST00182640,Terraced,3,4,Yes,Solar,2014-11-19
CUST00216441,Flat,2,6,Yes,Company Provided,1994-07-16
CUST00190193,Detached,3,2,No,Company Provided,2015-02-24
CUST00125917,Flat,3,6,No,Grid + Solar,1971-05-12
CUST00256026,Terraced,2,5,Yes,Company Provided,1992-12-19
CUST00262951,Flat,2,7,Yes,Company Provided,1995-11-15
CUST00083287,Semi-Detached,1,5,No,Company Provided,1980-11-04
CUST00110569,Detached,3,5,No,Solar,2006-11-08
CUST00189355,Bungalow,1,2,Yes,Company Provided,1982-02-09
CUST00177679,Semi-Detached,3,6,Yes,Company Provided,1996-08-14
CUST00247782,Bungalow,1,3,No,Solar,2013-04-11
CUST00060182,Terraced,3,2,Yes,Grid + Solar,1970-11-07
CUST00051172,Terraced,1,6,No,Grid + Solar,1989-07-23
CUST00006836,Semi-Detached,2,5,No,Solar,1980-06-17
CUST00254740,Detached,1,4,Yes,Grid + Solar,2011-03-16
CUST00185966,Flat,3,5,No,Solar,2012-02-11
CUST00214586,Terraced,3,5,No,Grid + Solar,2007-07-31
CUST00176813,Detached,2,5,No,Company Provided,2001-04-15
CUST00218905,Terraced,1,3,Yes,Company Provided,2009-12-25
CUST00240579,Flat,1,3,No,Grid + Solar,1981-01-27
CUST00168474,Detached,2,3,Yes,Solar,1990-12-05
CUST00221146,Detached,2,3,Yes,Solar,2018-11-14
CUST00217187,Semi-Detached,3,6,No,Solar,1973-10-24
CUST00260458,Terraced,1,3,Yes,Company Provided,1978-12-20
CUST00056130,Semi-Detached,3,5,No,Grid + Solar,2019-02-09
CUST00067973,Terraced,1,5,Yes,Solar,1972-08-25
CUST00101223,Bungalow,3,3,Yes,Grid + Solar,1983-04-08
CUST00144663,Bungalow,3,5,No,Grid + Solar,1982-11-23
CUST00202991,Bungalow,2,5,Yes,Grid + Solar,1992-10-19
CUST00030726,Semi-Detached,2,5,Yes,Company Provided,2013-08-20
CUST00004949,Terraced,3,7,No,Grid + Solar,1973-12-01
CUST00032867,Detached,2,5,No,Company Provided,2007-05-04
CUST00045283,Semi-Detached,2,3,No,Company Provided,2010-05-03
CUST00101028,Semi-Detached,3,7,No,Solar,1973-12-03
CUST00018531,Flat,1,4,No,Company Provided,2013-09-28
CUST00075593,Semi-Detached,2,2,No,Grid + Solar,1970-03-02
CUST00089604,Terraced,1,6,No,Company Provided,1985-09-04
CUST00209878,Terraced,2,4,No,Grid + Solar,2004-06-18
CUST00022144,Detached,1,2,No,Company Provided,2001-08-01
CUST00249867,Bungalow,1,2,Yes,Grid + Solar,1973-02-25
CUST00167921,Detached,1,6,Yes,Solar,1984-09-01
CUST00262249,Flat,2,5,Yes,Solar,1979-12-17
CUST00158241,Detached,3,5,Yes,Solar,1996-07-02
CUST00107796,Flat,2,5,No,Company Provided,2000-10-10
CUST00014454,Flat,2,5,Yes,Grid + Solar,1985-06-25
CUST00015686,Bungalow,3,6,Yes,Grid + Solar,1978-12-02
CUST00036092,Terraced,2,4,Yes,Company Provided,1991-07-06
CUST00048862,Bungalow,3,4,No,Grid + Solar,1987-01-02
CUST00100753,Bungalow,2,7,No,Grid + Solar,1971-01-04
CUST00127613,Bungalow,1,7,Yes,Solar,1990-10-09
CUST00008776,Bungalow,3,3,Yes,Company Provided,1993-03-16
CUST00059347,Bungalow,1,3,No,Grid + Solar,2019-06-01
CUST00123719,Terraced,1,2,No,Company Provided,1971-08-09
CUST00207148,Bungalow,2,4,No,Grid + Solar,2003-04-19
CUST00204968,Detached,2,7,No,Solar,1992-09-18
CUST00239303,Detached,1,4,Yes,Solar,1991-10-22
CUST00261458,Bungalow,3,2,Yes,Grid + Solar,1988-10-13
CUST00026344,Detached,1,2,No,Company Provided,1992-02-16
CUST00137577,Semi-Detached,3,3,No,Solar,1989-11-16
CUST00196176,Flat,1,4,No,Grid + Solar,1992-08-10
CUST00091948,Detached,3,7,Yes,Solar,2009-05-21
CUST00097284,Flat,2,3,No,Grid + Solar,1974-05-27
