pay_id,shift_date,productivity
ENG00030,2026-07-18,4.81
ENG00030,2026-07-19,7.67
ENG00030,2026-07-20,7.68
ENG00030,2026-07-21,4.87
ENG00030,2026-07-22,6.57
ENG00030,2026-07-23,7.46
ENG00030,2026-07-24,4.74
ENG00030,2026-07-25,5.69
ENG00030,2026-07-26,5.58
ENG00030,2026-07-27,6.6
ENG00030,2026-07-28,5.92
ENG00030,2026-07-29,4.74
ENG00030,2026-07-30,6.15
ENG00030,2026-07-31,7.59
ENG00030,2026-08-01,4.71
ENG00030,2026-08-02,6.84
ENG00030,2026-08-03,7.03
ENG00030,2026-08-04,4.5
ENG00030,2026-08-05,6.69
ENG00031,2026-07-09,4.3
ENG00031,2026-07-10,5.31
ENG00031,2026-07-11,4.58
ENG00031,2026-07-12,4.84
ENG00031,2026-07-13,4.14
ENG00031,2026-07-14,5.39
ENG00031,2026-07-15,4.19
ENG00031,2026-07-16,7.73
ENG00031,2026-07-17,6.82
ENG00031,2026-07-18,5.94
ENG00031,2026-07-19,6.99
ENG00031,2026-07-20,4.26
ENG00031,2026-07-21,5.57
ENG00031,2026-07-22,5.71
ENG00031,2026-07-23,5.88
ENG00031,2026-07-24,7.86
ENG00031,2026-07-25,4.56
ENG00031,2026-07-26,6.87
ENG00031,2026-07-27,7.77
ENG00031,2026-07-28,5.92
ENG00031,2026-07-29,5.47
ENG00031,2026-07-30,6.25
ENG00031,2026-07-31,7.58
ENG00031,2026-08-01,5.6
ENG00031,2026-08-02,4.68
ENG00031,2026-08-03,5.67
ENG00031,2026-08-04,7.3
ENG00031,2026-08-05,4.81
ENG00032,2026-07-09,5.91
ENG00032,2026-07-10,5.85
ENG00032,2026-07-11,4.75
ENG00032,2026-07-12,6.55
ENG00032,2026-07-13,6.58
ENG00032,2026-07-14,6.81
ENG00032,2026-07-15,5.5
ENG00032,2026-07-16,4.28
ENG00032,2026-07-17,5.14
ENG00032,2026-07-18,4.44
ENG00032,2026-07-19,4.74
ENG00032,2026-07-20,4.37
ENG00032,2026-07-21,7.29
ENG00032,2026-07-22,6.16
ENG00032,2026-07-23,4.39
ENG00032,2026-07-24,4.66
ENG00032,2026-07-25,5.63
ENG00032,2026-07-26,7.1
ENG00032,2026-07-27,5.82
ENG00032,2026-07-28,5.18
ENG00032,2026-07-29,5.84
ENG00032,2026-07-30,6.3
ENG00032,2026-07-31,5.74
ENG00032,2026-08-01,6.7
ENG00032,2026-08-02,5.03
ENG00032,2026-08-03,7.03
ENG00032,2026-08-04,7.03
ENG00032,2026-08-05,6.44
ENG00033,2026-07-09,7.04
ENG00033,2026-07-10,4.53
ENG00033,2026-07-11,7.22
ENG00033,2026-07-12,6.26
ENG00033,2026-07-13,7.36
ENG00033,2026-07-14,7.2
ENG00033,2026-07-15,4.04
ENG00033,2026-07-16,5.91
ENG00033,2026-07-17,5.45
ENG00033,2026-07-18,4.6
ENG00033,2026-07-19,7.49
ENG00033,2026-07-20,4.69
ENG00033,2026-07-21,4.36
ENG00033,2026-07-22,7.69
ENG00033,2026-07-23,4.83
ENG00033,2026-07-24,5.5
ENG00033,2026-07-25,6.87
ENG00033,2026-07-26,5.93
ENG00033,2026-07-27,4.09
ENG00033,2026-07-28,7.48
ENG00033,2026-07-29,4.93
ENG00033,2026-07-30,5.31
ENG00033,2026-07-31,7.5
ENG00033,2026-08-01,7.63
ENG00033,2026-08-02,4.6
ENG00033,2026-08-03,5.51
ENG00033,2026-08-04,5.57
ENG00033,2026-08-05,5.06
ENG00034,2026-07-09,7.16
ENG00034,2026-07-10,5.28
ENG00034,2026-07-11,4.83
ENG00034,2026-07-12,4.72
ENG00034,2026-07-13,5.21
ENG00034,2026-07-14,7.24
ENG00034,2026-07-15,4.32
ENG00034,2026-07-16,5.15
ENG00034,2026-07-17,7.53
ENG00034,2026-07-18,5.07
ENG00034,2026-07-19,6.55
ENG00034,2026-07-20,4.62
ENG00034,2026-07-21,4.71
ENG00034,2026-07-22,5.09
ENG00034,2026-07-23,6.43
ENG00034,2026-07-24,4.43
ENG00034,2026-07-25,5.25
ENG00034,2026-07-26,5.83
ENG00034,2026-07-27,5.9
ENG00034,2026-07-28,5.8
ENG00034,2026-07-29,7.22
ENG00034,2026-07-30,6.42
ENG00034,2026-07-31,6.83
ENG00034,2026-08-01,5.79
ENG00034,2026-08-02,7.22
ENG00034,2026-08-03,6.99
ENG00034,2026-08-04,4.9
ENG00034,2026-08-05,7.38
ENG00035,2026-07-09,6.87
ENG00035,2026-07-10,5.0
ENG00035,2026-07-11,4.24
ENG00035,2026-07-12,6.14
ENG00035,2026-07-13,6.08
ENG00035,2026-07-14,6.15
ENG00035,2026-07-15,5.77
ENG00035,2026-07-16,7.54
ENG00035,2026-07-17,4.21
ENG00035,2026-07-18,4.21
ENG00035,2026-07-19,7.38
ENG00035,2026-07-20,4.39
ENG00035,2026-07-21,5.17
ENG00035,2026-07-22,7.14
ENG00035,2026-07-23,5.44
ENG00035,2026-07-24,4.95
ENG00035,2026-07-25,7.0
ENG00035,2026-07-26,4.53
ENG00035,2026-07-27,4.07
ENG00035,2026-07-28,5.9
ENG00035,2026-07-29,7.26
ENG00035,2026-07-30,4.85
ENG00035,2026-07-31,7.5
ENG00035,2026-08-01,6.25
ENG00035,2026-08-02,6.29
ENG00035,2026-08-03,4.24
ENG00035,2026-08-04,7.82
ENG00035,2026-08-05,7.73
ENG00036,2026-07-09,7.78
ENG00036,2026-07-10,4.01
ENG00036,2026-07-11,5.56
ENG00036,2026-07-12,6.82
ENG00036,2026-07-13,7.6
ENG00036,2026-07-14,4.2
ENG00036,2026-07-15,7.59
ENG00036,2026-07-16,7.57
ENG00036,2026-07-17,6.47
ENG00036,2026-07-18,7.94
ENG00036,2026-07-19,4.98
ENG00036,2026-07-20,7.47
ENG00036,2026-07-21,4.42
ENG00036,2026-07-22,5.59
ENG00036,2026-07-23,7.16
ENG00036,2026-07-24,7.87
ENG00036,2026-07-25,5.92
ENG00036,2026-07-26,7.39
ENG00036,2026-07-27,6.59
ENG00036,2026-07-28,5.11
ENG00036,2026-07-29,5.59
ENG00036,2026-07-30,6.42
ENG00036,2026-07-31,6.3
ENG00036,2026-08-01,4.04
ENG00036,2026-08-02,5.43
ENG00036,2026-08-03,4.6
ENG00036,2026-08-04,7.52
ENG00036,2026-08-05,7.58
ENG00037,2026-07-09,6.9
ENG00037,2026-07-10,5.34
ENG00037,2026-07-11,5.46
ENG00037,2026-07-12,4.53
ENG00037,2026-07-13,4.53
ENG00037,2026-07-14,7.81
ENG00037,2026-07-15,7.81
ENG00037,2026-07-16,5.2
ENG00037,2026-07-17,7.0
ENG00037,2026-07-18,5.58
ENG00037,2026-07-19,5.25
ENG00037,2026-07-20,7.0
ENG00037,2026-07-21,7.33
ENG00037,2026-07-22,5.92
ENG00037,2026-07-23,5.34
ENG00037,2026-07-24,5.69
ENG00037,2026-07-25,6.05
ENG00037,2026-07-26,4.61
ENG00037,2026-07-27,6.14
ENG00037,2026-07-28,4.66
ENG00037,2026-07-29,5.82
ENG00037,2026-07-30,4.39
ENG00037,2026-07-31,5.91
ENG00037,2026-08-01,5.71
ENG00037,2026-08-02,7.37
ENG00037,2026-08-03,6.61
ENG00037,2026-08-04,4.59
ENG00037,2026-08-05,7.96
ENG00038,2026-07-09,7.92
ENG00038,2026-07-10,7.49
ENG00038,2026-07-11,4.68
ENG00038,2026-07-12,6.38
ENG00038,2026-07-13,6.11
ENG00038,2026-07-14,5.44
ENG00038,2026-07-15,7.25
ENG00038,2026-07-16,5.78
ENG00038,2026-07-17,5.7
ENG00038,2026-07-18,7.09
ENG00038,2026-07-19,5.99
ENG00038,2026-07-20,4.2
ENG00038,2026-07-21,5.37
ENG00038,2026-07-22,7.66
ENG00038,2026-07-23,5.09
ENG00038,2026-07-24,5.53
ENG00038,2026-07-25,4.21
ENG00038,2026-07-26,4.23
ENG00038,2026-07-27,5.52
ENG00038,2026-07-28,7.02
ENG00038,2026-07-29,7.7
ENG00038,2026-07-30,7.32
ENG00038,2026-07-31,6.2
ENG00038,2026-08-01,4.57
ENG00038,2026-08-02,5.66
ENG00038,2026-08-03,4.08
ENG00038,2026-08-04,6.9
ENG00038,2026-08-05,4.14
ENG00039,2026-07-09,5.92
ENG00039,2026-07-10,4.6
ENG00039,2026-07-11,4.32
ENG00039,2026-07-12,7.42
ENG00039,2026-07-13,5.39
ENG00039,2026-07-14,6.19
ENG00039,2026-07-15,5.04
ENG00039,2026-07-16,6.4
ENG00039,2026-07-17,5.63
ENG00039,2026-07-18,4.55
ENG00039,2026-07-19,7.98
ENG00039,2026-07-20,6.65
ENG00039,2026-07-21,7.28
ENG00039,2026-07-22,7.28
ENG00039,2026-07-23,4.46
ENG00039,2026-07-24,7.85
ENG00039,2026-07-25,6.75
ENG00039,2026-07-26,6.59
ENG00039,2026-07-27,6.52
ENG00039,2026-07-28,6.54
ENG00039,2026-07-29,5.11
ENG00039,2026-07-30,6.82
ENG00039,2026-07-31,4.77
ENG00039,2026-08-01,6.21
ENG00039,2026-08-02,7.72
ENG00039,2026-08-03,6.89
ENG00039,2026-08-04,5.76
ENG00039,2026-08-05,7.53
ENG00040,2026-07-09,5.86
ENG00040,2026-07-10,7.3
ENG00040,2026-07-11,7.19
ENG00040,2026-07-12,7.19
ENG00040,2026-07-13,5.86
ENG00040,2026-07-14,5.78
ENG00040,2026-07-15,4.55
ENG00040,2026-07-16,5.76
ENG00040,2026-07-17,7.54
ENG00040,2026-07-18,6.78
ENG00040,2026-07-19,4.41
ENG00040,2026-07-20,7.36
ENG00040,2026-07-21,6.7
ENG00040,2026-07-22,5.13
ENG00040,2026-07-23,6.84
ENG00040,2026-07-24,5.21
ENG00040,2026-07-25,6.45
ENG00040,2026-07-26,7.9
ENG00040,2026-07-27,6.97
ENG00040,2026-07-28,6.81
ENG00040,2026-07-29,6.54
ENG00040,2026-07-30,4.24
ENG00040,2026-07-31,6.42
ENG00040,2026-08-01,4.98
ENG00040,2026-08-02,4.37
ENG00040,2026-08-03,4.06
ENG00040,2026-08-04,5.7
ENG00040,2026-08-05,6.58
ENG00041,2026-07-09,7.17
ENG00041,2026-07-10,7.8
ENG00041,2026-07-11,4.53
ENG00041,2026-07-12,7.34
ENG00041,2026-07-13,7.99
ENG00041,2026-07-14,4.64
ENG00041,2026-07-15,4.4
ENG00041,2026-07-16,5.31
ENG00041,2026-07-17,5.12
ENG00041,2026-07-18,7.92
ENG00041,2026-07-19,7.5
ENG00041,2026-07-20,7.7
ENG00041,2026-07-21,4.66
ENG00041,2026-07-22,4.85
ENG00041,2026-07-23,4.15
ENG00041,2026-07-24,5.38
ENG00041,2026-07-25,7.69
ENG00041,2026-07-26,7.35
ENG00041,2026-07-27,6.73
ENG00041,2026-07-28,4.24
ENG00041,2026-07-29,4.28
ENG00041,2026-07-30,6.21
ENG00041,2026-07-31,6.76
ENG00041,2026-08-01,7.36
ENG00041,2026-08-02,4.25
ENG00041,2026-08-03,4.53
ENG00041,2026-08-04,7.14
ENG00041,2026-08-05,7.24
ENG00042,2026-07-09,5.4
ENG00042,2026-07-10,4.26
ENG00042,2026-07-11,7.69
ENG00042,2026-07-12,5.06
ENG00042,2026-07-13,7.21
ENG00042,2026-07-14,5.36
ENG00042,2026-07-15,5.97
ENG00042,2026-07-16,6.76
ENG00042,2026-07-17,6.9
ENG00042,2026-07-18,6.88
ENG00042,2026-07-19,6.57
ENG00042,2026-07-20,7.39
ENG00042,2026-07-21,7.35
ENG00042,2026-07-22,6.07
ENG00042,2026-07-23,7.1
ENG00042,2026-07-24,4.57
ENG00042,2026-07-25,5.54
ENG00042,2026-07-26,4.33
ENG00042,2026-07-27,7.1
ENG00042,2026-07-28,6.4
ENG00042,2026-07-29,8.0
ENG00042,2026-07-30,7.23
ENG00042,2026-07-31,6.88
ENG00042,2026-08-01,7.75
ENG00042,2026-08-02,5.34
ENG00042,2026-08-03,4.91
ENG00042,2026-08-04,4.99
ENG00042,2026-08-05,6.16
ENG00043,2026-07-09,5.68
ENG00043,2026-07-10,7.67
ENG00043,2026-07-11,5.68
ENG00043,2026-07-12,6.35
ENG00043,2026-07-13,7.95
ENG00043,2026-07-14,6.23
ENG00043,2026-07-15,5.86
ENG00043,2026-07-16,4.98
ENG00043,2026-07-17,5.26
ENG00043,2026-07-18,4.97
ENG00043,2026-07-19,4.76
ENG00043,2026-07-20,7.59
ENG00043,2026-07-21,7.32
ENG00043,2026-07-22,7.84
ENG00043,2026-07-23,8.0
ENG00043,2026-07-24,7.65
ENG00043,2026-07-25,5.52
ENG00043,2026-07-26,7.63
ENG00043,2026-07-27,5.53
ENG00043,2026-07-28,7.27
ENG00043,2026-07-29,4.3
ENG00043,2026-07-30,4.53
ENG00043,2026-07-31,5.31
ENG00043,2026-08-01,4.07
ENG00043,2026-08-02,4.72
ENG00043,2026-08-03,5.13
ENG00043,2026-08-04,6.45
ENG00043,2026-08-05,4.99
ENG00044,2026-07-09,5.6
ENG00044,2026-07-10,7.17
ENG00044,2026-07-11,5.09
ENG00044,2026-07-12,4.11
ENG00044,2026-07-13,5.64
ENG00044,2026-07-14,6.62
ENG00044,2026-07-15,7.57
ENG00044,2026-07-16,6.3
ENG00044,2026-07-17,7.04
ENG00044,2026-07-18,6.68
ENG00044,2026-07-19,4.83
ENG00044,2026-07-20,5.89
ENG00044,2026-07-21,6.86
ENG00044,2026-07-22,6.65
ENG00044,2026-07-23,4.38
ENG00044,2026-07-24,6.84
ENG00044,2026-07-25,4.05
ENG00044,2026-07-26,7.45
ENG00044,2026-07-27,4.38
ENG00044,2026-07-28,7.48
ENG00044,2026-07-29,5.83
ENG00044,2026-07-30,5.84
ENG00044,2026-07-31,7.93
ENG00044,2026-08-01,4.17
ENG00044,2026-08-02,6.77
ENG00044,2026-08-03,4.75
ENG00044,2026-08-04,5.06
ENG00044,2026-08-05,6.02
ENG00045,2026-07-09,7.26
ENG00045,2026-07-10,6.8
ENG00045,2026-07-11,5.49
ENG00045,2026-07-12,6.37
ENG00045,2026-07-13,4.71
ENG00045,2026-07-14,5.42
ENG00045,2026-07-15,4.97
ENG00045,2026-07-16,5.04
ENG00045,2026-07-17,6.75
ENG00045,2026-07-18,6.13
ENG00045,2026-07-19,7.32
ENG00045,2026-07-20,5.17
ENG00045,2026-07-21,7.36
ENG00045,2026-07-22,5.83
ENG00045,2026-07-23,5.57
ENG00045,2026-07-24,5.35
ENG00045,2026-07-25,6.81
ENG00045,2026-07-26,4.11
ENG00045,2026-07-27,4.64
ENG00045,2026-07-28,6.23
ENG00045,2026-07-29,4.42
ENG00045,2026-07-30,8.0
ENG00045,2026-07-31,4.37
ENG00045,2026-08-01,4.75
ENG00045,2026-08-02,7.58
ENG00045,2026-08-03,5.69
ENG00045,2026-08-04,7.29
ENG00045,2026-08-05,4.42
ENG00046,2026-07-09,4.52
ENG00046,2026-07-10,7.03
ENG00046,2026-07-11,7.18
ENG00046,2026-07-12,5.81
ENG00046,2026-07-13,6.55
ENG00046,2026-07-14,6.72
ENG00046,2026-07-15,5.13
ENG00046,2026-07-16,6.68
ENG00046,2026-07-17,6.09
ENG00046,2026-07-18,6.57
ENG00046,2026-07-19,4.4
ENG00046,2026-07-20,5.4
ENG00046,2026-07-21,7.88
ENG00046,2026-07-22,7.78
ENG00046,2026-07-23,7.2
ENG00046,2026-07-24,6.39
ENG00046,2026-07-25,4.06
ENG00046,2026-07-26,6.57
ENG00046,2026-07-27,6.7
ENG00046,2026-07-28,6.35
ENG00046,2026-07-29,4.46
ENG00046,2026-07-30,4.71
ENG00046,2026-07-31,6.27
ENG00046,2026-08-01,6.8
ENG00046,2026-08-02,7.38
ENG00046,2026-08-03,6.72
ENG00046,2026-08-04,4.57
ENG00046,2026-08-05,6.51
ENG00047,2026-07-09,5.45
ENG00047,2026-07-10,5.44
ENG00047,2026-07-11,5.18
ENG00047,2026-07-12,4.22
ENG00047,2026-07-13,4.56
ENG00047,2026-07-14,6.34
ENG00047,2026-07-15,5.37
ENG00047,2026-07-16,7.73
ENG00047,2026-07-17,5.49
ENG00047,2026-07-18,6.05
ENG00047,2026-07-19,4.79
ENG00047,2026-07-20,5.41
ENG00047,2026-07-21,5.14
ENG00047,2026-07-22,6.96
ENG00047,2026-07-23,6.0
ENG00047,2026-07-24,4.32
ENG00047,2026-07-25,5.66
ENG00047,2026-07-26,4.98
ENG00047,2026-07-27,6.06
ENG00047,2026-07-28,4.5
ENG00047,2026-07-29,5.78
ENG00047,2026-07-30,5.69
ENG00047,2026-07-31,7.29
ENG00047,2026-08-01,5.18
ENG00047,2026-08-02,4.56
ENG00047,2026-08-03,5.66
ENG00047,2026-08-04,4.0
ENG00047,2026-08-05,5.21
ENG00048,2026-07-09,4.23
ENG00048,2026-07-10,7.76
ENG00048,2026-07-11,5.71
ENG00048,2026-07-12,4.39
ENG00048,2026-07-13,7.39
ENG00048,2026-07-14,5.26
ENG00048,2026-07-15,6.27
ENG00048,2026-07-16,4.1
ENG00048,2026-07-17,4.01
ENG00048,2026-07-18,5.45
ENG00048,2026-07-19,7.56
ENG00048,2026-07-20,7.32
ENG00048,2026-07-21,6.05
ENG00048,2026-07-22,6.98
ENG00048,2026-07-23,4.15
ENG00048,2026-07-24,6.57
ENG00048,2026-07-25,7.97
ENG00048,2026-07-26,7.98
ENG00048,2026-07-27,4.93
ENG00048,2026-07-28,7.2
ENG00048,2026-07-29,6.79
ENG00048,2026-07-30,5.75
ENG00048,2026-07-31,4.47
ENG00048,2026-08-01,5.54
ENG00048,2026-08-02,6.03
ENG00048,2026-08-03,5.72
ENG00048,2026-08-04,7.9
ENG00048,2026-08-05,4.24
ENG00049,2026-07-09,4.49
ENG00049,2026-07-10,6.79
ENG00049,2026-07-11,4.54
ENG00049,2026-07-12,5.99
ENG00049,2026-07-13,7.06
ENG00049,2026-07-14,5.39
ENG00049,2026-07-15,7.5
ENG00049,2026-07-16,6.41
ENG00049,2026-07-17,6.92
ENG00049,2026-07-18,4.58
ENG00049,2026-07-19,7.34
ENG00049,2026-07-20,5.88
ENG00049,2026-07-21,6.08
ENG00049,2026-07-22,6.34
ENG00049,2026-07-23,6.23
ENG00049,2026-07-24,7.6
ENG00049,2026-07-25,7.87
ENG00049,2026-07-26,4.87
ENG00049,2026-07-27,7.89
ENG00049,2026-07-28,5.9
ENG00049,2026-07-29,7.11
ENG00049,2026-07-30,5.64
ENG00049,2026-07-31,4.01
ENG00049,2026-08-01,6.62
ENG00049,2026-08-02,6.43
ENG00049,2026-08-03,6.08
ENG00049,2026-08-04,5.93
ENG00049,2026-08-05,4.55
ENG00050,2026-07-09,6.08
ENG00050,2026-07-10,6.22
ENG00050,2026-07-11,5.76
ENG00050,2026-07-12,4.64
ENG00050,2026-07-13,6.05
ENG00050,2026-07-14,6.96
ENG00050,2026-07-15,4.8
ENG00050,2026-07-16,6.7
ENG00050,2026-07-17,7.51
ENG00050,2026-07-18,5.7
ENG00050,2026-07-19,4.42
ENG00050,2026-07-20,5.39
ENG00050,2026-07-21,4.54
ENG00050,2026-07-22,5.29
ENG00050,2026-07-23,4.08
ENG00050,2026-07-24,4.5
ENG00050,2026-07-25,7.12
ENG00050,2026-07-26,5.55
ENG00050,2026-07-27,4.91
ENG00050,2026-07-28,5.17
ENG00050,2026-07-29,6.53
ENG00050,2026-07-30,6.14
ENG00050,2026-07-31,7.82
ENG00050,2026-08-01,7.49
ENG00050,2026-08-02,7.25
ENG00050,2026-08-03,6.85
ENG00050,2026-08-04,7.39
ENG00050,2026-08-05,6.21
ENG00051,2026-07-09,4.84
ENG00051,2026-07-10,5.79
ENG00051,2026-07-11,4.98
ENG00051,2026-07-12,5.84
ENG00051,2026-07-13,6.42
ENG00051,2026-07-14,4.95
ENG00051,2026-07-15,4.09
ENG00051,2026-07-16,4.54
ENG00051,2026-07-17,6.77
ENG00051,2026-07-18,6.57
ENG00051,2026-07-19,4.92
ENG00051,2026-07-20,4.05
ENG00051,2026-07-21,6.85
ENG00051,2026-07-22,5.13
ENG00051,2026-07-23,7.4
ENG00051,2026-07-24,4.78
ENG00051,2026-07-25,4.19
ENG00051,2026-07-26,7.28
ENG00051,2026-07-27,6.73
ENG00051,2026-07-28,6.1
ENG00051,2026-07-29,7.45
ENG00051,2026-07-30,6.19
ENG00051,2026-07-31,5.95
ENG00051,2026-08-01,5.64
ENG00051,2026-08-02,6.75
ENG00051,2026-08-03,7.31
ENG00051,2026-08-04,4.16
ENG00051,2026-08-05,6.57
ENG00052,2026-07-09,5.04
ENG00052,2026-07-10,7.54
ENG00052,2026-07-11,5.14
ENG00052,2026-07-12,4.33
ENG00052,2026-07-13,5.21
ENG00052,2026-07-14,4.35
ENG00052,2026-07-15,7.43
ENG00052,2026-07-16,4.04
ENG00052,2026-07-17,7.03
ENG00052,2026-07-18,6.3
ENG00052,2026-07-19,7.98
ENG00052,2026-07-20,4.4
ENG00052,2026-07-21,6.03
ENG00052,2026-07-22,5.5
ENG00052,2026-07-23,7.95
ENG00052,2026-07-24,5.27
ENG00052,2026-07-25,7.83
ENG00052,2026-07-26,4.19
ENG00052,2026-07-27,4.0
ENG00052,2026-07-28,6.85
ENG00052,2026-07-29,5.59
ENG00052,2026-07-30,6.65
ENG00052,2026-07-31,6.77
ENG00052,2026-08-01,6.5
ENG00052,2026-08-02,4.6
ENG00052,2026-08-03,7.55
ENG00052,2026-08-04,4.47
ENG00052,2026-08-05,6.28
ENG00053,2026-07-09,6.11
ENG00053,2026-07-10,7.89
ENG00053,2026-07-11,5.36
ENG00053,2026-07-12,7.76
ENG00053,2026-07-13,7.24
ENG00053,2026-07-14,5.94
ENG00053,2026-07-15,4.19
ENG00053,2026-07-16,7.9
ENG00053,2026-07-17,4.92
ENG00053,2026-07-18,4.83
ENG00053,2026-07-19,6.54
ENG00053,2026-07-20,4.51
ENG00053,2026-07-21,7.46
ENG00053,2026-07-22,5.52
ENG00053,2026-07-23,7.3
ENG00053,2026-07-24,5.28
ENG00053,2026-07-25,7.37
ENG00053,2026-07-26,4.24
ENG00053,2026-07-27,7.91
ENG00053,2026-07-28,7.24
ENG00053,2026-07-29,5.72
ENG00053,2026-07-30,5.85
ENG00053,2026-07-31,7.53
ENG00053,2026-08-01,7.44
ENG00053,2026-08-02,6.67
ENG00053,2026-08-03,6.75
ENG00053,2026-08-04,6.78
ENG00053,2026-08-05,7.32
ENG00054,2026-07-09,4.87
ENG00054,2026-07-10,5.42
ENG00054,2026-07-11,7.23
ENG00054,2026-07-12,4.54
ENG00054,2026-07-13,6.13
ENG00054,2026-07-14,7.93
ENG00054,2026-07-15,7.19
ENG00054,2026-07-16,6.82
ENG00054,2026-07-17,6.62
ENG00054,2026-07-18,5.2
ENG00054,2026-07-19,4.91
ENG00054,2026-07-20,6.23
ENG00054,2026-07-21,7.85
ENG00054,2026-07-22,7.12
ENG00054,2026-07-23,6.24
ENG00054,2026-07-24,7.75
ENG00054,2026-07-25,7.91
ENG00054,2026-07-26,6.14
ENG00054,2026-07-27,6.06
ENG00054,2026-07-28,5.81
ENG00054,2026-07-29,4.34
ENG00054,2026-07-30,7.47
ENG00054,2026-07-31,4.88
ENG00054,2026-08-01,4.33
ENG00054,2026-08-02,5.28
ENG00054,2026-08-03,6.86
ENG00054,2026-08-04,5.72
ENG00054,2026-08-05,5.68
ENG00055,2026-07-09,4.82
ENG00055,2026-07-10,4.75
ENG00055,2026-07-11,6.58
ENG00055,2026-07-12,5.43
ENG00055,2026-07-13,7.85
ENG00055,2026-07-14,4.56
ENG00055,2026-07-15,5.72
ENG00055,2026-07-16,5.18
ENG00055,2026-07-17,7.13
ENG00055,2026-07-18,6.58
ENG00055,2026-07-19,7.76
ENG00055,2026-07-20,4.86
ENG00055,2026-07-21,4.55
ENG00055,2026-07-22,4.09
ENG00055,2026-07-23,5.07
ENG00055,2026-07-24,7.43
ENG00055,2026-07-25,6.17
ENG00055,2026-07-26,7.87
ENG00055,2026-07-27,7.41
ENG00055,2026-07-28,5.57
ENG00055,2026-07-29,5.0
ENG00055,2026-07-30,4.34
ENG00055,2026-07-31,4.93
ENG00055,2026-08-01,4.24
ENG00055,2026-08-02,7.19
ENG00055,2026-08-03,6.25
ENG00055,2026-08-04,6.63
ENG00055,2026-08-05,4.35
ENG00056,2026-07-09,6.68
ENG00056,2026-07-10,6.47
ENG00056,2026-07-11,7.42
ENG00056,2026-07-12,5.74
ENG00056,2026-07-13,5.26
ENG00056,2026-07-14,7.08
ENG00056,2026-07-15,4.93
ENG00056,2026-07-16,6.94
ENG00056,2026-07-17,5.35
ENG00056,2026-07-18,6.93
ENG00056,2026-07-19,5.43
ENG00056,2026-07-20,7.77
ENG00056,2026-07-21,7.81
ENG00056,2026-07-22,6.65
ENG00056,2026-07-23,5.38
ENG00056,2026-07-24,6.5
ENG00056,2026-07-25,6.26
ENG00056,2026-07-26,6.74
ENG00056,2026-07-27,4.88
ENG00056,2026-07-28,6.6
ENG00056,2026-07-29,5.57
ENG00056,2026-07-30,6.15
ENG00056,2026-07-31,4.97
ENG00056,2026-08-01,7.69
ENG00056,2026-08-02,4.11
ENG00056,2026-08-03,7.37
ENG00056,2026-08-04,6.3
ENG00056,2026-08-05,6.62
ENG00057,2026-07-09,5.54
ENG00057,2026-07-10,5.82
ENG00057,2026-07-11,7.52
ENG00057,2026-07-12,4.04
ENG00057,2026-07-13,6.9
ENG00057,2026-07-14,7.42
ENG00057,2026-07-15,7.3
ENG00057,2026-07-16,5.06
ENG00057,2026-07-17,5.83
ENG00057,2026-07-18,5.66
ENG00057,2026-07-19,4.18
ENG00057,2026-07-20,6.7
ENG00057,2026-07-21,7.26
ENG00057,2026-07-22,4.98
ENG00057,2026-07-23,5.78
ENG00057,2026-07-24,4.28
ENG00057,2026-07-25,5.84
ENG00057,2026-07-26,5.83
ENG00057,2026-07-27,6.65
ENG00057,2026-07-28,6.76
ENG00057,2026-07-29,6.7
ENG00057,2026-07-30,4.18
ENG00057,2026-07-31,5.32
ENG00057,2026-08-01,4.69
ENG00057,2026-08-02,4.98
ENG00057,2026-08-03,6.46
ENG00057,2026-08-04,4.47
ENG00057,2026-08-05,7.77
ENG00058,2026-07-09,7.25
ENG00058,2026-07-10,6.82
ENG00058,2026-07-11,5.6
ENG00058,2026-07-12,4.88
ENG00058,2026-07-13,7.54
ENG00058,2026-07-14,5.7
ENG00058,2026-07-15,6.94
ENG00058,2026-07-16,4.27
ENG00058,2026-07-17,7.16
ENG00058,2026-07-18,5.3
ENG00058,2026-07-19,4.44
ENG00058,2026-07-20,6.3
ENG00058,2026-07-21,5.5
ENG00058,2026-07-22,6.57
ENG00058,2026-07-23,4.26
ENG00058,2026-07-24,7.86
ENG00058,2026-07-25,5.43
ENG00058,2026-07-26,6.68
ENG00058,2026-07-27,6.72
ENG00058,2026-07-28,4.07
ENG00058,2026-07-29,4.42
ENG00058,2026-07-30,6.63
ENG00058,2026-07-31,5.82
ENG00058,2026-08-01,5.82
ENG00058,2026-08-02,5.1
ENG00058,2026-08-03,6.1
ENG00058,2026-08-04,4.03
ENG00058,2026-08-05,6.89
ENG00059,2026-07-09,4.01
ENG00059,2026-07-10,7.72
ENG00059,2026-07-11,6.92
ENG00059,2026-07-12,5.12
ENG00059,2026-07-13,7.27
ENG00059,2026-07-14,5.05
ENG00059,2026-07-15,6.08
ENG00059,2026-07-16,6.6
ENG00059,2026-07-17,6.0
ENG00059,2026-07-18,7.62
ENG00059,2026-07-19,4.76
ENG00059,2026-07-20,4.45
ENG00059,2026-07-21,6.67
ENG00059,2026-07-22,5.09
ENG00059,2026-07-23,5.39
ENG00059,2026-07-24,5.21
ENG00059,2026-07-25,7.78
ENG00059,2026-07-26,7.7
ENG00059,2026-07-27,4.67
