pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC3845,CUST00218556,B,41,62
PC2666,CUST00034412,F,91,88
PC6585,CUST00081635,G,6,52
PC5494,CUST00205158,B,28,64
PC6083,CUST00244235,F,67,86
PC3617,CUST00061984,E,8,81
PC1009,CUST00122222,A,20,80
PC7227,CUST00207158,A,30,98
PC5771,CUST00056032,A,41,65
PC8494,CUST00117699,E,14,68
PC8457,CUST00244353,G,59,98
PC4148,CUST00065419,F,53,59
PC3202,CUST00204375,D,55,77
PC2240,CUST00065857,G,15,86
PC8719,CUST00192388,G,90,98
PC4956,CUST00108905,E,94,96
PC6690,CUST00192137,B,52,81
PC8055,CUST00092535,A,57,73
PC5502,CUST00039211,D,12,61
PC9230,CUST00167328,G,55,67
PC1567,CUST00167484,B,49,78
PC6272,CUST00197875,D,40,89
PC2495,CUST00047337,G,86,92
PC1148,CUST00023658,G,15,84
PC6940,CUST00218016,G,57,76
PC4522,CUST00121527,B,63,75
PC9449,CUST00201829,A,64,78
PC4432,CUST00226441,C,43,90
PC7494,CUST00070671,B,3,96
PC1240,CUST00102235,F,26,85
PC8623,CUST00005700,D,10,65
PC3555,CUST00154851,D,46,92
PC7714,CUST00129657,D,6,87
PC8327,CUST00266306,F,54,57
PC4130,CUST00208659,E,21,85
PC1898,CUST00101741,B,60,84
PC1731,CUST00180996,C,18,94
PC9265,CUST00092717,E,71,66
PC2424,CUST00167999,A,74,81
PC3331,CUST00062768,A,34,58
PC4859,CUST00043554,A,6,59
PC5341,CUST00102288,G,72,79
PC5120,CUST00154530,G,95,56
PC9078,CUST00016522,A,55,95
PC4733,CUST00038503,F,40,51
PC2605,CUST00131560,B,12,66
PC1984,CUST00240855,B,51,78
PC1593,CUST00022814,E,71,53
PC6542,CUST00015043,A,21,55
PC2288,CUST00142251,D,53,80
PC4087,CUST00165148,E,67,59
PC5807,CUST00220318,E,5,79
PC8273,CUST00184712,E,49,68
PC3758,CUST00154247,C,56,98
PC7587,CUST00259034,F,82,56
PC5785,CUST00190332,C,58,75
PC1430,CUST00218052,C,98,54
PC6680,CUST00070943,G,64,89
PC9556,CUST00115995,E,14,86
PC7819,CUST00173957,C,91,84
PC2038,CUST00056937,D,62,90
PC9262,CUST00166618,B,23,53
PC4273,CUST00123854,B,97,75
PC6896,CUST00020275,C,70,68
PC9862,CUST00096041,G,8,55
PC3610,CUST00165416,A,66,68
PC3939,CUST00055037,A,53,59
PC5543,CUST00247022,A,90,94
PC4137,CUST00183434,C,92,71
PC3839,CUST00057730,C,32,88
PC3191,CUST00088545,C,42,89
PC7490,CUST00256747,B,26,92
PC9828,CUST00177247,G,83,90
PC2896,CUST00204454,A,6,83
PC8128,CUST00156119,B,63,55
PC2719,CUST00084326,C,96,56
PC6307,CUST00119694,D,64,55
PC6791,CUST00110680,B,56,95
PC9591,CUST00262335,B,41,54
PC3693,CUST00156393,G,9,66
PC9660,CUST00236636,F,57,91
PC9342,CUST00191184,G,95,95
PC3730,CUST00066226,C,10,52
PC4042,CUST00014437,G,21,63
PC4673,CUST00241091,E,25,71
PC9153,CUST00147649,B,79,88
PC5406,CUST00074894,C,34,74
PC5814,CUST00091768,E,1,78
PC4831,CUST00082003,A,15,55
PC9529,CUST00109464,G,10,50
PC4606,CUST00083118,C,67,55
PC2741,CUST00223210,G,66,50
PC5640,CUST00236699,E,27,59
PC7867,CUST00251490,G,76,87
PC3998,CUST00048829,E,73,94
PC3601,CUST00096026,C,36,91
PC6560,CUST00001246,A,38,69
PC4300,CUST00089943,A,19,93
PC3004,CUST00228001,D,88,60
PC6498,CUST00111436,E,16,77
PC4341,CUST00042936,A,56,60
PC3943,CUST00091713,C,89,74
PC8673,CUST00167987,D,34,78
PC1460,CUST00185707,G,23,82
PC8109,CUST00172501,B,91,61
PC5559,CUST00106422,C,62,76
PC5011,CUST00105292,E,86,94
PC5777,CUST00118234,G,76,66
PC8555,CUST00129563,B,22,53
PC9939,CUST00162784,B,82,88
PC1597,CUST00080241,E,78,59
PC2969,CUST00089168,C,94,95
PC7996,CUST00189955,B,15,66
PC2697,CUST00095582,E,19,68
PC1698,CUST00096016,E,21,66
PC1872,CUST00217543,F,48,58
PC3955,CUST00180586,E,6,71
PC4602,CUST00134957,E,46,81
PC1811,CUST00236591,D,93,55
PC9911,CUST00145948,G,33,70
PC2871,CUST00074809,A,91,73
PC6354,CUST00233423,C,90,53
PC2451,CUST00122983,C,37,86
PC4854,CUST00177209,E,23,62
PC2902,CUST00011452,G,87,83
PC3761,CUST00085512,F,34,84
PC4294,CUST00059965,G,46,98
PC6598,CUST00126676,C,69,88
PC6004,CUST00212230,D,36,80
PC8574,CUST00135747,C,69,55
PC9633,CUST00150895,A,17,70
PC6940,CUST00065826,C,99,82
PC2607,CUST00157201,E,3,60
PC6619,CUST00219395,C,21,60
PC9656,CUST00071437,G,35,62
PC1461,CUST00069748,G,88,86
PC2771,CUST00067114,B,20,88
PC6651,CUST00156852,D,55,68
PC5346,CUST00065548,D,41,69
PC6843,CUST00116004,A,61,95
PC4787,CUST00028094,G,90,98
PC2046,CUST00072165,F,67,51
PC1658,CUST00254762,A,62,78
PC8374,CUST00246629,G,77,76
PC1661,CUST00265237,G,63,73
PC5217,CUST00147003,G,84,62
PC9465,CUST00031115,A,59,82
PC6836,CUST00033475,E,59,78
PC9741,CUST00108833,G,7,74
PC4644,CUST00031990,B,32,54
PC7606,CUST00125610,E,1,69
PC4150,CUST00164662,A,29,67
PC1004,CUST00045414,A,23,77
PC7547,CUST00012778,F,15,93
PC6354,CUST00090332,E,41,60
PC5888,CUST00109675,F,18,93
PC1117,CUST00106913,F,40,56
PC6754,CUST00221127,G,57,88
PC5108,CUST00257637,G,27,73
PC1949,CUST00136481,C,44,55
PC1825,CUST00246143,D,2,80
PC2165,CUST00104899,C,73,82
PC1731,CUST00072784,D,10,93
PC9070,CUST00131507,F,56,50
PC8337,CUST00258083,C,51,68
PC2299,CUST00077131,G,51,84
PC7197,CUST00099495,C,29,52
PC4855,CUST00207506,D,22,88
PC4411,CUST00150719,F,3,81
PC3224,CUST00095451,E,47,89
PC9476,CUST00262100,E,94,68
PC1202,CUST00007242,C,79,91
PC4981,CUST00230771,C,79,92
PC3925,CUST00111650,E,87,71
PC7736,CUST00092215,F,40,85
PC8511,CUST00245113,A,54,70
PC1134,CUST00160629,E,7,62
PC2469,CUST00211673,G,75,74
PC5289,CUST00162474,B,25,84
PC8702,CUST00220223,D,12,95
PC4811,CUST00077075,E,7,74
PC1990,CUST00181837,C,83,57
PC1223,CUST00010713,B,87,85
PC4198,CUST00044756,E,30,85
PC7680,CUST00210692,F,35,78
PC5052,CUST00164632,F,91,60
PC8046,CUST00050942,A,53,81
PC7369,CUST00184609,B,64,63
PC2253,CUST00240590,G,60,90
PC8999,CUST00113695,A,25,90
PC9303,CUST00113526,B,44,90
PC7390,CUST00249116,B,50,80
PC8282,CUST00134582,F,89,59
PC7601,CUST00089763,F,46,67
PC2149,CUST00199107,B,60,55
PC2962,CUST00053474,C,23,78
PC2049,CUST00054914,F,42,58
PC1417,CUST00109614,G,58,83
PC5696,CUST00161006,B,28,93
PC7909,CUST00218612,G,9,68
PC6765,CUST00158539,C,81,86
PC3434,CUST00229697,D,60,63
PC3547,CUST00112473,A,61,78
PC5510,CUST00140734,B,66,61
PC5607,CUST00118616,B,88,54
PC6698,CUST00175477,F,31,86
PC7048,CUST00118644,A,14,67
PC6428,CUST00196070,B,1,78
PC7198,CUST00144598,A,61,64
PC3942,CUST00095177,C,50,51
PC5880,CUST00110623,A,45,94
PC8032,CUST00140053,D,82,52
PC1308,CUST00159420,G,74,52
PC3934,CUST00271856,A,48,52
PC7261,CUST00179910,E,99,96
PC3525,CUST00175138,C,11,70
PC3270,CUST00247153,C,3,78
PC1271,CUST00051866,A,36,70
PC9536,CUST00147322,F,78,61
PC9473,CUST00229052,E,39,92
PC3555,CUST00126982,E,38,74
PC3246,CUST00021128,D,73,58
PC3595,CUST00205822,G,53,73
PC6038,CUST00236750,E,17,68
PC2437,CUST00028941,C,45,81
PC3517,CUST00148090,A,34,51
PC5838,CUST00206157,E,65,97
PC3713,CUST00028723,G,37,82
PC3311,CUST00219097,E,52,52
PC5983,CUST00225301,G,61,92
PC5197,CUST00242072,A,1,78
PC6117,CUST00189795,C,70,99
PC8354,CUST00016475,E,54,87
PC1434,CUST00223956,C,80,54
PC8542,CUST00113891,C,55,78
PC2178,CUST00182977,C,89,56
PC1088,CUST00249516,G,14,72
PC8473,CUST00014259,E,75,50
PC2936,CUST00192316,F,97,70
PC7154,CUST00204806,E,95,78
PC7503,CUST00146514,E,64,77
PC5163,CUST00153806,C,37,52
PC8843,CUST00050376,E,6,57
PC5605,CUST00132319,B,85,77
PC8295,CUST00175831,G,45,79
PC2714,CUST00074964,G,83,51
PC4119,CUST00142963,B,50,55
PC1978,CUST00231720,B,29,83
PC8204,CUST00163038,B,33,99
PC9738,CUST00015760,E,2,62
PC3160,CUST00252742,A,67,53
PC2156,CUST00259665,F,81,94
PC9817,CUST00023980,F,74,90
PC7899,CUST00185792,C,91,88
PC4737,CUST00049158,E,94,87
PC6189,CUST00239562,F,77,51
PC4666,CUST00218479,D,35,65
PC7534,CUST00193700,G,57,65
PC3461,CUST00267847,G,35,81
PC4293,CUST00134062,F,51,52
PC8948,CUST00082804,G,84,60
PC1901,CUST00034000,F,31,61
PC6235,CUST00025177,A,31,78
PC7764,CUST00076083,E,81,70
PC8668,CUST00178627,A,28,68
PC7067,CUST00215635,A,12,67
PC2979,CUST00169837,E,72,99
PC6453,CUST00023937,B,80,66
PC3745,CUST00047890,F,45,61
PC3900,CUST00103904,G,88,66
PC5325,CUST00084616,B,80,78
PC1025,CUST00232593,C,64,59
PC5449,CUST00109053,B,87,65
PC8144,CUST00166726,A,51,82
PC8429,CUST00257260,G,86,56
PC6046,CUST00133662,A,69,55
PC4972,CUST00035098,C,82,85
PC7792,CUST00178895,C,42,71
PC9026,CUST00071654,A,51,74
PC3472,CUST00218190,D,11,86
PC3537,CUST00051116,B,54,96
PC9916,CUST00193011,F,28,76
PC9433,CUST00175689,G,39,94
PC9482,CUST00140756,C,33,51
PC3581,CUST00165894,D,46,58
PC8340,CUST00196904,A,86,81
PC3065,CUST00115673,C,39,62
PC4678,CUST00070985,E,76,90
PC9080,CUST00047515,F,80,91
PC6070,CUST00030576,E,87,57
PC6965,CUST00165430,A,61,90
PC9564,CUST00210882,D,91,65
PC5255,CUST00265834,B,4,82
PC5520,CUST00057095,G,30,70
PC8577,CUST00205902,C,94,80
PC3126,CUST00153393,F,19,53
PC1278,CUST00053924,G,81,94
PC6996,CUST00229500,D,78,72
PC9796,CUST00085026,D,28,83
PC2414,CUST00142883,F,54,57
PC4895,CUST00145004,D,43,92
PC7734,CUST00058344,B,77,70
PC3345,CUST00030281,F,74,67
PC6224,CUST00042897,A,86,80
PC8003,CUST00074061,C,39,58
PC9826,CUST00111400,G,86,71
PC3933,CUST00113075,F,34,69
PC2603,CUST00107527,C,10,91
PC9865,CUST00198199,A,61,76
PC2951,CUST00220026,G,90,53
PC5527,CUST00060795,F,83,59
PC1456,CUST00174993,G,12,82
PC2607,CUST00144171,A,73,69
PC7939,CUST00267313,D,59,88
PC9481,CUST00202716,A,47,95
PC9309,CUST00080526,A,22,87
PC6855,CUST00236701,G,60,73
PC6032,CUST00028905,B,28,54
PC2809,CUST00012875,G,20,77
PC1528,CUST00020854,C,84,62
PC4120,CUST00220014,F,51,65
PC8475,CUST00233484,D,4,51
PC6397,CUST00252814,D,55,92
PC1334,CUST00119165,A,4,85
PC5711,CUST00155596,C,23,62
PC4244,CUST00201483,G,19,53
PC6602,CUST00193058,D,42,71
PC9944,CUST00172639,D,30,52
PC1812,CUST00057981,A,27,72
PC6114,CUST00093279,F,55,73
PC6183,CUST00252980,A,75,50
PC7607,CUST00110295,C,73,88
PC6709,CUST00213580,E,66,75
PC2095,CUST00146628,B,4,69
PC8198,CUST00197656,F,39,95
PC7411,CUST00049996,C,99,98
PC3374,CUST00270278,G,14,84
PC7645,CUST00106525,D,56,51
PC6310,CUST00228744,F,2,87
PC1774,CUST00021104,B,80,74
PC5675,CUST00155290,G,37,91
PC2451,CUST00130680,A,95,84
PC8300,CUST00224135,A,45,80
PC6437,CUST00083592,F,31,97
PC9364,CUST00198411,A,88,97
PC6967,CUST00036054,C,18,98
PC8760,CUST00216465,D,24,85
PC6502,CUST00119102,B,68,99
PC2099,CUST00063412,D,57,66
PC7188,CUST00133211,C,68,86
PC2729,CUST00224093,A,60,56
PC8243,CUST00208444,G,6,93
PC7346,CUST00040002,G,2,92
PC1591,CUST00154831,G,60,80
PC1278,CUST00082903,F,28,59
PC2081,CUST00170794,D,29,78
PC7874,CUST00123207,B,60,72
PC2787,CUST00185249,D,18,87
PC9481,CUST00104414,D,83,96
PC6650,CUST00242434,F,12,70
PC1524,CUST00059418,B,40,97
PC4736,CUST00239946,E,28,83
PC1882,CUST00227272,A,4,97
PC4753,CUST00131039,A,36,94
PC1338,CUST00258075,C,50,56
PC1677,CUST00165257,E,38,58
PC4202,CUST00254613,G,60,71
PC9410,CUST00169838,A,44,64
PC3129,CUST00058973,D,32,50
PC3865,CUST00117483,D,77,60
PC1035,CUST00193546,G,38,77
PC6983,CUST00175860,F,60,99
PC4742,CUST00201247,E,52,98
PC6614,CUST00214198,B,91,85
PC3131,CUST00074503,D,75,91
PC7984,CUST00180622,F,7,78
PC1702,CUST00217118,E,16,65
PC4240,CUST00120894,E,48,62
PC1978,CUST00072605,A,70,77
PC7230,CUST00139863,D,58,61
PC4891,CUST00248005,C,31,54
PC7601,CUST00198978,A,78,51
PC2123,CUST00268566,F,82,67
PC9277,CUST00033696,G,64,50
PC5444,CUST00008062,D,94,55
PC1232,CUST00063883,A,5,73
PC5344,CUST00022833,D,14,99
PC3963,CUST00095886,E,95,67
PC1839,CUST00081396,G,11,81
PC7953,CUST00035985,F,40,56
PC6924,CUST00105425,G,82,98
PC2289,CUST00207266,A,31,92
PC5363,CUST00126649,A,48,93
PC2430,CUST00208601,F,86,62
PC1887,CUST00139970,F,14,71
PC5602,CUST00186912,C,11,52
PC8389,CUST00084157,B,48,70
PC9973,CUST00262916,D,52,74
PC2364,CUST00061172,D,75,66
PC3362,CUST00072387,F,12,99
PC6034,CUST00032086,B,14,72
PC7258,CUST00178043,G,11,79
PC3687,CUST00000516,B,65,86
PC4791,CUST00238388,E,16,80
PC7784,CUST00051182,D,34,63
PC3215,CUST00002727,C,20,54
PC6823,CUST00111198,D,72,99
PC1322,CUST00155578,F,87,50
PC6129,CUST00092285,C,98,73
PC3302,CUST00227553,F,34,57
PC7292,CUST00247411,F,51,83
PC3468,CUST00174465,B,36,65
PC5144,CUST00040708,C,64,88
PC5284,CUST00169753,G,43,50
PC2006,CUST00149402,G,99,58
PC6686,CUST00208584,E,39,71
PC8111,CUST00147624,D,92,51
PC9169,CUST00169467,A,34,67
PC9650,CUST00212590,F,6,98
PC7066,CUST00182048,D,60,60
PC9218,CUST00268921,A,88,84
PC7118,CUST00021472,F,18,57
PC2192,CUST00028249,A,69,80
PC8324,CUST00115521,E,78,93
PC5504,CUST00008185,G,7,90
PC4823,CUST00082924,B,50,81
PC6269,CUST00053006,B,68,72
PC8618,CUST00061203,F,24,80
PC8261,CUST00188898,B,89,96
PC7418,CUST00133284,E,13,55
PC1200,CUST00035209,C,72,90
PC5466,CUST00138657,G,83,59
PC4395,CUST00120469,F,10,94
PC8087,CUST00148451,G,48,69
PC6633,CUST00231404,F,79,53
PC2979,CUST00065682,D,80,60
PC6726,CUST00228005,C,86,97
PC6052,CUST00150321,D,87,80
PC2679,CUST00002351,F,73,89
PC7550,CUST00268102,D,13,72
PC1515,CUST00268776,B,18,63
PC9845,CUST00198496,C,82,83
PC1714,CUST00266522,F,73,78
PC9199,CUST00007167,E,77,84
PC6874,CUST00003450,C,73,52
PC5245,CUST00118283,D,70,56
PC4879,CUST00048785,F,92,53
PC8950,CUST00164587,C,62,71
PC6226,CUST00006292,A,49,64
PC7419,CUST00200165,D,36,50
PC7409,CUST00071465,F,36,98
PC6670,CUST00136607,C,55,78
PC7104,CUST00225513,G,11,83
PC2093,CUST00090665,F,7,89
PC3105,CUST00152445,F,44,58
PC8746,CUST00115259,C,46,94
PC3979,CUST00075381,D,32,68
PC7698,CUST00017078,A,58,77
PC7679,CUST00045071,E,56,83
PC4677,CUST00204014,B,42,61
PC9700,CUST00135068,E,95,57
PC2329,CUST00188641,G,90,52
PC3589,CUST00023626,A,23,92
PC7074,CUST00075425,B,99,53
PC8312,CUST00012569,A,79,54
PC5064,CUST00091524,E,55,98
PC9897,CUST00095129,E,50,87
PC5883,CUST00075890,A,53,56
PC2276,CUST00013281,E,71,59
PC2882,CUST00234459,A,13,70
PC6783,CUST00116060,F,23,93
PC1498,CUST00112220,B,21,51
PC6618,CUST00052558,C,75,98
PC7019,CUST00210513,C,2,63
PC4342,CUST00136182,G,56,74
PC5170,CUST00021697,E,23,54
PC5957,CUST00072791,F,28,94
PC5878,CUST00069477,B,66,51
PC2904,CUST00026913,E,99,71
PC5497,CUST00088554,G,87,75
PC2061,CUST00227302,B,34,63
PC2706,CUST00046022,G,66,91
PC4708,CUST00043296,G,82,90
PC7072,CUST00183665,G,33,83
PC8466,CUST00168722,E,49,86
PC2803,CUST00121725,D,99,73
PC6039,CUST00180494,C,50,79
PC7504,CUST00128148,B,74,66
PC7917,CUST00119599,A,86,68
PC1513,CUST00139727,A,1,53
PC6885,CUST00117177,D,65,71
PC2028,CUST00266260,B,49,89
PC2506,CUST00108541,D,53,70
PC5139,CUST00234798,A,70,90
PC8510,CUST00101913,E,31,70
PC8797,CUST00002987,C,38,82
PC4913,CUST00222920,C,70,79
PC6743,CUST00027588,A,24,83
PC5601,CUST00097639,C,46,59
PC2654,CUST00228943,A,9,63
PC8537,CUST00173636,G,59,79
PC6645,CUST00232112,D,59,79
PC1495,CUST00136358,E,21,75
PC5096,CUST00075154,D,93,58
PC2404,CUST00002003,B,17,53
PC6215,CUST00227029,B,85,62
PC8127,CUST00128298,C,66,52
PC7262,CUST00258116,C,53,62
PC6398,CUST00077130,E,61,87
PC2958,CUST00015656,B,31,81
PC2982,CUST00263896,G,34,53
PC8685,CUST00212342,G,44,54
PC1284,CUST00201922,C,31,95
PC4239,CUST00170946,G,87,80
PC4650,CUST00170767,F,84,60
PC6826,CUST00019962,F,93,59
PC4759,CUST00199120,F,96,82
PC5925,CUST00059451,F,45,81
PC1756,CUST00236589,F,75,59
PC1003,CUST00192117,C,26,62
PC6786,CUST00104887,C,56,97
PC4757,CUST00153506,D,72,76
PC3814,CUST00158103,D,94,92
PC1696,CUST00218844,A,53,80
PC3629,CUST00176645,C,25,81
PC6709,CUST00246005,A,68,92
PC3771,CUST00270346,B,55,54
PC6500,CUST00062677,F,34,92
PC2748,CUST00045430,F,15,63
PC4942,CUST00263948,D,14,99
PC2751,CUST00193008,D,87,93
PC2999,CUST00103195,D,42,92
PC6404,CUST00123705,D,58,94
PC8537,CUST00201957,B,47,85
PC1196,CUST00067995,G,58,94
PC3534,CUST00232233,G,54,86
PC1458,CUST00051743,C,70,59
PC5668,CUST00197254,G,90,98
PC6342,CUST00017355,E,56,67
PC1431,CUST00129024,F,67,90
PC8275,CUST00008031,C,68,94
PC1241,CUST00019784,B,71,74
PC8941,CUST00109035,B,42,60
PC7579,CUST00266057,D,85,62
PC4110,CUST00103239,G,42,68
PC7616,CUST00200184,E,85,83
PC4391,CUST00155087,B,39,99
PC7273,CUST00217251,A,88,74
PC9757,CUST00099238,G,8,68
PC6626,CUST00152723,C,47,89
PC9268,CUST00027300,F,83,91
PC1630,CUST00200014,C,22,89
PC5345,CUST00111910,B,24,89
PC4102,CUST00163560,B,82,60
PC2248,CUST00197684,G,93,78
PC6421,CUST00030333,C,41,98
PC8378,CUST00114862,D,4,50
PC8537,CUST00235803,F,72,63
PC5136,CUST00027649,B,80,57
PC2363,CUST00174460,B,59,91
PC4698,CUST00008523,D,81,84
PC8884,CUST00221998,B,50,51
PC1281,CUST00090142,B,61,72
PC2395,CUST00037479,G,62,86
PC7210,CUST00064885,B,7,86
PC8432,CUST00133669,G,91,85
PC5131,CUST00195688,F,34,62
PC2184,CUST00111680,C,17,52
PC7410,CUST00189931,D,30,59
PC9581,CUST00211098,F,55,58
PC4736,CUST00001152,F,43,52
PC7315,CUST00068448,E,76,82
PC5803,CUST00224458,B,73,76
PC5657,CUST00137875,D,28,87
PC5906,CUST00268323,G,10,88
PC9557,CUST00084905,D,51,50
PC6899,CUST00107499,G,96,79
PC9444,CUST00266597,E,14,53
PC6516,CUST00089765,G,37,75
PC6461,CUST00195987,A,79,66
PC4628,CUST00244451,A,10,89
PC7395,CUST00168157,C,47,65
PC4643,CUST00159759,E,72,83
PC1270,CUST00107987,E,69,55
PC3143,CUST00187964,D,83,79
PC2213,CUST00025574,A,77,57
PC3715,CUST00003331,E,26,93
PC1499,CUST00192873,C,77,83
PC1002,CUST00039603,A,51,57
PC9262,CUST00088676,D,86,64
PC2613,CUST00108210,B,95,55
PC5476,CUST00153672,D,80,96
PC8322,CUST00090761,A,16,85
PC1588,CUST00132788,D,19,75
PC5638,CUST00043300,D,26,63
PC3827,CUST00146754,G,67,55
PC2961,CUST00077857,B,60,58
PC2222,CUST00222400,A,19,53
PC5283,CUST00233372,D,27,57
PC2906,CUST00055352,F,60,73
PC6652,CUST00011090,E,26,95
PC8875,CUST00018126,G,98,76
PC6842,CUST00244876,E,45,97
PC5869,CUST00130317,B,45,57
PC4252,CUST00267402,F,20,85
PC5274,CUST00177156,F,93,64
PC9498,CUST00073299,F,58,96
PC7956,CUST00029570,A,3,72
PC6223,CUST00135955,F,67,82
PC4620,CUST00245217,C,51,77
PC8195,CUST00030391,C,93,66
PC2438,CUST00247655,G,50,64
PC6588,CUST00092922,D,54,94
PC7344,CUST00217990,G,30,78
PC1375,CUST00066167,B,46,66
PC4981,CUST00211722,E,43,54
PC6202,CUST00160274,E,73,83
PC6109,CUST00073717,A,54,85
PC2966,CUST00103679,D,41,78
PC9688,CUST00149579,A,34,95
PC5866,CUST00220346,B,15,57
PC3842,CUST00065029,G,8,62
PC7614,CUST00199883,D,54,72
PC1620,CUST00193958,D,69,70
PC7993,CUST00042192,G,89,88
PC3491,CUST00220602,G,25,93
PC9989,CUST00212901,G,72,56
PC7397,CUST00227919,D,60,66
PC8837,CUST00172364,A,7,74
PC8089,CUST00234105,C,29,75
PC3567,CUST00270495,D,31,71
PC4457,CUST00149418,B,72,91
PC5929,CUST00013765,A,69,69
PC2189,CUST00090964,D,49,60
PC4387,CUST00184055,D,21,74
PC3762,CUST00217182,B,95,70
PC8103,CUST00094385,G,68,86
PC7347,CUST00001702,G,16,92
PC1155,CUST00178332,E,24,79
PC5895,CUST00158650,E,9,86
PC9488,CUST00192503,A,84,81
PC5152,CUST00160338,G,75,86
PC1901,CUST00154994,D,50,52
PC5702,CUST00194599,D,59,83
PC1382,CUST00186492,A,19,84
PC5109,CUST00034411,B,83,94
PC2161,CUST00031193,G,5,84
PC5169,CUST00203000,B,56,73
PC6672,CUST00255574,B,72,65
PC8233,CUST00020846,B,19,57
PC7395,CUST00095592,B,14,51
PC2293,CUST00112730,E,71,80
PC3300,CUST00011299,A,74,78
PC8162,CUST00225009,D,97,76
PC4776,CUST00250343,B,8,54
PC3330,CUST00052418,B,40,71
PC4603,CUST00056958,G,94,86
PC2284,CUST00053398,B,19,97
PC7475,CUST00194538,B,14,58
PC3988,CUST00252883,E,76,58
PC3652,CUST00118000,F,76,80
PC1648,CUST00107545,B,28,87
PC9882,CUST00208218,B,87,69
PC7213,CUST00008703,F,79,91
PC4940,CUST00015978,C,69,85
PC2334,CUST00093610,A,62,97
PC1588,CUST00212361,G,43,92
PC7772,CUST00060144,B,50,79
PC4408,CUST00096291,F,40,69
PC9809,CUST00099061,D,69,55
PC5210,CUST00208721,A,67,94
PC8021,CUST00270211,E,58,69
PC8328,CUST00181257,C,69,58
PC6048,CUST00200756,G,19,78
PC8748,CUST00038081,F,17,60
PC3269,CUST00110057,B,93,79
PC3792,CUST00176069,A,87,56
PC9236,CUST00083472,C,95,66
PC5494,CUST00156972,B,83,88
PC3669,CUST00051848,B,39,82
PC9571,CUST00247439,F,39,74
PC8438,CUST00105446,C,60,97
PC8792,CUST00123316,D,21,89
PC9246,CUST00111128,C,78,69
PC2166,CUST00269349,B,17,99
PC3465,CUST00073539,B,65,77
PC7324,CUST00228855,B,95,92
PC1974,CUST00145801,C,82,77
PC1522,CUST00069967,B,59,54
PC3277,CUST00007511,D,88,58
PC5092,CUST00166785,F,64,63
PC5624,CUST00068689,F,47,87
PC2874,CUST00228790,D,24,64
PC4898,CUST00242355,C,54,78
PC4784,CUST00147674,D,43,88
PC4128,CUST00168943,F,62,84
PC7736,CUST00238267,F,98,58
PC2453,CUST00253039,G,60,66
PC4895,CUST00061374,E,80,73
PC9917,CUST00039442,A,92,92
PC1565,CUST00032157,C,29,76
PC7379,CUST00265020,E,71,87
PC9953,CUST00003589,G,11,91
PC8235,CUST00148533,E,42,90
PC3492,CUST00056682,B,35,61
PC8589,CUST00268769,C,84,92
PC4120,CUST00040932,A,89,75
PC4948,CUST00102677,A,13,59
PC6849,CUST00109514,D,62,71
PC1553,CUST00209657,G,47,74
PC9392,CUST00246768,C,85,91
PC9249,CUST00127053,F,56,70
PC5028,CUST00193515,C,16,59
PC4604,CUST00057669,B,63,95
PC3796,CUST00203811,B,86,81
PC4763,CUST00087020,B,4,55
PC4186,CUST00235898,B,20,82
PC1220,CUST00000664,E,80,78
PC1844,CUST00203865,B,46,67
PC9063,CUST00064005,B,81,93
PC1558,CUST00003405,A,14,56
PC1543,CUST00133633,C,26,71
PC5118,CUST00215712,B,16,50
PC4128,CUST00156996,B,62,63
PC9862,CUST00098317,C,57,80
PC2145,CUST00220126,A,95,53
PC1783,CUST00102730,C,96,60
PC5076,CUST00187199,G,29,63
PC9161,CUST00057706,E,65,56
PC6836,CUST00078690,F,3,80
PC4028,CUST00048027,F,93,90
PC9958,CUST00032215,F,37,89
PC6624,CUST00062889,F,84,64
PC5006,CUST00187334,B,27,92
PC9517,CUST00090352,B,11,73
PC2438,CUST00230542,C,6,92
PC6012,CUST00177174,E,89,53
PC7516,CUST00001563,B,54,81
PC5569,CUST00043796,G,41,57
PC2180,CUST00237345,C,69,96
PC2809,CUST00062314,A,68,58
PC8761,CUST00270249,E,23,84
PC4530,CUST00114732,A,8,92
PC1757,CUST00255770,B,59,97
PC8619,CUST00157809,D,44,55
PC7350,CUST00231601,D,95,64
PC4255,CUST00048570,D,88,81
PC2644,CUST00007498,D,69,63
PC6943,CUST00180077,D,72,51
PC3971,CUST00125361,A,59,53
PC1255,CUST00145352,A,61,62
PC7757,CUST00143622,E,64,55
PC9714,CUST00270409,G,68,57
PC1761,CUST00259525,D,29,63
PC1949,CUST00242626,A,26,51
PC3740,CUST00179800,E,15,82
PC2263,CUST00067973,B,24,73
PC2540,CUST00013592,A,81,97
PC1815,CUST00207579,F,82,64
PC5036,CUST00013644,B,31,55
PC4292,CUST00271463,D,93,96
PC1957,CUST00089129,A,73,67
PC4690,CUST00088398,C,43,59
PC1680,CUST00139127,C,1,71
PC5321,CUST00044850,G,95,67
PC3775,CUST00084919,D,51,90
PC4898,CUST00091517,A,73,82
PC7792,CUST00179487,F,57,91
PC3344,CUST00073839,G,53,82
PC1099,CUST00223538,C,41,96
PC7166,CUST00242523,D,77,79
PC7099,CUST00253689,D,81,65
PC2922,CUST00125278,F,38,56
PC9006,CUST00129980,G,81,80
PC1574,CUST00268398,B,58,72
