customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00050383,2026-07-14,Emergency,Part_R9,F64,System error occurred due to component failure
CUST00050384,2026-07-10,Emergency,Part_M10,F16,System error occurred due to component failure
CUST00050385,2026-07-12,Emergency,Part_Z17,F30,System error occurred due to component failure
CUST00050386,2026-07-12,Emergency,Part_A13,F69,System error occurred due to component failure
CUST00050387,2026-07-13,Emergency,Part_F0,F64,System error occurred due to component failure
CUST00050388,2026-07-15,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00050389,2026-07-11,Emergency,Part_L3,F59,System error occurred due to component failure
CUST00050390,2026-07-13,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00050391,2026-07-11,Emergency,Part_Y7,F82,System error occurred due to component failure
CUST00050392,2026-07-13,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00050393,2026-07-12,Emergency,Part_X6,F11,System error occurred due to component failure
CUST00050394,2026-07-10,Emergency,Part_D18,F64,System error occurred due to component failure
CUST00050395,2026-07-14,Emergency,Part_F0,F16,System error occurred due to component failure
CUST00050396,2026-07-10,Emergency,Part_Q11,F53,System error occurred due to component failure
CUST00050397,2026-07-12,Emergency,Part_U2,F11,System error occurred due to component failure
CUST00050398,2026-07-10,Emergency,Part_P4,F69,System error occurred due to component failure
CUST00050399,2026-07-10,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00050400,2026-07-12,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00050401,2026-07-12,Emergency,Part_A13,F59,System error occurred due to component failure
CUST00050402,2026-07-09,Emergency,Part_Y7,F30,System error occurred due to component failure
CUST00050403,2026-07-12,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00050404,2026-07-12,Emergency,Part_Z17,F69,System error occurred due to component failure
CUST00050405,2026-07-15,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00050406,2026-07-12,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00050407,2026-07-15,Emergency,Part_Q11,F44,System error occurred due to component failure
CUST00050408,2026-07-13,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00050409,2026-07-11,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00050410,2026-07-14,Emergency,Part_F0,F44,System error occurred due to component failure
CUST00050411,2026-07-10,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00050412,2026-07-10,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00050413,2026-07-10,Emergency,Part_U2,F82,System error occurred due to component failure
CUST00050414,2026-07-14,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00050415,2026-07-12,Emergency,Part_F8,F53,System error occurred due to component failure
CUST00050416,2026-07-14,Emergency,Part_C12,F69,System error occurred due to component failure
CUST00050417,2026-07-14,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00050418,2026-07-09,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00050419,2026-07-13,Emergency,Part_U2,F16,System error occurred due to component failure
CUST00050420,2026-07-10,Emergency,Part_D18,F78,System error occurred due to component failure
CUST00050421,2026-07-13,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00050422,2026-07-14,Emergency,Part_Q11,F16,System error occurred due to component failure
CUST00050423,2026-07-15,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00050424,2026-07-10,Emergency,Part_M10,F69,System error occurred due to component failure
CUST00050425,2026-07-11,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00050426,2026-07-11,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00050427,2026-07-12,Emergency,Part_L3,F78,System error occurred due to component failure
CUST00050428,2026-07-10,Emergency,Part_Q11,F92,System error occurred due to component failure
CUST00050429,2026-07-15,Emergency,Part_A13,F16,System error occurred due to component failure
CUST00050430,2026-07-15,Emergency,Part_Q15,F53,System error occurred due to component failure
CUST00050431,2026-07-11,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00050432,2026-07-15,Emergency,Part_Y7,F53,System error occurred due to component failure
CUST00050433,2026-07-14,Emergency,Part_R16,F78,System error occurred due to component failure
CUST00050434,2026-07-15,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00050435,2026-07-12,Emergency,Part_Q15,F69,System error occurred due to component failure
CUST00050436,2026-07-12,Emergency,Part_C12,F82,System error occurred due to component failure
CUST00050437,2026-07-13,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00050438,2026-07-10,Emergency,Part_D18,F69,System error occurred due to component failure
CUST00050439,2026-07-15,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00050440,2026-07-10,Emergency,Part_N19,F92,System error occurred due to component failure
CUST00050441,2026-07-12,Emergency,Part_D18,F59,System error occurred due to component failure
CUST00050442,2026-07-15,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00050443,2026-07-10,Emergency,Part_F8,F73,System error occurred due to component failure
CUST00050444,2026-07-15,Emergency,Part_M10,F30,System error occurred due to component failure
CUST00050445,2026-07-11,Emergency,Part_D18,F73,System error occurred due to component failure
CUST00050446,2026-07-13,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00050447,2026-07-14,Emergency,Part_H5,F30,System error occurred due to component failure
CUST00050448,2026-07-15,Emergency,Part_C12,F64,System error occurred due to component failure
CUST00050449,2026-07-15,Emergency,Part_X6,F82,System error occurred due to component failure
CUST00050450,2026-07-12,Emergency,Part_H5,F59,System error occurred due to component failure
CUST00050451,2026-07-13,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00050452,2026-07-11,Emergency,Part_Z17,F73,System error occurred due to component failure
CUST00050453,2026-07-11,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00050454,2026-07-14,Emergency,Part_R16,F64,System error occurred due to component failure
CUST00050455,2026-07-11,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00050456,2026-07-12,Emergency,Part_U2,F69,System error occurred due to component failure
CUST00050457,2026-07-12,Emergency,Part_Q15,F11,System error occurred due to component failure
CUST00050458,2026-07-11,Emergency,Part_F8,F16,System error occurred due to component failure
CUST00050459,2026-07-12,Emergency,Part_P4,F59,System error occurred due to component failure
CUST00050460,2026-07-13,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00050461,2026-07-12,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00050462,2026-07-13,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00050463,2026-07-10,Emergency,Part_Y1,F30,System error occurred due to component failure
CUST00050464,2026-07-14,Emergency,Part_X6,F92,System error occurred due to component failure
CUST00050465,2026-07-11,Emergency,Part_N19,F82,System error occurred due to component failure
CUST00050466,2026-07-11,Emergency,Part_Q11,F78,System error occurred due to component failure
CUST00050467,2026-07-15,Emergency,Part_R16,F11,System error occurred due to component failure
CUST00050468,2026-07-11,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00050469,2026-07-14,Emergency,Part_C14,F11,System error occurred due to component failure
CUST00050470,2026-07-13,Emergency,Part_Y1,F92,System error occurred due to component failure
CUST00050471,2026-07-11,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00050472,2026-07-10,Emergency,Part_F0,F59,System error occurred due to component failure
CUST00050473,2026-07-14,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00050474,2026-07-09,Emergency,Part_F8,F82,System error occurred due to component failure
CUST00050475,2026-07-09,Emergency,Part_R9,F16,System error occurred due to component failure
CUST00050476,2026-07-14,Emergency,Part_R16,F82,System error occurred due to component failure
CUST00050477,2026-07-12,Emergency,Part_Q11,F11,System error occurred due to component failure
CUST00050478,2026-07-14,Emergency,Part_R9,F69,System error occurred due to component failure
CUST00050479,2026-07-09,Emergency,Part_Y1,F64,System error occurred due to component failure
CUST00050480,2026-07-10,Emergency,Part_H5,F30,System error occurred due to component failure
CUST00050481,2026-07-14,Emergency,Part_Q15,F30,System error occurred due to component failure
CUST00050482,2026-07-13,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00050483,2026-07-09,Emergency,Part_R9,F78,System error occurred due to component failure
CUST00050484,2026-07-11,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00050485,2026-07-13,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00050486,2026-07-11,Emergency,Part_Q15,F59,System error occurred due to component failure
CUST00050487,2026-07-11,Emergency,Part_P4,F11,System error occurred due to component failure
CUST00050488,2026-07-11,Emergency,Part_F8,F59,System error occurred due to component failure
CUST00050489,2026-07-09,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00050490,2026-07-09,Emergency,Part_Z17,F16,System error occurred due to component failure
CUST00050491,2026-07-10,Emergency,Part_D18,F78,System error occurred due to component failure
CUST00050492,2026-07-14,Emergency,Part_R9,F82,System error occurred due to component failure
CUST00050493,2026-07-10,Emergency,Part_U2,F30,System error occurred due to component failure
CUST00050494,2026-07-12,Emergency,Part_Z17,F82,System error occurred due to component failure
CUST00050495,2026-07-11,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00050496,2026-07-10,Emergency,Part_R16,F53,System error occurred due to component failure
CUST00050497,2026-07-10,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00050498,2026-07-14,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00050499,2026-07-11,Emergency,Part_P4,F82,System error occurred due to component failure
CUST00050500,2026-07-10,Emergency,Part_P4,F82,System error occurred due to component failure
CUST00050501,2026-07-11,Emergency,Part_P4,F92,System error occurred due to component failure
CUST00050502,2026-07-11,Emergency,Part_U2,F53,System error occurred due to component failure
CUST00050503,2026-07-09,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00050504,2026-07-10,Emergency,Part_H5,F11,System error occurred due to component failure
CUST00050505,2026-07-14,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00050506,2026-07-10,Emergency,Part_H5,F59,System error occurred due to component failure
CUST00050507,2026-07-09,Emergency,Part_L3,F92,System error occurred due to component failure
CUST00050508,2026-07-14,Emergency,Part_R9,F82,System error occurred due to component failure
