customer_id,property_type,number_of_floors,rooms,have_gas_pipeline,external_or_internal_electricity_source,property_built_date
CUST00092687,Terraced,1,4,Yes,Company Provided,2007-01-16
CUST00134418,Semi-Detached,3,4,No,Company Provided,1982-02-28
CUST00229451,Bungalow,3,6,Yes,Solar,1970-07-30
CUST00257397,Flat,3,3,No,Solar,1981-12-26
CUST00117797,Detached,3,4,Yes,Solar,1998-07-30
CUST00010787,Semi-Detached,2,5,No,Solar,2015-12-24
CUST00261001,Flat,1,3,No,Solar,1979-01-08
CUST00260922,Terraced,1,6,No,Grid + Solar,2004-10-15
CUST00059368,Bungalow,1,6,Yes,Company Provided,2017-01-20
CUST00082216,Bungalow,3,2,Yes,Grid + Solar,1994-12-23
CUST00087497,Semi-Detached,3,4,Yes,Solar,2003-11-01
CUST00151037,Detached,2,4,Yes,Grid + Solar,1992-09-05
CUST00180750,Detached,3,4,No,Company Provided,2002-03-15
CUST00081556,Bungalow,3,6,Yes,Grid + Solar,2017-03-10
CUST00031632,Bungalow,3,7,Yes,Solar,1995-04-21
CUST00059747,Semi-Detached,3,5,No,Company Provided,2007-05-03
CUST00195022,Terraced,1,5,No,Solar,2004-07-25
CUST00264876,Terraced,1,3,No,Company Provided,1970-02-04
CUST00233317,Bungalow,1,2,No,Company Provided,2016-04-16
CUST00247700,Terraced,3,3,Yes,Grid + Solar,1976-09-04
CUST00060277,Bungalow,3,4,No,Solar,1979-12-24
CUST00206446,Bungalow,3,3,Yes,Company Provided,1986-12-30
CUST00228972,Bungalow,3,7,Yes,Company Provided,2016-08-05
CUST00173901,Bungalow,2,4,Yes,Grid + Solar,1985-05-30
CUST00078113,Flat,2,7,No,Company Provided,2003-07-23
CUST00097277,Terraced,2,6,No,Company Provided,1996-11-23
CUST00139401,Semi-Detached,3,6,Yes,Solar,2015-07-23
CUST00207931,Terraced,2,6,Yes,Solar,2004-06-11
CUST00142731,Bungalow,3,7,Yes,Grid + Solar,2018-04-10
CUST00213267,Detached,3,3,Yes,Solar,1994-10-14
CUST00182645,Flat,3,3,Yes,Company Provided,2018-05-01
CUST00002575,Bungalow,1,5,Yes,Solar,2016-10-21
CUST00058800,Flat,2,3,Yes,Solar,1991-08-13
CUST00213861,Detached,3,7,No,Solar,1994-03-17
CUST00008896,Flat,2,7,Yes,Grid + Solar,2001-07-17
CUST00217030,Flat,1,4,No,Solar,1995-09-08
CUST00202049,Bungalow,3,5,Yes,Company Provided,2005-07-15
CUST00206883,Flat,2,4,No,Solar,2006-01-29
CUST00022504,Bungalow,2,7,No,Company Provided,2000-02-16
CUST00202481,Flat,2,3,Yes,Grid + Solar,2019-06-15
CUST00188815,Terraced,2,3,Yes,Solar,1993-07-19
CUST00106550,Flat,3,7,No,Company Provided,2019-03-23
CUST00237425,Detached,1,3,No,Grid + Solar,1997-08-15
CUST00007750,Detached,2,3,No,Grid + Solar,2016-12-15
CUST00263212,Terraced,2,6,Yes,Company Provided,1987-11-20
CUST00091385,Terraced,3,7,Yes,Solar,2017-02-27
CUST00142931,Detached,3,3,No,Solar,1996-01-25
CUST00079280,Bungalow,1,2,Yes,Solar,2007-09-26
CUST00228695,Terraced,2,6,Yes,Solar,1992-05-04
CUST00251783,Flat,3,5,Yes,Solar,1980-10-17
CUST00075442,Semi-Detached,1,5,No,Grid + Solar,2004-03-16
CUST00131628,Detached,3,2,Yes,Solar,1993-04-19
CUST00242978,Bungalow,3,2,Yes,Solar,1984-07-31
CUST00261046,Semi-Detached,2,2,Yes,Company Provided,2012-04-09
CUST00080204,Bungalow,2,3,Yes,Grid + Solar,2015-07-01
CUST00157745,Detached,3,3,Yes,Grid + Solar,2009-02-26
CUST00238809,Detached,2,4,Yes,Company Provided,1995-03-19
CUST00230853,Semi-Detached,1,4,No,Company Provided,2005-06-14
CUST00167908,Bungalow,1,6,No,Grid + Solar,2012-06-05
CUST00173477,Semi-Detached,3,5,No,Solar,2010-07-04
CUST00052007,Semi-Detached,1,7,No,Company Provided,1982-10-29
CUST00104614,Detached,1,6,Yes,Solar,2011-10-05
CUST00121534,Detached,2,3,No,Company Provided,2014-11-02
CUST00115115,Flat,3,2,No,Grid + Solar,2003-04-21
CUST00032619,Flat,2,2,No,Grid + Solar,1991-10-10
CUST00032342,Detached,1,2,No,Solar,1971-09-24
CUST00115489,Semi-Detached,3,5,Yes,Grid + Solar,2018-11-12
CUST00010145,Semi-Detached,3,3,Yes,Grid + Solar,1980-05-07
CUST00001038,Detached,2,4,No,Solar,2001-01-11
CUST00227026,Terraced,3,3,Yes,Company Provided,1979-01-28
CUST00226185,Flat,2,3,No,Grid + Solar,1989-11-10
CUST00053780,Flat,1,6,Yes,Company Provided,2009-11-06
CUST00263979,Bungalow,1,7,No,Solar,1989-05-12
CUST00269551,Semi-Detached,1,2,Yes,Company Provided,1977-02-01
CUST00013375,Semi-Detached,3,6,No,Grid + Solar,2006-12-09
CUST00037114,Semi-Detached,1,7,Yes,Solar,2000-03-26
CUST00232597,Detached,1,4,Yes,Company Provided,1988-08-22
CUST00167501,Semi-Detached,1,6,No,Grid + Solar,2019-07-10
CUST00116568,Flat,3,5,Yes,Company Provided,1984-06-12
CUST00132251,Terraced,2,7,No,Company Provided,1982-12-06
CUST00011388,Detached,3,3,Yes,Company Provided,2012-09-02
CUST00068790,Detached,1,2,No,Grid + Solar,1971-02-23
CUST00098384,Detached,2,3,Yes,Solar,2007-09-24
CUST00065951,Detached,2,3,Yes,Solar,1977-10-29
CUST00020248,Semi-Detached,2,7,No,Grid + Solar,2007-02-08
CUST00095019,Flat,3,3,No,Solar,2002-06-06
CUST00170708,Semi-Detached,1,4,Yes,Solar,1984-02-02
CUST00023898,Flat,2,4,Yes,Grid + Solar,2019-06-27
CUST00251837,Terraced,3,6,Yes,Company Provided,1981-08-09
CUST00265003,Detached,3,3,Yes,Solar,2004-10-15
CUST00164257,Semi-Detached,1,5,Yes,Solar,1991-04-23
CUST00088307,Bungalow,2,5,No,Company Provided,1970-12-14
CUST00183656,Flat,2,4,Yes,Solar,1986-05-23
CUST00218751,Detached,1,6,Yes,Solar,1973-03-24
CUST00263670,Terraced,1,5,No,Grid + Solar,1985-01-14
CUST00083267,Semi-Detached,2,5,Yes,Company Provided,2012-05-23
CUST00062301,Terraced,3,5,Yes,Solar,1990-12-14
CUST00107831,Flat,1,4,No,Solar,1975-05-24
CUST00006731,Semi-Detached,2,3,No,Grid + Solar,1983-01-10
CUST00242117,Terraced,3,2,Yes,Company Provided,1971-12-19
CUST00024738,Flat,1,3,Yes,Solar,2005-04-21
CUST00119621,Detached,3,3,No,Grid + Solar,2010-05-04
CUST00008433,Flat,1,3,No,Solar,1975-10-11
CUST00150002,Bungalow,3,3,No,Company Provided,2013-08-29
CUST00169342,Semi-Detached,3,7,Yes,Company Provided,2010-10-13
CUST00133239,Bungalow,3,2,No,Company Provided,1996-03-09
CUST00049693,Bungalow,1,6,No,Solar,2009-01-10
CUST00083932,Detached,1,3,Yes,Company Provided,2005-12-03
CUST00170436,Flat,3,3,No,Grid + Solar,2015-10-03
CUST00066660,Flat,3,6,Yes,Solar,2017-03-11
CUST00032776,Flat,2,4,Yes,Solar,2006-10-14
CUST00213389,Detached,1,5,Yes,Grid + Solar,1978-10-22
CUST00109212,Bungalow,3,4,Yes,Solar,2018-03-10
CUST00116808,Detached,2,3,No,Grid + Solar,1991-01-21
CUST00232088,Semi-Detached,1,3,No,Solar,1972-09-04
CUST00238791,Bungalow,2,4,Yes,Solar,1996-01-04
CUST00127751,Detached,1,5,No,Company Provided,1985-03-18
CUST00197278,Bungalow,2,7,Yes,Solar,1993-11-10
CUST00205950,Flat,3,3,No,Solar,2015-09-14
CUST00101386,Semi-Detached,2,4,No,Solar,2007-06-27
CUST00038401,Flat,1,2,No,Company Provided,1979-03-05
CUST00055989,Bungalow,2,4,Yes,Company Provided,1980-10-21
CUST00119236,Terraced,2,6,Yes,Grid + Solar,2010-10-05
CUST00041447,Bungalow,1,3,No,Solar,1984-11-08
CUST00132920,Terraced,2,5,No,Solar,1988-11-09
CUST00226138,Semi-Detached,3,4,Yes,Company Provided,1979-01-11
CUST00050092,Detached,2,6,Yes,Grid + Solar,2013-09-15
CUST00196278,Semi-Detached,3,2,No,Company Provided,2011-06-17
CUST00027760,Semi-Detached,3,2,No,Grid + Solar,1995-01-05
CUST00040752,Semi-Detached,3,5,Yes,Grid + Solar,1987-02-11
CUST00147229,Terraced,1,7,Yes,Solar,2010-11-13
CUST00242704,Terraced,3,2,Yes,Grid + Solar,1993-01-10
CUST00083111,Terraced,2,2,No,Solar,2000-10-13
CUST00065072,Flat,1,4,Yes,Solar,1993-01-02
CUST00145085,Bungalow,2,4,Yes,Solar,1999-01-20
CUST00107508,Flat,1,2,Yes,Solar,1977-11-02
CUST00098342,Terraced,2,4,Yes,Grid + Solar,2001-01-24
CUST00042450,Terraced,1,2,No,Grid + Solar,1975-12-19
CUST00200760,Bungalow,1,7,No,Grid + Solar,1998-05-04
CUST00030134,Detached,3,7,No,Company Provided,1984-08-03
CUST00016477,Detached,2,2,Yes,Grid + Solar,1986-04-29
CUST00032196,Flat,2,7,No,Solar,1992-08-26
CUST00158387,Terraced,3,6,Yes,Company Provided,2014-01-17
CUST00262619,Bungalow,1,3,Yes,Solar,2000-12-27
CUST00039809,Detached,2,4,No,Grid + Solar,1973-09-18
CUST00213492,Semi-Detached,1,4,Yes,Grid + Solar,1980-09-26
CUST00210941,Bungalow,3,3,No,Solar,1992-05-15
CUST00034532,Bungalow,2,3,No,Company Provided,2013-03-21
CUST00227259,Semi-Detached,1,3,No,Company Provided,1986-07-20
CUST00121614,Detached,2,7,Yes,Company Provided,2019-11-06
CUST00263487,Bungalow,1,7,No,Grid + Solar,1977-07-17
CUST00000285,Flat,2,2,No,Grid + Solar,1980-09-25
CUST00027223,Terraced,1,4,No,Company Provided,2002-02-12
CUST00241567,Bungalow,1,6,Yes,Solar,1996-08-12
CUST00123889,Flat,2,6,Yes,Company Provided,2005-09-17
CUST00051274,Semi-Detached,1,3,No,Company Provided,1978-02-04
CUST00123288,Flat,3,2,No,Company Provided,2001-07-20
CUST00145094,Detached,3,7,Yes,Company Provided,1987-09-25
CUST00099362,Detached,1,4,Yes,Solar,1994-04-10
CUST00036438,Terraced,2,2,No,Company Provided,1978-11-30
CUST00108444,Bungalow,3,2,Yes,Solar,1984-01-06
CUST00222892,Detached,2,5,Yes,Solar,2013-11-23
CUST00195467,Detached,1,3,No,Grid + Solar,2015-07-20
CUST00117911,Detached,1,7,Yes,Grid + Solar,1997-05-19
CUST00077841,Semi-Detached,2,7,Yes,Company Provided,2012-11-10
CUST00132982,Flat,1,5,No,Company Provided,1976-05-14
CUST00155295,Detached,2,4,Yes,Company Provided,2014-08-03
CUST00146945,Semi-Detached,2,5,No,Solar,1978-11-11
CUST00167292,Bungalow,1,7,No,Grid + Solar,2010-08-20
CUST00106365,Detached,2,4,Yes,Solar,2011-06-06
CUST00168464,Flat,1,2,No,Company Provided,1975-10-17
CUST00090011,Terraced,1,6,Yes,Solar,1992-07-24
CUST00247651,Terraced,2,2,No,Solar,1988-01-22
CUST00013430,Flat,3,3,Yes,Company Provided,2005-03-30
CUST00033032,Semi-Detached,1,4,Yes,Company Provided,1983-04-15
CUST00037207,Flat,1,2,Yes,Company Provided,1971-10-09
CUST00101280,Detached,3,5,No,Solar,1992-09-23
CUST00153472,Bungalow,2,3,Yes,Grid + Solar,1978-09-27
CUST00029230,Bungalow,2,7,Yes,Solar,1980-06-12
CUST00141471,Semi-Detached,2,2,Yes,Grid + Solar,2019-02-18
CUST00222851,Semi-Detached,3,3,No,Company Provided,1998-04-30
CUST00251057,Detached,3,7,Yes,Grid + Solar,1972-10-06
CUST00071567,Detached,3,5,No,Solar,2012-01-24
CUST00198386,Bungalow,2,6,Yes,Solar,2009-08-23
CUST00208509,Flat,1,7,No,Grid + Solar,1997-07-11
CUST00047392,Flat,2,2,Yes,Solar,2008-04-12
CUST00086581,Flat,3,7,No,Company Provided,1977-12-27
CUST00096206,Semi-Detached,2,6,Yes,Company Provided,1970-06-18
CUST00251150,Flat,3,2,No,Solar,1984-08-22
CUST00105776,Semi-Detached,2,4,Yes,Solar,2011-12-24
CUST00234760,Terraced,1,5,No,Company Provided,1980-04-09
CUST00212089,Flat,1,5,No,Company Provided,1999-10-27
CUST00080025,Semi-Detached,2,3,No,Company Provided,1977-06-12
CUST00176915,Semi-Detached,3,5,No,Solar,2008-12-07
CUST00017008,Detached,2,3,No,Grid + Solar,2005-03-26
CUST00264342,Detached,2,3,Yes,Grid + Solar,1973-08-26
CUST00021041,Terraced,3,7,No,Company Provided,2007-03-19
CUST00034813,Terraced,2,4,No,Solar,1972-02-05
CUST00216943,Bungalow,1,4,No,Grid + Solar,1980-05-30
CUST00252120,Semi-Detached,2,7,Yes,Solar,1998-08-30
CUST00126611,Detached,1,5,No,Grid + Solar,2004-06-09
CUST00255803,Semi-Detached,2,5,Yes,Company Provided,1981-09-18
CUST00058653,Flat,1,4,Yes,Grid + Solar,1971-10-08
CUST00027201,Terraced,2,3,No,Company Provided,2009-09-09
CUST00057336,Detached,3,7,Yes,Solar,1982-07-03
CUST00015757,Bungalow,3,6,Yes,Company Provided,1991-10-21
CUST00219939,Semi-Detached,1,4,Yes,Company Provided,1992-01-24
CUST00071404,Flat,1,3,Yes,Company Provided,2019-04-20
CUST00014174,Bungalow,3,7,No,Solar,2007-04-26
CUST00035161,Terraced,1,2,No,Company Provided,1984-01-30
CUST00065984,Flat,1,6,Yes,Grid + Solar,1990-11-20
CUST00099431,Terraced,3,2,No,Company Provided,1998-01-16
CUST00201545,Bungalow,3,7,No,Company Provided,1995-04-05
CUST00039280,Flat,1,7,No,Grid + Solar,2015-08-26
CUST00154974,Flat,2,6,No,Grid + Solar,1996-05-15
CUST00084596,Detached,2,4,Yes,Solar,1970-02-25
CUST00160987,Bungalow,2,7,No,Company Provided,1985-05-27
CUST00220796,Bungalow,1,7,Yes,Solar,2010-01-08
CUST00241646,Terraced,1,2,No,Solar,1990-11-08
CUST00245804,Detached,1,2,Yes,Solar,2017-03-04
CUST00197099,Terraced,1,5,Yes,Solar,2008-03-24
CUST00205358,Flat,2,4,No,Solar,2009-01-29
CUST00249555,Bungalow,3,3,No,Solar,1982-10-19
CUST00034773,Detached,3,7,Yes,Solar,2015-02-27
CUST00239555,Semi-Detached,1,7,No,Grid + Solar,1981-03-06
CUST00023278,Bungalow,1,5,No,Company Provided,1991-12-05
CUST00029516,Semi-Detached,2,5,No,Company Provided,2012-10-09
CUST00082225,Terraced,2,5,Yes,Solar,2011-04-23
CUST00142124,Detached,3,7,No,Grid + Solar,1999-09-30
CUST00147448,Bungalow,2,7,No,Solar,2001-12-24
CUST00216490,Flat,2,4,Yes,Grid + Solar,2005-04-14
CUST00166380,Detached,1,5,No,Company Provided,1993-05-15
CUST00086227,Detached,2,3,Yes,Grid + Solar,2019-12-08
CUST00070382,Terraced,3,3,Yes,Solar,2010-05-22
CUST00196009,Semi-Detached,1,7,Yes,Grid + Solar,2002-05-02
CUST00112936,Detached,3,5,Yes,Grid + Solar,1979-11-09
CUST00072150,Detached,1,6,No,Grid + Solar,2007-01-22
CUST00171235,Terraced,2,2,No,Solar,1999-11-12
CUST00179276,Semi-Detached,3,3,No,Grid + Solar,1994-09-02
CUST00119160,Semi-Detached,1,2,Yes,Solar,1994-08-02
CUST00096982,Bungalow,2,5,Yes,Company Provided,1996-10-07
CUST00021942,Semi-Detached,1,7,Yes,Company Provided,2014-04-01
CUST00035386,Bungalow,3,6,Yes,Grid + Solar,2001-10-04
CUST00073907,Detached,2,6,Yes,Company Provided,2001-01-27
CUST00171605,Flat,3,4,Yes,Company Provided,1994-07-30
CUST00040451,Semi-Detached,1,6,No,Company Provided,1985-04-20
CUST00212538,Semi-Detached,3,5,No,Grid + Solar,2010-08-24
CUST00020279,Terraced,3,4,Yes,Solar,1972-03-15
CUST00002439,Flat,3,7,No,Grid + Solar,1972-01-10
CUST00217934,Detached,1,6,No,Grid + Solar,1987-11-29
CUST00242223,Bungalow,2,3,Yes,Grid + Solar,2000-12-11
CUST00185239,Flat,2,2,No,Grid + Solar,2005-01-12
CUST00096272,Terraced,1,7,Yes,Grid + Solar,1979-12-10
CUST00234601,Bungalow,1,7,No,Solar,2008-11-09
CUST00238625,Flat,1,5,Yes,Company Provided,1985-09-26
CUST00010181,Detached,3,4,No,Grid + Solar,2002-12-27
CUST00071096,Semi-Detached,2,6,Yes,Solar,1995-03-12
CUST00019458,Bungalow,1,6,No,Company Provided,1992-11-14
CUST00050576,Semi-Detached,1,7,Yes,Grid + Solar,2015-06-16
CUST00258753,Detached,1,2,No,Company Provided,2014-07-31
CUST00267777,Bungalow,1,5,Yes,Company Provided,1993-12-24
CUST00117199,Terraced,2,4,Yes,Grid + Solar,1983-06-19
CUST00142470,Detached,1,3,Yes,Company Provided,1993-03-07
CUST00071862,Detached,3,2,No,Grid + Solar,1996-12-10
CUST00233936,Terraced,2,4,Yes,Grid + Solar,1985-12-22
CUST00046587,Semi-Detached,1,4,No,Solar,2002-08-18
CUST00161621,Terraced,1,5,No,Grid + Solar,1981-10-16
CUST00267544,Bungalow,3,7,Yes,Solar,2009-01-28
CUST00009219,Detached,3,4,No,Grid + Solar,2002-05-15
CUST00020874,Detached,1,4,Yes,Solar,1997-03-31
CUST00050283,Semi-Detached,2,5,Yes,Grid + Solar,1977-04-30
CUST00055969,Detached,2,4,No,Company Provided,1985-09-01
CUST00268293,Detached,2,3,Yes,Grid + Solar,2009-06-08
CUST00237688,Flat,2,3,Yes,Solar,1990-02-27
CUST00194422,Flat,2,6,Yes,Company Provided,2009-11-16
CUST00164233,Detached,1,3,Yes,Company Provided,1970-07-12
CUST00190451,Bungalow,3,2,No,Company Provided,1990-12-05
CUST00142794,Bungalow,2,3,No,Grid + Solar,1975-04-27
CUST00124204,Detached,1,6,No,Company Provided,2002-03-01
CUST00022616,Terraced,2,3,Yes,Grid + Solar,1986-07-19
CUST00072960,Flat,1,2,No,Company Provided,1998-06-10
CUST00180306,Semi-Detached,3,5,Yes,Solar,2014-02-20
CUST00049797,Terraced,3,6,No,Solar,2003-11-12
CUST00218935,Semi-Detached,2,3,No,Solar,1979-05-06
CUST00241011,Detached,1,7,No,Company Provided,1986-06-21
CUST00231952,Flat,3,3,No,Solar,2015-05-05
CUST00138907,Bungalow,2,4,No,Company Provided,1992-12-17
CUST00202433,Flat,1,2,No,Solar,1975-01-07
CUST00138688,Bungalow,2,5,Yes,Solar,1989-08-21
CUST00029309,Terraced,2,3,Yes,Solar,1995-11-01
CUST00108843,Terraced,2,4,Yes,Solar,2015-05-10
CUST00168323,Flat,2,4,No,Company Provided,2000-11-17
CUST00221496,Bungalow,3,3,Yes,Solar,1980-12-17
CUST00263859,Terraced,1,7,No,Solar,1982-06-21
CUST00210409,Flat,3,4,No,Grid + Solar,1974-07-18
CUST00136344,Terraced,3,4,No,Grid + Solar,1987-06-28
CUST00249802,Flat,1,4,Yes,Company Provided,1977-09-04
CUST00023375,Detached,2,3,No,Company Provided,2013-09-11
CUST00003341,Detached,1,5,No,Company Provided,1988-05-03
CUST00218455,Detached,2,2,Yes,Grid + Solar,1975-03-01
CUST00208121,Flat,3,4,Yes,Grid + Solar,1990-04-22
CUST00219807,Terraced,1,5,Yes,Grid + Solar,2011-11-02
CUST00186166,Flat,3,2,No,Grid + Solar,1995-10-27
CUST00064133,Terraced,2,3,Yes,Company Provided,1986-01-18
CUST00133196,Terraced,3,3,Yes,Company Provided,2017-03-22
CUST00188368,Bungalow,1,2,Yes,Solar,1996-05-26
CUST00263166,Terraced,3,3,No,Grid + Solar,1991-04-26
CUST00019368,Semi-Detached,2,6,Yes,Company Provided,1971-11-18
CUST00025590,Terraced,1,4,Yes,Solar,2004-08-13
CUST00112231,Terraced,3,4,No,Company Provided,1982-10-10
CUST00185143,Bungalow,1,4,Yes,Grid + Solar,2004-07-03
CUST00250416,Bungalow,2,4,No,Solar,2019-07-30
CUST00087036,Flat,2,4,No,Company Provided,1971-05-23
CUST00166224,Semi-Detached,2,2,Yes,Company Provided,1995-05-28
CUST00186944,Terraced,3,2,Yes,Company Provided,1987-12-25
CUST00268647,Detached,3,3,Yes,Company Provided,1978-02-16
CUST00124338,Bungalow,3,3,No,Company Provided,2013-10-18
CUST00199305,Bungalow,3,5,Yes,Solar,1985-10-09
CUST00004695,Terraced,2,3,No,Solar,1979-11-11
CUST00058775,Detached,1,3,Yes,Company Provided,2013-07-29
CUST00065253,Terraced,2,5,No,Solar,1981-09-10
CUST00205639,Detached,1,4,No,Grid + Solar,2003-04-11
CUST00005470,Semi-Detached,1,6,No,Grid + Solar,1986-10-26
CUST00063729,Bungalow,2,5,No,Grid + Solar,1976-10-26
CUST00236213,Bungalow,3,3,Yes,Grid + Solar,2004-07-26
CUST00031832,Detached,3,4,No,Grid + Solar,1972-07-29
CUST00136658,Terraced,2,2,No,Solar,2000-04-26
CUST00069877,Bungalow,1,3,Yes,Grid + Solar,1974-04-13
CUST00101201,Bungalow,1,2,No,Grid + Solar,1993-02-03
CUST00033647,Bungalow,3,7,No,Company Provided,2005-11-13
CUST00141459,Terraced,1,7,Yes,Company Provided,1996-09-07
CUST00167553,Detached,2,3,Yes,Solar,2015-01-28
CUST00149693,Detached,3,7,No,Company Provided,1991-02-25
CUST00136147,Flat,1,7,No,Company Provided,1976-12-16
CUST00174305,Semi-Detached,1,4,Yes,Grid + Solar,2001-12-27
CUST00068764,Flat,1,5,No,Company Provided,1977-08-31
CUST00045402,Flat,3,7,No,Grid + Solar,2006-02-15
CUST00066266,Terraced,3,6,No,Grid + Solar,1996-01-30
CUST00230300,Flat,1,2,No,Company Provided,2001-05-24
CUST00118018,Terraced,1,3,No,Solar,2003-12-03
CUST00132481,Flat,1,2,Yes,Company Provided,1981-10-15
CUST00177708,Terraced,1,2,Yes,Solar,2016-11-08
CUST00228189,Bungalow,1,5,No,Grid + Solar,2001-09-15
CUST00097113,Bungalow,1,2,No,Solar,1980-05-29
CUST00218556,Detached,2,5,Yes,Grid + Solar,2008-09-25
CUST00034412,Flat,1,7,No,Grid + Solar,1991-03-20
CUST00081635,Bungalow,1,7,Yes,Solar,1970-04-16
CUST00205158,Bungalow,1,4,Yes,Solar,1977-06-03
CUST00244235,Terraced,3,5,No,Grid + Solar,1985-01-09
CUST00061984,Flat,2,3,No,Solar,1993-05-14
CUST00122222,Semi-Detached,2,5,Yes,Grid + Solar,1990-04-28
CUST00207158,Terraced,1,3,No,Company Provided,2011-01-17
CUST00056032,Semi-Detached,2,4,No,Grid + Solar,1987-01-03
CUST00117699,Flat,1,5,No,Solar,1976-05-22
CUST00244353,Semi-Detached,2,4,Yes,Solar,1993-04-18
CUST00065419,Semi-Detached,3,6,No,Solar,1979-02-23
CUST00204375,Flat,1,4,No,Solar,2011-08-25
CUST00065857,Terraced,3,7,Yes,Solar,1983-04-21
CUST00192388,Bungalow,2,5,Yes,Grid + Solar,1971-07-04
CUST00108905,Detached,3,3,No,Grid + Solar,2012-08-16
CUST00192137,Detached,1,2,No,Solar,1994-07-08
CUST00092535,Detached,2,4,Yes,Company Provided,2011-12-14
CUST00039211,Bungalow,2,2,Yes,Company Provided,2013-07-06
CUST00167328,Flat,1,6,No,Company Provided,1997-07-02
CUST00167484,Terraced,1,3,Yes,Company Provided,2011-07-09
CUST00197875,Terraced,3,4,Yes,Solar,2014-11-19
CUST00047337,Flat,2,6,Yes,Company Provided,1994-07-16
CUST00023658,Detached,3,2,No,Company Provided,2015-02-24
CUST00218016,Flat,3,6,No,Grid + Solar,1971-05-12
CUST00121527,Terraced,2,5,Yes,Company Provided,1992-12-19
CUST00201829,Flat,2,7,Yes,Company Provided,1995-11-15
CUST00226441,Semi-Detached,1,5,No,Company Provided,1980-11-04
CUST00070671,Detached,3,5,No,Solar,2006-11-08
CUST00102235,Bungalow,1,2,Yes,Company Provided,1982-02-09
CUST00005700,Semi-Detached,3,6,Yes,Company Provided,1996-08-14
CUST00154851,Bungalow,1,3,No,Solar,2013-04-11
CUST00129657,Terraced,3,2,Yes,Grid + Solar,1970-11-07
CUST00266306,Terraced,1,6,No,Grid + Solar,1989-07-23
CUST00208659,Semi-Detached,2,5,No,Solar,1980-06-17
CUST00101741,Detached,1,4,Yes,Grid + Solar,2011-03-16
CUST00180996,Flat,3,5,No,Solar,2012-02-11
CUST00092717,Terraced,3,5,No,Grid + Solar,2007-07-31
CUST00167999,Detached,2,5,No,Company Provided,2001-04-15
CUST00062768,Terraced,1,3,Yes,Company Provided,2009-12-25
CUST00043554,Flat,1,3,No,Grid + Solar,1981-01-27
CUST00102288,Detached,2,3,Yes,Solar,1990-12-05
CUST00154530,Detached,2,3,Yes,Solar,2018-11-14
CUST00016522,Semi-Detached,3,6,No,Solar,1973-10-24
CUST00038503,Terraced,1,3,Yes,Company Provided,1978-12-20
CUST00131560,Semi-Detached,3,5,No,Grid + Solar,2019-02-09
CUST00240855,Terraced,1,5,Yes,Solar,1972-08-25
CUST00022814,Bungalow,3,3,Yes,Grid + Solar,1983-04-08
CUST00015043,Bungalow,3,5,No,Grid + Solar,1982-11-23
CUST00142251,Bungalow,2,5,Yes,Grid + Solar,1992-10-19
CUST00165148,Semi-Detached,2,5,Yes,Company Provided,2013-08-20
CUST00220318,Terraced,3,7,No,Grid + Solar,1973-12-01
CUST00184712,Detached,2,5,No,Company Provided,2007-05-04
CUST00154247,Semi-Detached,2,3,No,Company Provided,2010-05-03
CUST00259034,Semi-Detached,3,7,No,Solar,1973-12-03
CUST00190332,Flat,1,4,No,Company Provided,2013-09-28
CUST00218052,Semi-Detached,2,2,No,Grid + Solar,1970-03-02
CUST00070943,Terraced,1,6,No,Company Provided,1985-09-04
CUST00115995,Terraced,2,4,No,Grid + Solar,2004-06-18
CUST00173957,Detached,1,2,No,Company Provided,2001-08-01
CUST00056937,Bungalow,1,2,Yes,Grid + Solar,1973-02-25
CUST00166618,Detached,1,6,Yes,Solar,1984-09-01
CUST00123854,Flat,2,5,Yes,Solar,1979-12-17
CUST00020275,Detached,3,5,Yes,Solar,1996-07-02
CUST00096041,Flat,2,5,No,Company Provided,2000-10-10
CUST00165416,Flat,2,5,Yes,Grid + Solar,1985-06-25
CUST00055037,Bungalow,3,6,Yes,Grid + Solar,1978-12-02
CUST00247022,Terraced,2,4,Yes,Company Provided,1991-07-06
CUST00183434,Bungalow,3,4,No,Grid + Solar,1987-01-02
CUST00057730,Bungalow,2,7,No,Grid + Solar,1971-01-04
CUST00088545,Bungalow,1,7,Yes,Solar,1990-10-09
CUST00256747,Bungalow,3,3,Yes,Company Provided,1993-03-16
CUST00177247,Bungalow,1,3,No,Grid + Solar,2019-06-01
CUST00204454,Terraced,1,2,No,Company Provided,1971-08-09
CUST00156119,Bungalow,2,4,No,Grid + Solar,2003-04-19
CUST00084326,Detached,2,7,No,Solar,1992-09-18
CUST00119694,Detached,1,4,Yes,Solar,1991-10-22
CUST00110680,Bungalow,3,2,Yes,Grid + Solar,1988-10-13
CUST00262335,Detached,1,2,No,Company Provided,1992-02-16
CUST00156393,Semi-Detached,3,3,No,Solar,1989-11-16
CUST00236636,Flat,1,4,No,Grid + Solar,1992-08-10
CUST00191184,Detached,3,7,Yes,Solar,2009-05-21
CUST00066226,Flat,2,3,No,Grid + Solar,1974-05-27
