job_id,job_registration_datetime,contact_center_agent_id,mode_of_contact
JOB00002052,2026-07-09 09:00:00,CCA125,Email
JOB00002053,2026-07-13 09:00:00,CCA102,Call
JOB00002054,2026-07-14 09:00:00,CCA116,Visit
JOB00002055,2026-07-12 09:00:00,CCA113,App
JOB00002056,2026-07-11 09:00:00,CCA116,Visit
JOB00002057,2026-07-15 09:00:00,CCA147,App
JOB00002058,2026-07-13 09:00:00,CCA116,Visit
JOB00002059,2026-07-10 09:00:00,CCA148,Call
JOB00002060,2026-07-14 09:00:00,CCA129,Visit
JOB00002061,2026-07-10 09:00:00,CCA125,Visit
JOB00002062,2026-07-11 09:00:00,CCA129,Call
JOB00002063,2026-07-15 09:00:00,CCA132,App
JOB00002064,2026-07-13 09:00:00,CCA142,App
JOB00002065,2026-07-09 09:00:00,CCA138,Visit
JOB00002066,2026-07-10 09:00:00,CCA148,Email
JOB00002067,2026-07-10 09:00:00,CCA100,Call
JOB00002068,2026-07-13 09:00:00,CCA103,App
JOB00002069,2026-07-10 09:00:00,CCA108,Email
JOB00002070,2026-07-13 09:00:00,CCA127,App
JOB00002071,2026-07-12 09:00:00,CCA118,App
JOB00002072,2026-07-11 09:00:00,CCA126,Call
JOB00002073,2026-07-12 09:00:00,CCA135,Email
JOB00002074,2026-07-12 09:00:00,CCA101,Visit
JOB00002075,2026-07-11 09:00:00,CCA126,Visit
JOB00002076,2026-07-10 09:00:00,CCA145,Email
JOB00002077,2026-07-15 09:00:00,CCA122,App
JOB00002078,2026-07-15 09:00:00,CCA118,Call
JOB00002079,2026-07-11 09:00:00,CCA147,App
JOB00002080,2026-07-14 09:00:00,CCA121,Call
JOB00002081,2026-07-12 09:00:00,CCA131,Visit
JOB00002082,2026-07-11 09:00:00,CCA132,Email
JOB00002083,2026-07-09 09:00:00,CCA131,App
JOB00002084,2026-07-13 09:00:00,CCA124,Email
JOB00002085,2026-07-14 09:00:00,CCA123,App
JOB00002086,2026-07-11 09:00:00,CCA100,Call
JOB00002087,2026-07-15 09:00:00,CCA149,Visit
JOB00002088,2026-07-14 09:00:00,CCA128,Email
JOB00002089,2026-07-10 09:00:00,CCA136,App
JOB00002090,2026-07-14 09:00:00,CCA133,Email
JOB00002091,2026-07-14 09:00:00,CCA105,Call
JOB00002092,2026-07-13 09:00:00,CCA111,Visit
JOB00002093,2026-07-11 09:00:00,CCA146,Email
JOB00002094,2026-07-11 09:00:00,CCA130,Email
JOB00002095,2026-07-15 09:00:00,CCA112,App
JOB00002096,2026-07-14 09:00:00,CCA114,App
JOB00002097,2026-07-12 09:00:00,CCA102,Email
JOB00002098,2026-07-09 09:00:00,CCA109,App
JOB00002099,2026-07-11 09:00:00,CCA103,Visit
JOB00002100,2026-07-13 09:00:00,CCA102,Call
JOB00002101,2026-07-10 09:00:00,CCA109,Visit
JOB00002102,2026-07-13 09:00:00,CCA109,Call
JOB00002103,2026-07-09 09:00:00,CCA149,Visit
JOB00002104,2026-07-11 09:00:00,CCA148,Visit
JOB00002105,2026-07-11 09:00:00,CCA112,Visit
JOB00002106,2026-07-10 09:00:00,CCA140,Email
JOB00002107,2026-07-09 09:00:00,CCA145,Email
JOB00002108,2026-07-13 09:00:00,CCA108,Email
JOB00002109,2026-07-09 09:00:00,CCA127,Email
JOB00002110,2026-07-10 09:00:00,CCA103,App
JOB00002111,2026-07-13 09:00:00,CCA142,Email
JOB00002112,2026-07-15 09:00:00,CCA125,App
JOB00002113,2026-07-14 09:00:00,CCA101,Call
JOB00002114,2026-07-12 09:00:00,CCA109,Email
JOB00002115,2026-07-11 09:00:00,CCA127,App
JOB00002116,2026-07-12 09:00:00,CCA119,Visit
JOB00002117,2026-07-12 09:00:00,CCA100,Email
JOB00002118,2026-07-10 09:00:00,CCA126,Visit
JOB00002119,2026-07-14 09:00:00,CCA122,Call
JOB00002120,2026-07-13 09:00:00,CCA121,Visit
JOB00002121,2026-07-11 09:00:00,CCA127,Visit
JOB00002122,2026-07-13 09:00:00,CCA150,Visit
JOB00002123,2026-07-12 09:00:00,CCA136,Visit
JOB00002124,2026-07-10 09:00:00,CCA120,App
JOB00002125,2026-07-14 09:00:00,CCA131,Visit
JOB00002126,2026-07-14 09:00:00,CCA145,App
JOB00002127,2026-07-13 09:00:00,CCA138,Visit
JOB00002128,2026-07-12 09:00:00,CCA146,Email
JOB00002129,2026-07-12 09:00:00,CCA112,Visit
JOB00002130,2026-07-11 09:00:00,CCA116,App
JOB00002131,2026-07-12 09:00:00,CCA106,Call
JOB00002132,2026-07-11 09:00:00,CCA119,App
JOB00002133,2026-07-09 09:00:00,CCA103,App
JOB00002134,2026-07-15 09:00:00,CCA125,Visit
JOB00002135,2026-07-13 09:00:00,CCA124,App
JOB00002136,2026-07-13 09:00:00,CCA117,Email
JOB00002137,2026-07-13 09:00:00,CCA101,Visit
JOB00002138,2026-07-14 09:00:00,CCA143,Email
JOB00002139,2026-07-09 09:00:00,CCA127,Email
JOB00002140,2026-07-12 09:00:00,CCA114,Email
JOB00002141,2026-07-11 09:00:00,CCA135,Visit
JOB00002142,2026-07-14 09:00:00,CCA115,Call
JOB00002143,2026-07-13 09:00:00,CCA134,Call
JOB00002144,2026-07-09 09:00:00,CCA137,Visit
JOB00002145,2026-07-11 09:00:00,CCA126,Call
JOB00002146,2026-07-15 09:00:00,CCA141,Visit
JOB00002147,2026-07-12 09:00:00,CCA138,Visit
JOB00002148,2026-07-14 09:00:00,CCA135,Call
JOB00002149,2026-07-09 09:00:00,CCA110,Visit
JOB00002150,2026-07-15 09:00:00,CCA104,App
JOB00002151,2026-07-10 09:00:00,CCA132,Email
JOB00002152,2026-07-10 09:00:00,CCA100,Visit
JOB00002153,2026-07-10 09:00:00,CCA106,Email
JOB00002154,2026-07-10 09:00:00,CCA104,Visit
JOB00002155,2026-07-10 09:00:00,CCA140,Visit
JOB00002156,2026-07-14 09:00:00,CCA118,Call
JOB00002157,2026-07-13 09:00:00,CCA111,Call
JOB00002158,2026-07-10 09:00:00,CCA102,Visit
JOB00002159,2026-07-10 09:00:00,CCA135,App
JOB00002160,2026-07-12 09:00:00,CCA102,Call
JOB00002161,2026-07-10 09:00:00,CCA122,Call
JOB00002162,2026-07-15 09:00:00,CCA106,App
JOB00002163,2026-07-12 09:00:00,CCA120,App
JOB00002164,2026-07-13 09:00:00,CCA144,Call
JOB00002165,2026-07-09 09:00:00,CCA100,Call
JOB00002166,2026-07-14 09:00:00,CCA140,Call
JOB00002167,2026-07-12 09:00:00,CCA121,Visit
JOB00002168,2026-07-15 09:00:00,CCA118,Email
JOB00002169,2026-07-13 09:00:00,CCA116,Visit
JOB00002170,2026-07-15 09:00:00,CCA149,App
JOB00002171,2026-07-09 09:00:00,CCA104,Email
JOB00002172,2026-07-11 09:00:00,CCA131,Email
JOB00002173,2026-07-12 09:00:00,CCA107,Call
JOB00002174,2026-07-12 09:00:00,CCA103,App
JOB00002175,2026-07-09 09:00:00,CCA130,Visit
JOB00002176,2026-07-13 09:00:00,CCA102,Email
JOB00002177,2026-07-09 09:00:00,CCA139,Visit
JOB00002178,2026-07-14 09:00:00,CCA146,Call
JOB00002179,2026-07-15 09:00:00,CCA146,Visit
JOB00002180,2026-07-11 09:00:00,CCA145,Call
JOB00002181,2026-07-10 09:00:00,CCA110,Call
JOB00002182,2026-07-12 09:00:00,CCA143,Call
JOB00002183,2026-07-09 09:00:00,CCA138,Visit
JOB00002184,2026-07-10 09:00:00,CCA144,Call
JOB00002185,2026-07-13 09:00:00,CCA108,Email
JOB00002186,2026-07-10 09:00:00,CCA128,App
JOB00002187,2026-07-10 09:00:00,CCA109,Call
JOB00002188,2026-07-10 09:00:00,CCA114,Call
JOB00002189,2026-07-09 09:00:00,CCA129,Email
JOB00002190,2026-07-14 09:00:00,CCA110,Visit
JOB00002191,2026-07-10 09:00:00,CCA131,Call
JOB00002192,2026-07-09 09:00:00,CCA148,Call
JOB00002193,2026-07-12 09:00:00,CCA132,Call
JOB00002194,2026-07-09 09:00:00,CCA129,App
JOB00002195,2026-07-14 09:00:00,CCA138,Call
JOB00002196,2026-07-10 09:00:00,CCA106,Email
JOB00002197,2026-07-10 09:00:00,CCA125,Email
JOB00002198,2026-07-15 09:00:00,CCA127,App
JOB00002199,2026-07-10 09:00:00,CCA110,Visit
JOB00002200,2026-07-09 09:00:00,CCA136,Email
JOB00002201,2026-07-09 09:00:00,CCA143,Email
JOB00002202,2026-07-10 09:00:00,CCA101,Email
JOB00002203,2026-07-14 09:00:00,CCA123,Visit
JOB00002204,2026-07-09 09:00:00,CCA133,Email
JOB00002205,2026-07-15 09:00:00,CCA103,Email
JOB00002206,2026-07-09 09:00:00,CCA120,Email
JOB00002207,2026-07-09 09:00:00,CCA116,Email
JOB00002208,2026-07-10 09:00:00,CCA118,App
JOB00002209,2026-07-12 09:00:00,CCA103,Visit
JOB00002210,2026-07-15 09:00:00,CCA132,Email
JOB00002211,2026-07-12 09:00:00,CCA139,App
JOB00002212,2026-07-09 09:00:00,CCA100,Visit
JOB00002213,2026-07-09 09:00:00,CCA128,App
JOB00002214,2026-07-11 09:00:00,CCA118,Call
JOB00002215,2026-07-11 09:00:00,CCA114,Email
JOB00002216,2026-07-11 09:00:00,CCA100,Call
JOB00002217,2026-07-12 09:00:00,CCA128,Visit
JOB00002218,2026-07-12 09:00:00,CCA138,App
JOB00002219,2026-07-10 09:00:00,CCA108,Visit
JOB00002220,2026-07-13 09:00:00,CCA107,Visit
JOB00002221,2026-07-10 09:00:00,CCA123,Call
JOB00002222,2026-07-09 09:00:00,CCA104,Visit
JOB00002223,2026-07-11 09:00:00,CCA127,Visit
JOB00002224,2026-07-15 09:00:00,CCA134,Call
JOB00002225,2026-07-09 09:00:00,CCA138,Call
JOB00002226,2026-07-11 09:00:00,CCA111,Email
JOB00002227,2026-07-09 09:00:00,CCA120,Call
JOB00002228,2026-07-09 09:00:00,CCA130,Email
JOB00002229,2026-07-15 09:00:00,CCA104,Call
JOB00002230,2026-07-12 09:00:00,CCA142,App
JOB00002231,2026-07-11 09:00:00,CCA122,App
JOB00002232,2026-07-13 09:00:00,CCA132,App
JOB00002233,2026-07-10 09:00:00,CCA142,Call
JOB00002234,2026-07-10 09:00:00,CCA103,App
JOB00002235,2026-07-14 09:00:00,CCA138,Call
JOB00002236,2026-07-11 09:00:00,CCA119,Call
JOB00002237,2026-07-10 09:00:00,CCA142,Call
JOB00002238,2026-07-13 09:00:00,CCA107,Call
JOB00002239,2026-07-15 09:00:00,CCA121,App
JOB00002240,2026-07-12 09:00:00,CCA125,App
JOB00002241,2026-07-12 09:00:00,CCA104,Email
JOB00002242,2026-07-10 09:00:00,CCA136,App
JOB00002243,2026-07-14 09:00:00,CCA106,App
JOB00002244,2026-07-09 09:00:00,CCA109,Call
JOB00002245,2026-07-12 09:00:00,CCA119,Email
JOB00002246,2026-07-09 09:00:00,CCA129,Call
JOB00002247,2026-07-10 09:00:00,CCA142,Visit
JOB00002248,2026-07-13 09:00:00,CCA116,Email
JOB00002249,2026-07-10 09:00:00,CCA128,Visit
JOB00002250,2026-07-12 09:00:00,CCA142,Visit
JOB00002251,2026-07-11 09:00:00,CCA146,Visit
JOB00002252,2026-07-09 09:00:00,CCA122,Visit
JOB00002253,2026-07-13 09:00:00,CCA133,App
JOB00002254,2026-07-15 09:00:00,CCA123,App
JOB00002255,2026-07-10 09:00:00,CCA110,Visit
JOB00002256,2026-07-10 09:00:00,CCA146,Email
JOB00002257,2026-07-14 09:00:00,CCA143,Call
JOB00002258,2026-07-10 09:00:00,CCA116,Call
JOB00002259,2026-07-15 09:00:00,CCA115,App
JOB00002260,2026-07-14 09:00:00,CCA112,Email
JOB00002261,2026-07-15 09:00:00,CCA118,Email
JOB00002262,2026-07-11 09:00:00,CCA143,App
JOB00002263,2026-07-10 09:00:00,CCA135,Visit
JOB00002264,2026-07-11 09:00:00,CCA148,App
JOB00002265,2026-07-15 09:00:00,CCA122,Visit
JOB00002266,2026-07-14 09:00:00,CCA138,Call
JOB00002267,2026-07-13 09:00:00,CCA135,App
JOB00002268,2026-07-14 09:00:00,CCA125,Visit
JOB00002269,2026-07-15 09:00:00,CCA130,Visit
JOB00002270,2026-07-11 09:00:00,CCA115,Email
JOB00002271,2026-07-09 09:00:00,CCA140,Visit
JOB00002272,2026-07-09 09:00:00,CCA126,App
JOB00002273,2026-07-10 09:00:00,CCA117,Call
JOB00002274,2026-07-09 09:00:00,CCA144,Visit
JOB00002275,2026-07-09 09:00:00,CCA125,Visit
JOB00002276,2026-07-11 09:00:00,CCA121,Visit
JOB00002277,2026-07-15 09:00:00,CCA113,App
JOB00002278,2026-07-10 09:00:00,CCA135,App
JOB00002279,2026-07-10 09:00:00,CCA112,Email
JOB00002280,2026-07-12 09:00:00,CCA118,Email
JOB00002281,2026-07-11 09:00:00,CCA123,Call
JOB00002282,2026-07-14 09:00:00,CCA119,Visit
JOB00002283,2026-07-11 09:00:00,CCA109,Call
JOB00002284,2026-07-09 09:00:00,CCA129,Email
JOB00002285,2026-07-11 09:00:00,CCA116,Email
JOB00002286,2026-07-13 09:00:00,CCA130,Email
JOB00002287,2026-07-10 09:00:00,CCA140,Email
JOB00002288,2026-07-10 09:00:00,CCA149,Email
JOB00002289,2026-07-12 09:00:00,CCA132,Call
JOB00002290,2026-07-11 09:00:00,CCA110,Call
JOB00002291,2026-07-09 09:00:00,CCA117,App
JOB00002292,2026-07-14 09:00:00,CCA111,Email
JOB00002293,2026-07-14 09:00:00,CCA118,Visit
JOB00002294,2026-07-13 09:00:00,CCA132,App
JOB00002295,2026-07-10 09:00:00,CCA128,Visit
JOB00002296,2026-07-11 09:00:00,CCA141,App
JOB00002297,2026-07-11 09:00:00,CCA136,Call
JOB00002298,2026-07-11 09:00:00,CCA100,Call
JOB00002299,2026-07-12 09:00:00,CCA107,Email
JOB00002300,2026-07-11 09:00:00,CCA104,Visit
JOB00002301,2026-07-15 09:00:00,CCA130,Visit
JOB00002302,2026-07-14 09:00:00,CCA103,Email
JOB00002303,2026-07-12 09:00:00,CCA110,Email
JOB00002304,2026-07-11 09:00:00,CCA112,Call
JOB00002305,2026-07-09 09:00:00,CCA132,Call
JOB00002306,2026-07-10 09:00:00,CCA125,Email
JOB00002307,2026-07-10 09:00:00,CCA130,App
JOB00002308,2026-07-10 09:00:00,CCA113,Call
JOB00002309,2026-07-15 09:00:00,CCA104,Email
JOB00002310,2026-07-14 09:00:00,CCA100,App
JOB00002311,2026-07-12 09:00:00,CCA147,App
JOB00002312,2026-07-09 09:00:00,CCA101,App
JOB00002313,2026-07-15 09:00:00,CCA140,App
JOB00002314,2026-07-10 09:00:00,CCA128,Email
JOB00002315,2026-07-13 09:00:00,CCA109,Call
JOB00002316,2026-07-13 09:00:00,CCA138,Call
JOB00002317,2026-07-12 09:00:00,CCA100,App
JOB00002318,2026-07-09 09:00:00,CCA128,Call
JOB00002319,2026-07-11 09:00:00,CCA100,Call
JOB00002320,2026-07-09 09:00:00,CCA120,Call
JOB00002321,2026-07-10 09:00:00,CCA112,Call
JOB00002322,2026-07-12 09:00:00,CCA100,Email
JOB00002323,2026-07-15 09:00:00,CCA111,App
JOB00002324,2026-07-10 09:00:00,CCA139,App
JOB00002325,2026-07-15 09:00:00,CCA114,Visit
JOB00002326,2026-07-09 09:00:00,CCA103,App
JOB00002327,2026-07-09 09:00:00,CCA147,Email
JOB00002328,2026-07-10 09:00:00,CCA102,App
JOB00002329,2026-07-13 09:00:00,CCA148,App
JOB00002330,2026-07-13 09:00:00,CCA140,App
JOB00002331,2026-07-13 09:00:00,CCA110,Call
JOB00002332,2026-07-09 09:00:00,CCA104,Email
JOB00002333,2026-07-09 09:00:00,CCA117,Visit
JOB00002334,2026-07-11 09:00:00,CCA100,App
JOB00002335,2026-07-10 09:00:00,CCA110,Visit
JOB00002336,2026-07-14 09:00:00,CCA127,Call
JOB00002337,2026-07-14 09:00:00,CCA137,Email
JOB00002338,2026-07-10 09:00:00,CCA145,Email
JOB00002339,2026-07-14 09:00:00,CCA145,Email
JOB00002340,2026-07-12 09:00:00,CCA142,App
JOB00002341,2026-07-14 09:00:00,CCA113,App
JOB00002342,2026-07-14 09:00:00,CCA132,Visit
JOB00002343,2026-07-13 09:00:00,CCA101,Email
JOB00002344,2026-07-11 09:00:00,CCA130,App
JOB00002345,2026-07-14 09:00:00,CCA141,Visit
JOB00002346,2026-07-12 09:00:00,CCA127,Call
JOB00002347,2026-07-12 09:00:00,CCA146,Call
JOB00002348,2026-07-09 09:00:00,CCA137,Visit
JOB00002349,2026-07-13 09:00:00,CCA146,Call
JOB00002350,2026-07-11 09:00:00,CCA149,Email
JOB00002351,2026-07-15 09:00:00,CCA136,Call
JOB00002352,2026-07-10 09:00:00,CCA127,Call
JOB00002353,2026-07-15 09:00:00,CCA133,Email
JOB00002354,2026-07-15 09:00:00,CCA140,App
JOB00002355,2026-07-13 09:00:00,CCA124,App
JOB00002356,2026-07-14 09:00:00,CCA139,App
JOB00002357,2026-07-10 09:00:00,CCA119,App
JOB00002358,2026-07-12 09:00:00,CCA131,Email
JOB00002359,2026-07-15 09:00:00,CCA110,Call
JOB00002360,2026-07-09 09:00:00,CCA132,Email
JOB00002361,2026-07-10 09:00:00,CCA110,Visit
JOB00002362,2026-07-12 09:00:00,CCA141,Email
JOB00002363,2026-07-09 09:00:00,CCA101,Visit
JOB00002364,2026-07-15 09:00:00,CCA122,Email
JOB00002365,2026-07-09 09:00:00,CCA122,Visit
JOB00002366,2026-07-11 09:00:00,CCA123,Visit
JOB00002367,2026-07-11 09:00:00,CCA117,Visit
JOB00002368,2026-07-12 09:00:00,CCA148,Email
JOB00002369,2026-07-09 09:00:00,CCA146,App
JOB00002370,2026-07-14 09:00:00,CCA149,Email
JOB00002371,2026-07-12 09:00:00,CCA131,Email
JOB00002372,2026-07-13 09:00:00,CCA146,Email
JOB00002373,2026-07-14 09:00:00,CCA109,Email
JOB00002374,2026-07-09 09:00:00,CCA110,Email
JOB00002375,2026-07-15 09:00:00,CCA135,Email
JOB00002376,2026-07-12 09:00:00,CCA150,Call
JOB00002377,2026-07-09 09:00:00,CCA131,Email
JOB00002378,2026-07-15 09:00:00,CCA110,App
JOB00002379,2026-07-13 09:00:00,CCA111,Email
JOB00002380,2026-07-13 09:00:00,CCA148,App
JOB00002381,2026-07-11 09:00:00,CCA113,App
JOB00002382,2026-07-12 09:00:00,CCA143,Call
JOB00002383,2026-07-10 09:00:00,CCA114,Email
JOB00002384,2026-07-11 09:00:00,CCA128,Call
JOB00002385,2026-07-09 09:00:00,CCA116,Call
JOB00002386,2026-07-11 09:00:00,CCA145,Call
JOB00002387,2026-07-10 09:00:00,CCA109,App
JOB00002388,2026-07-13 09:00:00,CCA120,App
JOB00002389,2026-07-11 09:00:00,CCA144,Email
JOB00002390,2026-07-09 09:00:00,CCA112,App
JOB00002391,2026-07-12 09:00:00,CCA115,Email
JOB00002392,2026-07-10 09:00:00,CCA118,App
JOB00002393,2026-07-09 09:00:00,CCA108,App
JOB00002394,2026-07-14 09:00:00,CCA101,Email
JOB00002395,2026-07-09 09:00:00,CCA122,Visit
JOB00002396,2026-07-09 09:00:00,CCA150,Visit
JOB00002397,2026-07-10 09:00:00,CCA126,Call
JOB00002398,2026-07-09 09:00:00,CCA138,App
JOB00002399,2026-07-13 09:00:00,CCA112,App
JOB00002400,2026-07-10 09:00:00,CCA111,App
JOB00002401,2026-07-11 09:00:00,CCA112,Visit
JOB00002402,2026-07-14 09:00:00,CCA102,Email
JOB00002403,2026-07-09 09:00:00,CCA139,Call
JOB00002404,2026-07-12 09:00:00,CCA124,Call
JOB00002405,2026-07-10 09:00:00,CCA147,Visit
JOB00002406,2026-07-09 09:00:00,CCA123,Email
JOB00002407,2026-07-11 09:00:00,CCA133,Email
JOB00002408,2026-07-10 09:00:00,CCA141,App
JOB00002409,2026-07-09 09:00:00,CCA111,Call
JOB00002410,2026-07-14 09:00:00,CCA112,Call
JOB00002411,2026-07-10 09:00:00,CCA135,Call
JOB00002412,2026-07-14 09:00:00,CCA143,Call
JOB00002413,2026-07-09 09:00:00,CCA115,App
JOB00002414,2026-07-12 09:00:00,CCA146,App
JOB00002415,2026-07-12 09:00:00,CCA150,App
JOB00002416,2026-07-12 09:00:00,CCA126,Email
JOB00002417,2026-07-15 09:00:00,CCA124,Email
JOB00002418,2026-07-11 09:00:00,CCA119,Email
JOB00002419,2026-07-13 09:00:00,CCA113,Email
JOB00002420,2026-07-13 09:00:00,CCA139,Email
JOB00002421,2026-07-15 09:00:00,CCA116,Visit
JOB00002422,2026-07-11 09:00:00,CCA146,Call
JOB00002423,2026-07-09 09:00:00,CCA108,App
JOB00002424,2026-07-13 09:00:00,CCA136,Email
JOB00002425,2026-07-11 09:00:00,CCA115,Call
JOB00002426,2026-07-13 09:00:00,CCA146,Visit
JOB00002427,2026-07-10 09:00:00,CCA115,Visit
JOB00002428,2026-07-14 09:00:00,CCA113,Email
JOB00002429,2026-07-14 09:00:00,CCA104,Email
JOB00002430,2026-07-14 09:00:00,CCA120,Email
JOB00002431,2026-07-14 09:00:00,CCA129,Call
JOB00002432,2026-07-10 09:00:00,CCA116,Call
JOB00002433,2026-07-12 09:00:00,CCA150,App
JOB00002434,2026-07-09 09:00:00,CCA128,Email
JOB00002435,2026-07-14 09:00:00,CCA120,Call
JOB00002436,2026-07-14 09:00:00,CCA119,App
JOB00002437,2026-07-12 09:00:00,CCA106,App
JOB00002438,2026-07-11 09:00:00,CCA115,Email
JOB00002439,2026-07-14 09:00:00,CCA129,App
JOB00002440,2026-07-10 09:00:00,CCA111,Email
JOB00002441,2026-07-09 09:00:00,CCA136,Email
JOB00002442,2026-07-15 09:00:00,CCA110,Email
JOB00002443,2026-07-10 09:00:00,CCA102,Visit
JOB00002444,2026-07-10 09:00:00,CCA149,Email
JOB00002445,2026-07-13 09:00:00,CCA113,App
JOB00002446,2026-07-12 09:00:00,CCA110,Email
JOB00002447,2026-07-13 09:00:00,CCA134,Email
JOB00002448,2026-07-13 09:00:00,CCA138,Call
JOB00002449,2026-07-13 09:00:00,CCA145,Email
JOB00002450,2026-07-15 09:00:00,CCA122,Call
JOB00002451,2026-07-12 09:00:00,CCA146,Email
JOB00002452,2026-07-13 09:00:00,CCA104,Email
JOB00002453,2026-07-11 09:00:00,CCA142,Email
JOB00002454,2026-07-11 09:00:00,CCA116,Email
JOB00002455,2026-07-10 09:00:00,CCA137,Call
JOB00002456,2026-07-09 09:00:00,CCA104,Email
JOB00002457,2026-07-10 09:00:00,CCA109,App
JOB00002458,2026-07-12 09:00:00,CCA123,Email
JOB00002459,2026-07-11 09:00:00,CCA100,Call
JOB00002460,2026-07-13 09:00:00,CCA130,App
JOB00002461,2026-07-13 09:00:00,CCA122,Call
JOB00002462,2026-07-09 09:00:00,CCA119,App
JOB00002463,2026-07-12 09:00:00,CCA147,Visit
JOB00002464,2026-07-12 09:00:00,CCA109,Email
JOB00002465,2026-07-09 09:00:00,CCA108,Call
JOB00002466,2026-07-09 09:00:00,CCA119,Call
JOB00002467,2026-07-12 09:00:00,CCA145,Call
JOB00002468,2026-07-15 09:00:00,CCA131,Visit
JOB00002469,2026-07-11 09:00:00,CCA127,Call
JOB00002470,2026-07-14 09:00:00,CCA106,App
JOB00002471,2026-07-09 09:00:00,CCA142,Email
JOB00002472,2026-07-09 09:00:00,CCA131,Visit
JOB00002473,2026-07-15 09:00:00,CCA147,Call
JOB00002474,2026-07-12 09:00:00,CCA122,App
JOB00002475,2026-07-11 09:00:00,CCA131,Email
JOB00002476,2026-07-11 09:00:00,CCA111,Visit
JOB00002477,2026-07-15 09:00:00,CCA148,App
JOB00002478,2026-07-12 09:00:00,CCA132,Email
JOB00002479,2026-07-09 09:00:00,CCA143,Call
JOB00002480,2026-07-12 09:00:00,CCA133,Call
JOB00002481,2026-07-11 09:00:00,CCA147,App
JOB00002482,2026-07-09 09:00:00,CCA120,Email
JOB00002483,2026-07-15 09:00:00,CCA143,App
JOB00002484,2026-07-09 09:00:00,CCA126,Email
JOB00002485,2026-07-09 09:00:00,CCA115,App
JOB00002486,2026-07-14 09:00:00,CCA124,Email
JOB00002487,2026-07-12 09:00:00,CCA100,Email
JOB00002488,2026-07-13 09:00:00,CCA120,Call
JOB00002489,2026-07-14 09:00:00,CCA107,Call
JOB00002490,2026-07-10 09:00:00,CCA137,Email
JOB00002491,2026-07-12 09:00:00,CCA111,Visit
JOB00002492,2026-07-11 09:00:00,CCA104,Visit
JOB00002493,2026-07-11 09:00:00,CCA138,App
JOB00002494,2026-07-09 09:00:00,CCA108,Call
JOB00002495,2026-07-10 09:00:00,CCA145,App
JOB00002496,2026-07-13 09:00:00,CCA147,Email
JOB00002497,2026-07-13 09:00:00,CCA124,App
JOB00002498,2026-07-13 09:00:00,CCA133,App
JOB00002499,2026-07-13 09:00:00,CCA140,App
JOB00002500,2026-07-14 09:00:00,CCA105,App
JOB00002501,2026-07-10 09:00:00,CCA122,Visit
JOB00002502,2026-07-12 09:00:00,CCA103,Email
JOB00002503,2026-07-14 09:00:00,CCA124,Visit
JOB00002504,2026-07-10 09:00:00,CCA136,Call
JOB00002505,2026-07-12 09:00:00,CCA108,Visit
JOB00002506,2026-07-09 09:00:00,CCA108,App
JOB00002507,2026-07-11 09:00:00,CCA137,Call
JOB00002508,2026-07-09 09:00:00,CCA124,Visit
JOB00002509,2026-07-09 09:00:00,CCA105,App
JOB00002510,2026-07-10 09:00:00,CCA143,Call
JOB00002511,2026-07-15 09:00:00,CCA123,Email
JOB00002512,2026-07-10 09:00:00,CCA100,App
JOB00002513,2026-07-15 09:00:00,CCA111,Visit
JOB00002514,2026-07-09 09:00:00,CCA112,Email
JOB00002515,2026-07-12 09:00:00,CCA113,Email
JOB00002516,2026-07-12 09:00:00,CCA123,App
JOB00002517,2026-07-13 09:00:00,CCA118,Visit
JOB00002518,2026-07-15 09:00:00,CCA133,Email
JOB00002519,2026-07-15 09:00:00,CCA100,Email
JOB00002520,2026-07-09 09:00:00,CCA102,Visit
JOB00002521,2026-07-15 09:00:00,CCA110,App
JOB00002522,2026-07-10 09:00:00,CCA113,Visit
JOB00002523,2026-07-11 09:00:00,CCA111,App
JOB00002524,2026-07-11 09:00:00,CCA124,Visit
JOB00002525,2026-07-14 09:00:00,CCA108,Visit
JOB00002526,2026-07-15 09:00:00,CCA126,Call
JOB00002527,2026-07-09 09:00:00,CCA132,Visit
JOB00002528,2026-07-09 09:00:00,CCA134,Call
JOB00002529,2026-07-14 09:00:00,CCA143,Email
JOB00002530,2026-07-13 09:00:00,CCA126,Visit
JOB00002531,2026-07-14 09:00:00,CCA135,Email
JOB00002532,2026-07-10 09:00:00,CCA142,Call
JOB00002533,2026-07-14 09:00:00,CCA106,Visit
JOB00002534,2026-07-13 09:00:00,CCA129,App
JOB00002535,2026-07-15 09:00:00,CCA101,Visit
JOB00002536,2026-07-14 09:00:00,CCA127,App
JOB00002537,2026-07-12 09:00:00,CCA125,Email
JOB00002538,2026-07-12 09:00:00,CCA132,Call
JOB00002539,2026-07-14 09:00:00,CCA110,App
JOB00002540,2026-07-15 09:00:00,CCA137,Email
JOB00002541,2026-07-11 09:00:00,CCA112,Visit
JOB00002542,2026-07-14 09:00:00,CCA139,Call
JOB00002543,2026-07-14 09:00:00,CCA142,Email
JOB00002544,2026-07-09 09:00:00,CCA131,Email
JOB00002545,2026-07-10 09:00:00,CCA140,Visit
JOB00002546,2026-07-14 09:00:00,CCA106,Visit
JOB00002547,2026-07-10 09:00:00,CCA116,Email
JOB00002548,2026-07-10 09:00:00,CCA128,Email
JOB00002549,2026-07-12 09:00:00,CCA106,Email
JOB00002550,2026-07-09 09:00:00,CCA115,Call
